user_id,month,year,total_fuel_liters,bill_amount,vehicle_type,daily_distance_km,office_days,weekend_trip_km,holiday_trip_km,fuel_price_per_liter,avg_trip_duration,occupancy_days,predicted_next_month
U808,Apr,2024,82,8683,Diesel,69,17,20,123,105.9,42,25,78
U749,Jun,2023,22,2357,Diesel,8,20,125,79,107.18,21,21,21
U666,Aug,2025,114,11694,Diesel,72,23,88,44,102.58,59,31,113
U981,May,2023,28,2819,Diesel,8,22,16,232,100.71,77,26,25
U972,Mar,2024,44,4420,Petrol,13,24,55,153,100.47,51,18,47
U835,Jun,2024,70,7477,Petrol,34,18,49,179,106.82,30,26,63
U530,Apr,2025,55,5821,Diesel,49,16,134,30,105.84,19,17,58
U747,Sep,2023,22,2322,Diesel,8,22,117,84,105.59,43,26,21
U606,Mar,2023,108,11093,Diesel,73,22,121,44,102.72,66,27,108
U551,Apr,2023,85,8758,Petrol,27,26,49,242,103.04,37,30,80
U581,Jul,2024,26,2799,Hybrid,20,25,59,39,107.66,20,22,26
U633,Jul,2023,62,6231,Diesel,26,20,124,181,100.51,50,20,62
U785,Dec,2025,210,22299,Petrol,76,22,115,296,106.19,71,24,195
U888,Dec,2024,116,11887,Petrol,52,23,134,80,102.48,47,24,109
U638,Apr,2024,68,6821,Diesel,66,15,87,37,100.31,63,20,62
U684,Jun,2023,105,11123,Diesel,64,23,104,56,105.94,55,22,95
U901,Dec,2025,21,2155,Petrol,9,16,54,29,102.65,69,31,18
U830,Mar,2024,26,2750,Hybrid,11,15,63,265,105.78,40,24,24
U773,Jun,2024,146,15426,Petrol,55,22,95,226,105.66,51,16,151
U840,Dec,2023,172,17936,Petrol,69,22,43,291,104.28,31,26,165
U972,Feb,2023,23,2443,Hybrid,13,25,129,53,106.22,46,24,22
U569,Aug,2025,45,4709,Hybrid,49,18,148,96,104.65,42,23,41
U534,Feb,2023,88,9001,Diesel,51,22,49,3,102.29,39,30,89
U762,Nov,2025,76,8046,Hybrid,71,21,110,90,105.87,61,21,73
U553,Jul,2024,63,6596,Petrol,28,16,136,88,104.71,36,23,65
U950,Sep,2025,18,1801,Hybrid,14,19,98,91,100.1,75,20,18
U705,Jan,2025,175,18761,Petrol,77,24,147,149,107.21,58,24,177
U626,Aug,2025,121,12628,Petrol,52,18,145,233,104.37,34,21,115
U735,Jul,2024,63,6737,Petrol,39,17,83,58,106.95,64,25,63
U543,Jun,2023,98,10491,Petrol,58,15,29,184,107.06,61,15,93
U740,Jun,2024,154,15948,Petrol,75,19,64,43,103.56,61,19,166
U959,Jun,2023,60,6243,Petrol,20,24,23,179,104.06,86,20,63
U871,Sep,2025,140,14466,Petrol,57,22,89,75,103.33,65,21,139
U611,Feb,2025,121,12535,Petrol,44,26,105,143,103.6,69,18,132
U749,Jan,2025,42,4500,Diesel,24,23,76,100,107.16,53,30,42
U651,Dec,2025,156,16584,Petrol,73,21,67,271,106.31,28,24,150
U683,Jun,2025,140,14141,Petrol,49,26,108,54,101.01,83,29,128
U836,Oct,2023,41,4300,Diesel,10,25,144,188,104.88,61,27,41
U595,Nov,2023,66,7126,Hybrid,73,15,96,76,107.97,35,22,70
U959,Aug,2025,87,9114,Diesel,53,15,132,295,104.76,29,27,93
U874,Mar,2024,98,10416,Petrol,43,15,91,218,106.29,15,21,100
U900,Dec,2024,30,3184,Diesel,6,16,87,276,106.15,24,31,29
U508,Oct,2025,64,6579,Petrol,43,15,49,65,102.8,37,18,65
U888,Jan,2023,58,5972,Petrol,25,18,102,135,102.97,32,21,61
U860,Sep,2024,146,15445,Petrol,44,24,111,233,105.79,72,30,143
U888,Jan,2024,110,11440,Diesel,58,23,45,198,104.0,87,16,109
U684,Mar,2024,67,7005,Petrol,16,26,10,265,104.56,66,28,69
U781,Aug,2025,81,8561,Petrol,41,18,11,42,105.7,60,28,87
U695,Mar,2024,106,11259,Petrol,42,18,140,227,106.22,27,22,112
U852,Apr,2024,33,3371,Hybrid,19,21,63,226,102.17,31,20,29
U695,Aug,2024,22,2225,Diesel,11,25,7,62,101.17,81,21,20
U655,Jan,2024,115,11767,Petrol,54,23,8,170,102.33,75,21,123
U593,Jun,2023,123,12799,Diesel,69,21,129,249,104.06,79,16,131
U660,Jan,2025,86,8835,Diesel,71,15,77,249,102.74,67,18,84
U934,Jan,2025,81,8468,Diesel,48,15,140,237,104.55,19,27,82
U561,Aug,2023,55,5523,Petrol,35,18,1,55,100.43,46,24,59
U622,Nov,2023,55,5724,Hybrid,47,18,73,170,104.08,59,23,59
U551,Apr,2025,94,9676,Petrol,52,15,130,33,102.94,70,29,99
U903,Dec,2024,118,12305,Diesel,65,20,133,129,104.28,19,26,111
U777,Jan,2024,203,20986,Petrol,79,24,86,129,103.38,48,24,212
U505,Oct,2025,33,3374,Petrol,14,16,4,150,102.27,75,19,30
U966,Jul,2024,86,9221,Petrol,33,25,130,142,107.23,76,21,92
U592,May,2023,76,7712,Diesel,52,19,137,117,101.48,83,25,70
U670,May,2024,169,17821,Petrol,66,22,146,203,105.45,77,30,174
U817,Jan,2024,34,3651,Diesel,17,17,13,234,107.4,58,27,34
U522,Oct,2024,111,11578,Petrol,48,23,148,16,104.31,42,18,117
U905,Nov,2025,77,8239,Diesel,51,21,123,81,107.01,84,30,77
U826,Jun,2023,100,10100,Diesel,68,23,42,13,101.0,27,27,91
U501,Sep,2024,62,6444,Diesel,57,15,27,80,103.95,57,15,64
U633,Sep,2025,80,8292,Diesel,48,19,148,206,103.66,44,18,78
U733,Aug,2024,65,6503,Diesel,32,26,23,203,100.06,40,29,62
U512,May,2023,39,4038,Petrol,6,17,16,271,103.55,77,30,42
U846,Jan,2024,93,9574,Diesel,61,18,149,31,102.95,87,18,94
U546,Sep,2023,103,10852,Petrol,61,18,82,22,105.36,71,31,107
U534,Jan,2024,66,7095,Diesel,38,25,44,101,107.51,78,25,66
U933,Aug,2023,126,12686,Diesel,62,26,73,161,100.69,63,19,132
U578,May,2024,112,11493,Petrol,56,21,138,97,102.62,66,27,117
U718,Mar,2023,98,10147,Petrol,33,24,60,143,103.55,77,26,101
U801,Nov,2024,103,10674,Petrol,39,25,37,103,103.64,27,17,113
U911,Jul,2024,136,14443,Diesel,79,22,65,170,106.2,59,18,134
U573,Jul,2025,56,5798,Hybrid,52,25,32,63,103.55,60,24,58
U782,Sep,2025,83,8318,Diesel,37,24,42,243,100.22,55,23,87
U749,Jul,2023,113,11941,Diesel,79,19,111,70,105.68,60,24,110
U547,Nov,2024,115,12314,Hybrid,77,26,34,273,107.08,15,27,114
U621,Mar,2023,42,4372,Petrol,13,24,36,124,104.11,87,15,45
U714,Nov,2025,106,11092,Petrol,52,21,99,106,104.65,82,26,96
U739,Jan,2023,97,9826,Diesel,71,17,22,147,101.3,26,25,93
U556,Aug,2023,58,5902,Diesel,40,17,88,191,101.77,87,22,57
U850,Dec,2025,61,6214,Hybrid,75,17,14,225,101.88,49,28,54
U607,Mar,2024,168,17379,Petrol,48,26,131,241,103.45,47,28,181
U819,Dec,2023,133,14288,Petrol,64,18,149,283,107.43,72,31,127
U548,Aug,2025,149,15521,Petrol,67,20,21,162,104.17,49,31,141
U561,Aug,2024,25,2538,Petrol,9,19,77,7,101.54,60,20,26
U837,May,2025,111,11336,Petrol,44,22,144,151,102.13,80,28,106
U526,Dec,2023,47,4844,Diesel,23,26,71,94,103.07,58,31,48
U792,Jan,2024,120,12598,Petrol,51,19,97,213,104.99,40,20,127
U757,Oct,2024,145,15010,Diesel,69,25,89,63,103.52,56,19,153
U508,Jul,2025,163,16811,Petrol,71,26,108,64,103.14,44,27,172
U613,Dec,2025,48,5016,Diesel,22,19,93,269,104.52,46,30,44
U855,Oct,2025,136,13862,Petrol,54,24,79,24,101.93,50,23,124
U753,May,2024,66,6641,Petrol,34,16,93,99,100.63,33,26,63
U680,Aug,2024,212,21242,Petrol,70,26,79,104,100.2,36,24,192
U707,Sep,2023,0,0,Electric,9,25,37,130,102.01,79,27,0
U803,Nov,2024,86,8662,Diesel,46,25,133,18,100.73,71,30,84
U627,Jul,2023,47,4826,Petrol,9,19,133,224,102.69,25,31,47
U556,Jul,2025,152,16139,Petrol,54,26,25,105,106.18,40,30,145
U714,Jan,2025,61,6449,Hybrid,62,21,100,53,105.73,62,28,60
U514,Apr,2024,47,4929,Petrol,12,16,74,225,104.89,33,30,45
U974,Feb,2025,66,7050,Petrol,35,20,37,14,106.82,26,29,61
U528,Feb,2025,33,3374,Diesel,16,21,82,47,102.26,81,26,33
U971,Feb,2024,35,3747,Hybrid,25,19,142,138,107.08,70,19,36
U578,Apr,2023,160,16510,Petrol,66,23,55,33,103.19,32,25,170
U716,Jan,2024,85,8772,Petrol,37,18,104,209,103.21,19,19,91
U886,Apr,2023,35,3613,Hybrid,30,24,30,18,103.24,38,25,36
U865,Feb,2024,96,9674,Petrol,44,15,57,195,100.78,52,16,99
U654,May,2024,180,19404,Petrol,69,22,72,114,107.8,81,31,164
U514,Mar,2025,106,10717,Diesel,63,22,131,74,101.11,84,26,97
U687,Dec,2024,27,2773,Hybrid,19,21,9,149,102.73,66,19,28
U812,Aug,2024,19,1948,Petrol,5,22,72,35,102.55,89,26,17
U871,Apr,2023,0,0,Electric,15,16,14,241,100.6,53,30,0
U507,Jan,2025,79,7996,Diesel,59,17,97,150,101.22,73,15,73
U503,Jan,2023,20,2007,Petrol,6,23,62,62,100.36,40,16,18
U611,Dec,2023,0,0,Electric,69,15,18,153,102.34,79,24,0
U907,Oct,2025,113,12083,Petrol,48,22,112,187,106.93,62,16,107
U738,Mar,2025,61,6265,Petrol,20,22,62,222,102.72,67,24,60
U863,Sep,2025,44,4443,Diesel,26,21,115,92,100.99,23,15,40
U739,Jul,2024,57,5994,Petrol,22,25,20,4,105.17,19,19,59
U993,Feb,2025,105,11336,Petrol,51,19,144,165,107.97,86,26,109
U774,Sep,2025,63,6417,Petrol,34,18,145,24,101.86,75,31,61
U794,Oct,2025,48,4907,Petrol,14,24,80,97,102.24,35,27,50
U727,Feb,2023,128,13794,Diesel,62,24,65,267,107.77,77,17,121
U871,Mar,2023,105,10650,Diesel,66,24,64,149,101.43,34,24,109
U515,Nov,2024,0,0,Electric,10,24,42,251,104.09,72,28,0
U692,Oct,2023,146,14880,Petrol,71,20,56,83,101.92,59,22,159
U973,Feb,2024,132,14184,Petrol,45,26,137,284,107.46,36,24,124
U619,Mar,2023,133,14344,Petrol,47,25,36,171,107.85,89,16,122
U985,Jun,2025,67,7136,Petrol,22,15,119,220,106.52,77,27,63
U528,Sep,2023,121,12404,Petrol,62,19,68,108,102.52,44,19,111
U702,Sep,2024,80,8258,Diesel,64,18,55,26,103.23,77,25,74
U539,Jul,2023,38,3873,Hybrid,31,18,118,245,101.94,58,15,36
U941,Dec,2025,0,0,Electric,72,21,54,54,107.13,81,24,0
U773,Mar,2024,63,6761,Petrol,26,23,37,132,107.32,72,27,68
U731,Apr,2025,32,3307,Hybrid,28,22,14,51,103.35,79,18,30
U586,Jun,2025,132,13893,Petrol,44,25,143,252,105.25,50,24,144
U974,Nov,2024,236,23911,Petrol,78,26,76,268,101.32,20,26,250
U626,May,2025,88,9106,Hybrid,70,22,52,297,103.48,51,28,94
U800,Feb,2025,55,5777,Diesel,44,19,6,78,105.05,89,17,59
U525,Jun,2023,26,2680,Petrol,10,20,54,17,103.08,69,16,27
U645,Mar,2025,54,5554,Petrol,22,16,51,257,102.86,89,25,57
U513,Aug,2025,93,9300,Petrol,34,25,3,106,100.01,73,21,91
U712,Feb,2025,39,4150,Diesel,25,17,42,46,106.43,52,28,39
U525,Jan,2025,158,16923,Petrol,66,19,39,245,107.11,39,21,171
U568,Sep,2024,0,0,Electric,14,16,120,88,107.76,47,21,0
U894,Dec,2023,50,5287,Petrol,17,17,29,202,105.75,27,23,45
U567,Mar,2025,53,5532,Petrol,13,18,137,239,104.39,52,26,55
U733,Nov,2025,155,15833,Petrol,72,20,102,267,102.15,72,20,157
U609,Jan,2024,58,6263,Diesel,43,19,6,12,107.99,34,21,61
U646,Jul,2025,83,8691,Petrol,28,24,108,136,104.72,31,18,75
U611,Oct,2024,60,6327,Diesel,38,18,19,172,105.45,38,30,61
U728,May,2023,52,5483,Hybrid,65,16,48,229,105.46,40,21,49
U611,May,2023,70,7473,Hybrid,45,26,95,197,106.76,54,22,75
U970,Jan,2025,38,3803,Diesel,9,25,58,242,100.08,46,22,35
U534,Sep,2025,54,5495,Hybrid,54,19,89,42,101.76,51,17,57
U611,Jul,2025,28,2948,Diesel,8,19,25,278,105.32,74,23,25
U764,Aug,2024,93,9965,Diesel,55,25,35,78,107.16,71,27,84
U924,Sep,2025,127,13395,Petrol,56,21,125,278,105.48,72,21,120
U869,Jun,2025,74,7644,Petrol,43,15,42,231,103.31,81,29,71
U736,Dec,2023,40,4115,Petrol,12,18,98,100,102.89,36,16,41
U583,May,2025,130,13767,Petrol,49,25,32,161,105.9,72,26,120
U542,Jun,2023,71,7521,Petrol,32,19,99,143,105.93,87,22,70
U925,Nov,2025,0,0,Electric,31,22,96,108,104.86,88,22,0
U601,Feb,2023,197,20159,Petrol,69,26,44,232,102.33,63,27,210
U506,Apr,2025,109,11706,Petrol,38,26,87,110,107.4,63,15,99
U680,Mar,2023,108,11277,Diesel,66,22,142,231,104.42,56,24,104
U782,Jul,2024,125,13290,Petrol,66,15,94,237,106.32,54,23,128
U820,Sep,2023,92,9357,Petrol,42,19,16,196,101.71,85,16,99
U726,May,2023,91,9350,Petrol,30,24,139,272,102.75,60,28,97
U943,Jun,2023,43,4601,Petrol,28,15,21,85,107.0,36,24,46
U940,Oct,2025,101,10140,Petrol,43,15,89,294,100.4,35,24,92
U815,Dec,2025,36,3747,Diesel,25,16,77,40,104.1,65,22,38
U865,Dec,2025,69,7165,Diesel,51,16,139,47,103.85,28,28,72
U954,Feb,2024,112,11873,Petrol,52,23,113,76,106.01,88,27,121
U729,Mar,2024,43,4397,Petrol,17,18,67,177,102.26,23,20,41
U877,Mar,2023,40,4070,Petrol,7,17,109,256,101.75,32,27,43
U789,Dec,2024,76,8163,Diesel,36,25,124,116,107.41,27,17,74
U937,Dec,2023,79,8261,Petrol,39,15,140,18,104.57,31,27,81
U650,Sep,2023,61,6151,Petrol,23,26,56,58,100.84,39,30,60
U777,Jul,2023,37,3756,Diesel,18,16,54,195,101.54,68,18,36
U698,Aug,2024,107,11554,Petrol,52,20,81,106,107.99,30,17,107
U570,Nov,2025,180,18280,Petrol,72,23,106,283,101.56,38,29,174
U612,Oct,2024,97,10173,Petrol,49,19,101,33,104.88,89,29,102
U504,Nov,2023,34,3514,Hybrid,23,18,146,294,103.36,37,21,34
U850,Sep,2023,87,9315,Hybrid,68,19,110,250,107.08,55,19,90
U831,Jun,2024,115,12194,Diesel,70,23,106,125,106.04,47,22,108
U946,Apr,2023,189,19803,Petrol,70,26,101,105,104.78,56,24,206
U818,Dec,2023,115,11510,Diesel,79,21,2,179,100.09,62,15,118
U850,Jan,2024,0,0,Electric,49,22,147,109,107.04,32,25,0
U595,Aug,2024,0,0,Electric,78,18,24,227,103.56,77,17,0
U652,Jul,2024,191,20522,Petrol,71,25,74,120,107.45,25,17,178
U811,Feb,2023,130,13514,Diesel,73,22,60,106,103.96,38,29,118
U637,Aug,2023,39,4116,Petrol,7,20,122,130,105.55,75,31,39
U747,Dec,2025,74,7440,Petrol,42,19,54,22,100.55,78,22,74
U887,May,2025,99,10490,Diesel,46,26,38,144,105.96,50,27,92
U743,Jul,2024,106,10886,Petrol,44,21,82,153,102.7,67,24,102
U531,Apr,2025,59,6065,Hybrid,54,20,33,106,102.81,61,17,64
U540,May,2023,81,8176,Petrol,39,17,112,145,100.95,66,28,77
U729,Aug,2025,58,5867,Diesel,28,19,149,251,101.17,71,27,54
U536,Jan,2023,27,2740,Hybrid,21,23,26,69,101.49,89,17,29
U908,Jan,2024,48,4926,Hybrid,44,21,148,30,102.63,37,27,46
U723,Apr,2024,178,19070,Petrol,78,26,30,92,107.14,73,23,184
U506,Mar,2023,158,16266,Petrol,70,18,136,136,102.95,83,30,149
U822,Oct,2025,78,8251,Diesel,48,21,82,162,105.79,70,22,78
U968,Dec,2024,57,5737,Petrol,27,19,9,80,100.66,56,26,55
U720,Feb,2024,0,0,Electric,10,25,39,75,104.73,32,26,0
U575,Dec,2025,55,5712,Hybrid,70,16,53,62,103.86,85,31,54
U504,Mar,2025,72,7763,Petrol,25,20,134,99,107.82,47,29,73
U835,Nov,2023,72,7687,Petrol,39,21,3,47,106.77,17,21,78
U634,Nov,2025,99,10260,Petrol,33,22,142,73,103.64,42,27,108
U618,Nov,2025,21,2230,Hybrid,11,20,5,191,106.2,15,30,19
U869,Jan,2025,122,12387,Petrol,57,22,72,29,101.54,77,25,130
U594,Jan,2023,95,9927,Petrol,41,21,57,156,104.5,61,19,92
U986,Jun,2023,65,6539,Petrol,27,16,76,265,100.6,51,16,66
U935,May,2024,36,3700,Diesel,12,20,18,255,102.78,62,15,35
U562,Aug,2023,106,10791,Petrol,52,23,61,38,101.81,33,30,103
U941,Feb,2024,39,4124,Petrol,14,26,70,54,105.75,28,19,36
U694,Apr,2025,32,3325,Hybrid,28,20,137,27,103.92,81,21,32
U835,Aug,2024,44,4664,Hybrid,51,18,24,117,106.01,79,23,44
U703,Dec,2024,101,10516,Diesel,57,21,126,208,104.12,40,18,94
U892,Jun,2025,89,8961,Petrol,43,17,57,74,100.69,24,29,89
U526,Jan,2024,146,15458,Petrol,71,19,119,64,105.88,84,21,159
U935,Apr,2023,95,10133,Diesel,70,15,110,99,106.67,57,19,99
U673,Jan,2023,28,3002,Petrol,10,24,75,45,107.23,84,27,27
U800,Feb,2023,32,3346,Hybrid,25,17,69,155,104.58,86,17,34
U633,May,2023,132,13995,Diesel,77,22,137,239,106.03,73,20,133
U826,Aug,2024,205,21734,Petrol,78,23,65,258,106.02,17,26,190
U910,Aug,2024,51,5163,Hybrid,40,23,119,135,101.25,19,18,51
U618,Nov,2025,0,0,Electric,7,24,86,197,101.31,51,28,0
U824,Mar,2024,88,8850,Petrol,46,16,138,186,100.57,66,28,92
U775,Nov,2024,84,8615,Diesel,49,18,121,115,102.56,80,15,91
U712,Apr,2024,82,8510,Petrol,48,19,48,57,103.79,77,25,79
U725,Oct,2025,61,6586,Petrol,37,17,47,69,107.98,21,23,60
U520,Nov,2023,155,16034,Petrol,64,25,114,92,103.45,67,19,152
U613,Jun,2024,109,11533,Diesel,74,15,86,228,105.81,20,24,104
U640,Nov,2025,0,0,Electric,30,20,6,136,105.55,21,29,0
U547,Nov,2025,46,4675,Diesel,25,24,76,104,101.64,58,24,47
U501,Oct,2025,26,2612,Petrol,6,16,144,16,100.47,32,30,23
U590,Mar,2023,100,10437,Diesel,51,23,120,53,104.37,68,18,106
U642,Feb,2024,66,6969,Petrol,34,15,123,111,105.6,43,18,61
U820,Jun,2025,53,5723,Hybrid,31,25,149,171,107.99,39,22,58
U538,Nov,2023,199,20471,Petrol,75,23,140,143,102.87,77,20,194
U793,May,2025,63,6751,Petrol,24,21,124,84,107.17,82,25,64
U882,Oct,2025,129,13294,Petrol,54,25,11,11,103.06,27,27,118
U639,May,2025,72,7597,Diesel,27,24,70,251,105.52,46,25,69
U856,Oct,2025,43,4505,Petrol,17,16,0,215,104.79,41,16,45
U833,May,2025,27,2711,Diesel,8,20,118,125,100.42,65,17,26
U991,Oct,2023,53,5333,Petrol,18,22,141,97,100.63,48,29,57
U759,Dec,2024,53,5309,Petrol,24,16,110,27,100.17,42,27,53
U661,May,2024,57,5869,Petrol,17,19,63,265,102.97,87,24,61
U890,Mar,2024,12,1271,Hybrid,7,26,42,51,105.97,86,19,13
U678,Jul,2024,68,6893,Hybrid,51,25,40,142,101.38,44,25,67
U510,Jun,2023,38,3984,Petrol,7,20,114,131,104.85,23,28,38
U761,Apr,2023,34,3478,Petrol,5,17,38,206,102.31,27,29,36
U907,Feb,2023,64,6808,Petrol,28,26,0,61,106.38,78,27,60
U638,Dec,2025,55,5851,Diesel,39,16,40,131,106.39,52,17,58
U672,Sep,2025,49,5203,Petrol,18,25,87,40,106.2,36,23,49
U886,Jan,2025,68,7085,Hybrid,71,20,97,200,104.2,45,22,71
U513,Nov,2024,21,2147,Hybrid,17,17,87,98,102.28,56,29,19
U668,Apr,2025,110,11712,Petrol,51,16,78,283,106.48,76,15,115
U630,Jan,2024,97,9844,Petrol,54,15,140,46,101.49,78,16,93
U584,Jun,2025,34,3478,Hybrid,30,22,70,136,102.32,88,23,36
U821,Apr,2024,23,2333,Diesel,7,15,136,129,101.47,23,31,23
U819,May,2025,149,15703,Petrol,55,26,98,194,105.39,58,23,142
U601,May,2025,96,10127,Petrol,44,19,86,116,105.49,77,15,104
U829,Sep,2023,153,16098,Petrol,72,25,0,68,105.22,54,22,161
U773,Jan,2025,82,8472,Petrol,40,20,141,27,103.32,55,19,89
U765,Feb,2025,145,14616,Petrol,55,25,111,13,100.8,86,25,141
U959,Jun,2023,21,2253,Petrol,5,26,73,45,107.29,64,20,21
U899,May,2024,70,7284,Diesel,37,26,64,15,104.06,34,31,71
U908,Nov,2023,49,5059,Petrol,11,17,68,208,103.26,84,19,50
U538,Jul,2023,116,12146,Petrol,56,21,66,157,104.71,56,19,105
U919,Mar,2024,52,5280,Petrol,15,16,49,226,101.54,47,27,49
U594,Mar,2025,63,6366,Diesel,31,21,57,240,101.06,77,21,68
U595,Oct,2024,18,1858,Hybrid,18,16,52,57,103.24,71,28,17
U805,Feb,2025,111,11302,Petrol,50,19,90,129,101.82,79,22,121
U569,Mar,2025,57,5811,Petrol,14,21,114,216,101.95,66,17,53
U818,Oct,2024,0,0,Electric,28,25,117,13,107.14,20,18,0
U944,Jan,2023,179,18660,Petrol,65,25,56,242,104.25,21,24,186
U736,May,2024,60,6232,Petrol,22,17,85,144,103.87,23,18,63
U934,Dec,2025,39,4115,Petrol,13,25,17,102,105.52,75,26,38
U834,May,2024,60,6456,Petrol,21,18,15,216,107.61,48,29,64
U873,Dec,2024,115,11603,Petrol,62,15,129,63,100.9,49,27,116
U876,Nov,2025,24,2560,Hybrid,17,17,12,157,106.67,34,26,24
U959,Jul,2023,115,12037,Diesel,54,23,79,161,104.67,72,22,105
U637,Apr,2024,27,2731,Petrol,10,24,42,17,101.17,74,23,27
U918,Mar,2025,61,6245,Hybrid,55,19,53,215,102.38,68,23,65
U576,Jan,2025,106,11009,Petrol,40,22,136,48,103.86,49,31,99
U983,Dec,2024,111,11713,Petrol,75,16,72,55,105.53,61,15,116
U535,Aug,2023,44,4485,Diesel,29,17,47,57,101.94,60,20,39
U501,Mar,2024,28,2919,Diesel,15,21,17,154,104.28,18,21,30
U796,Feb,2023,107,11286,Petrol,48,24,10,54,105.48,24,23,117
U820,Nov,2023,45,4661,Petrol,18,18,83,18,103.59,89,24,43
U906,Apr,2023,54,5772,Diesel,33,23,18,150,106.9,54,18,49
U560,Mar,2023,130,13904,Diesel,78,21,99,107,106.96,69,30,134
U820,Jan,2024,102,10584,Diesel,54,25,115,46,103.77,87,26,92
U849,Mar,2025,51,5496,Petrol,9,26,89,206,107.78,54,23,50
U828,Dec,2025,114,11468,Petrol,76,15,73,127,100.6,37,17,108
U767,Feb,2025,138,13804,Petrol,73,18,23,184,100.03,29,23,137
U861,Aug,2025,156,16075,Petrol,61,24,12,57,103.05,19,31,140
U729,Jun,2025,52,5450,Hybrid,30,25,124,142,104.81,54,28,47
U770,Sep,2025,34,3571,Petrol,10,20,115,96,105.03,32,19,30
U816,Aug,2024,50,5190,Petrol,20,20,70,46,103.81,35,15,51
U786,Oct,2023,138,13938,Diesel,64,24,125,190,101.0,17,15,139
U791,Mar,2025,54,5473,Petrol,16,20,144,139,101.36,60,17,51
U713,May,2024,143,15275,Petrol,79,19,118,102,106.82,67,23,147
U665,Jul,2025,31,3315,Diesel,7,17,90,230,106.94,34,20,33
U505,May,2025,58,6112,Hybrid,67,16,84,48,105.39,73,23,55
U839,Aug,2023,83,8740,Diesel,68,17,107,111,105.31,35,18,88
U879,Dec,2023,175,18336,Petrol,66,23,126,86,104.78,65,19,180
U578,May,2023,36,3658,Diesel,10,17,120,281,101.62,39,19,32
U910,Jan,2025,45,4654,Diesel,23,17,128,251,103.43,82,28,43
U562,May,2025,33,3483,Petrol,22,15,5,73,105.57,24,24,33
U632,Apr,2025,91,9491,Petrol,47,16,77,46,104.3,81,30,95
U589,Jun,2023,97,9714,Hybrid,77,25,37,75,100.15,23,20,92
U737,Mar,2024,39,4197,Petrol,7,26,115,95,107.63,43,28,42
U542,Nov,2025,83,8861,Diesel,76,17,101,30,106.76,51,23,86
U589,May,2025,55,5614,Petrol,42,16,7,21,102.08,85,21,53
U902,Feb,2025,165,17313,Petrol,72,22,77,16,104.93,52,24,151
U796,Nov,2024,110,11812,Petrol,48,20,111,211,107.39,86,16,102
U828,Jun,2025,102,10278,Diesel,67,21,147,147,100.77,73,27,101
U795,Dec,2024,96,9985,Petrol,46,15,54,234,104.02,71,20,95
U604,Jun,2025,109,11297,Diesel,68,20,47,86,103.65,74,23,114
U514,May,2024,82,8468,Diesel,58,16,87,37,103.28,42,22,85
U788,Jun,2025,106,11308,Diesel,75,20,9,52,106.68,42,24,99
U679,Nov,2023,0,0,Electric,41,17,51,27,103.05,60,30,0
U625,Jul,2023,16,1608,Diesel,8,21,33,76,100.51,85,29,14
U922,Dec,2023,36,3619,Petrol,6,17,60,199,100.53,81,27,35
U853,May,2023,0,0,Electric,48,23,143,172,100.34,69,20,0
U523,Jan,2025,106,10946,Diesel,71,17,78,273,103.27,52,23,103
U563,Aug,2023,132,13959,Petrol,72,21,17,49,105.75,32,21,140
U643,Apr,2024,200,20326,Petrol,78,26,70,176,101.63,77,19,219
U981,Sep,2023,99,10411,Diesel,66,18,85,226,105.17,19,25,101
U653,Oct,2023,23,2426,Petrol,5,22,31,126,105.5,58,27,21
U645,Dec,2023,30,3061,Diesel,21,16,42,20,102.04,43,17,29
U725,Jun,2025,65,6812,Petrol,20,22,82,198,104.8,28,15,58
U995,Jan,2023,43,4535,Petrol,13,23,68,188,105.48,72,18,43
U950,Mar,2024,110,11410,Diesel,57,22,49,151,103.73,58,20,117
U962,Mar,2023,154,15814,Petrol,77,20,11,159,102.69,32,24,158
U809,Oct,2023,163,17106,Petrol,63,24,84,95,104.95,21,21,172
U604,Dec,2023,25,2695,Diesel,13,15,122,74,107.82,76,26,26
U604,Dec,2024,42,4343,Petrol,16,21,57,81,103.41,59,22,44
U935,Apr,2023,57,5878,Diesel,45,15,82,127,103.13,30,27,54
U539,Jun,2024,38,3940,Diesel,19,21,111,132,103.71,78,28,40
U935,Jul,2024,95,9557,Diesel,70,16,127,138,100.61,51,25,97
U698,Oct,2023,182,19006,Petrol,79,22,35,245,104.43,39,24,174
U634,Apr,2024,62,6363,Petrol,15,16,53,290,102.63,23,20,68
U567,Jun,2025,22,2221,Diesel,12,17,46,111,100.97,69,27,23
U891,Nov,2023,90,9335,Hybrid,59,26,114,202,103.73,42,24,91
U679,Jan,2023,28,2800,Diesel,10,17,123,169,100.03,23,26,29
U956,Aug,2024,74,7637,Diesel,57,15,95,86,103.21,26,15,70
U542,Jul,2024,72,7261,Petrol,24,19,106,118,100.85,32,27,70
U948,Nov,2023,104,10419,Petrol,43,19,119,97,100.19,70,18,97
U1000,Nov,2025,171,18228,Petrol,76,24,100,239,106.6,88,20,171
U515,Sep,2024,92,9874,Petrol,38,19,102,137,107.33,72,19,91
U611,Mar,2024,156,15858,Petrol,61,23,31,81,101.66,65,19,147
U657,Feb,2025,39,4068,Hybrid,23,20,65,235,104.31,46,21,40
U789,Jan,2025,158,16150,Petrol,75,20,10,135,102.22,62,23,145
U1000,Mar,2023,107,11122,Petrol,35,17,147,281,103.95,22,17,97
