user_id,month,year,total_liters,bill_amount,bathroom_liters,kitchen_liters,garden_liters,washing_machine_liters,holiday_days
U339,May,2025,13054,536.37,4564,2400,3601,2489,3
U556,Oct,2025,13764,577.46,6014,2128,2959,2663,5
U533,May,2025,18009,754.96,6075,3734,4575,3625,5
U691,Oct,2023,16458,675.67,6725,2070,4446,3217,4
U459,Dec,2024,23061,953.81,11467,4349,4008,3237,7
U361,May,2024,21604,903.33,8349,4838,4729,3688,3
U590,Mar,2024,12667,527.09,5426,1949,2146,3146,5
U378,Jul,2024,15370,642.14,7590,2437,2900,2443,4
U210,Jun,2023,17976,749.94,5887,4671,4109,3309,5
U461,Apr,2023,13394,555.81,5139,2099,2666,3490,1
U607,Feb,2023,20290,832.73,9537,3747,3617,3389,2
U338,Dec,2025,16070,668.26,7817,1787,3335,3131,7
U372,Sep,2025,18982,779.18,7977,3352,3913,3740,4
U586,Jan,2025,20613,857.58,6775,5214,4456,4168,2
U213,Nov,2024,17599,735.65,8452,2838,3374,2935,3
U368,Apr,2025,15650,650.81,5241,3364,3824,3221,1
U330,Jan,2024,24349,1022.59,9023,5847,4016,5463,4
U284,Jun,2025,21324,884.0,7998,4571,4970,3785,3
U521,Apr,2024,21894,914.05,8526,4534,4981,3853,5
U519,May,2025,15620,650.84,7154,2686,2808,2972,6
U301,May,2025,15190,637.85,6993,2677,2933,2587,0
U529,Sep,2023,20789,867.18,9228,4170,3812,3579,3
U473,Jan,2025,12391,510.06,3772,3411,2285,2923,2
U465,Feb,2025,13075,548.57,5399,2756,2063,2857,1
U659,Jun,2023,14650,610.43,6585,2754,2347,2964,1
U599,May,2024,14384,590.6,5594,1996,3758,3036,3
U608,Nov,2023,12809,533.59,6263,2378,1684,2484,5
U238,Jul,2023,20047,839.63,9317,3725,3695,3310,0
U619,Mar,2024,23501,977.1,10049,4763,4920,3769,7
U294,Mar,2025,17501,723.74,5468,2962,4537,4534,2
U295,Oct,2024,23930,1000.77,10301,5188,3841,4600,3
U505,Feb,2025,18895,789.48,9113,2146,4455,3181,3
U269,Mar,2025,13159,546.68,4946,2059,2912,3242,6
U518,Oct,2024,19574,805.56,9153,3466,2980,3975,1
U644,Jan,2023,13531,558.17,4906,2887,3143,2595,2
U436,May,2024,17481,729.63,7237,2690,3486,4068,0
U634,Dec,2025,19548,817.23,8399,3794,3825,3530,1
U534,May,2024,16976,700.76,7394,2659,3581,3342,3
U573,Dec,2024,17695,732.01,8431,1853,4031,3380,1
U576,Nov,2025,22874,939.61,7935,3473,5448,6018,1
U659,Jul,2023,20445,852.83,7206,4984,4357,3898,4
U337,Apr,2024,15548,637.52,6853,2126,2850,3719,1
U618,Mar,2025,23377,959.55,7841,3458,4921,7157,5
U276,Jan,2025,18163,744.76,7135,3710,3023,4295,1
U683,Dec,2024,18671,777.56,5676,3744,5249,4002,7
U235,Aug,2023,17264,715.03,5665,4167,4439,2993,5
U201,Mar,2024,13231,546.41,5765,2779,2402,2285,2
U496,Feb,2023,14423,604.51,6483,2931,2276,2733,1
U520,Nov,2023,23767,979.03,7678,4225,4800,7064,0
U606,Apr,2023,20071,830.73,6935,3955,4071,5110,5
U260,Mar,2023,16261,681.99,5199,3650,3587,3825,5
U520,Jan,2024,21765,901.66,8416,3529,5841,3979,3
U549,Mar,2025,14908,619.5,4848,2094,3465,4501,2
U528,Dec,2025,16712,686.53,6475,3062,4051,3124,1
U467,Feb,2025,18755,783.77,8372,2103,4876,3404,6
U561,Aug,2025,21817,903.72,9526,4795,3223,4273,0
U429,Jun,2025,24190,1011.15,8613,5597,4858,5122,3
U470,Sep,2025,15883,655.23,6905,2140,3927,2911,2
U516,Aug,2024,15515,642.67,7533,2055,3098,2829,7
U486,Oct,2023,15403,643.64,5691,3851,3417,2444,5
U491,Mar,2025,16598,696.68,6071,2891,3608,4028,0
U413,May,2024,17008,698.34,7046,3553,3484,2925,7
U365,Jul,2025,18222,761.91,6361,3432,3598,4831,1
U205,May,2025,24872,1027.23,10702,5282,4697,4191,6
U539,Aug,2023,22150,920.35,10331,4027,3905,3887,4
U579,Dec,2023,16009,661.01,6273,1991,4549,3196,4
U278,May,2023,14735,613.17,6423,2151,3358,2803,2
U610,Jan,2025,16491,681.97,7097,2927,3005,3462,6
U262,May,2025,23366,965.8,7190,6231,4503,5442,0
U332,Apr,2025,20593,845.09,6933,3010,5873,4777,3
U289,Jun,2023,12974,533.84,6210,2166,2296,2302,0
U437,Mar,2024,12223,512.35,5962,1630,2022,2609,6
U242,Nov,2025,16613,697.72,7576,3414,2947,2676,7
U289,May,2025,18777,784.51,9092,3419,3592,2674,5
U602,Feb,2025,20427,843.37,7378,3574,4867,4608,4
U496,Nov,2024,23690,980.82,8280,3597,5669,6144,2
U528,Jun,2025,16211,676.64,6109,2043,4824,3235,1
U495,Dec,2024,23426,983.15,7287,5232,5784,5123,0
U304,Jun,2025,12225,506.79,5647,1849,2263,2466,4
U214,May,2024,22469,939.87,11163,2972,3414,4920,3
U488,Jun,2025,20183,847.18,9381,4289,3376,3137,2
U379,Nov,2023,16277,681.57,6689,2811,3846,2931,1
U325,Jul,2023,13341,550.01,4790,2992,2742,2817,0
U622,Dec,2023,16036,657.6,5444,2494,4396,3702,3
U553,May,2023,20401,846.48,7605,2593,5684,4519,1
U223,Jan,2025,15727,653.16,6815,2526,3078,3308,5
U263,Aug,2023,15928,656.25,6202,3240,2704,3782,4
U343,Apr,2024,14803,611.14,7206,2289,2299,3009,5
U681,Sep,2023,21301,889.64,10029,4261,3951,3060,4
U353,Oct,2023,18558,769.61,5947,3616,4020,4975,3
U345,Dec,2023,22218,917.99,7249,3924,6120,4925,7
U425,Jun,2025,12393,515.83,5394,2682,2340,1977,5
U695,Jan,2023,18839,784.7,6521,3465,3683,5170,4
U650,Mar,2024,21035,878.62,9638,2894,3553,4950,2
U662,Mar,2023,21716,893.76,9083,2773,5584,4276,3
U509,Oct,2023,20795,868.01,7194,4878,5122,3601,4
U304,Dec,2023,12581,523.36,4978,2775,2614,2214,0
U304,Dec,2024,22131,908.65,8436,2830,5255,5610,4
U635,Apr,2023,12132,506.84,5758,1732,1972,2670,5
U239,Jun,2024,14838,614.04,4546,3601,3856,2835,2
U635,Jul,2024,15385,635.87,7372,3119,2531,2363,1
U398,Oct,2023,15770,653.64,6787,2475,3552,2956,7
U334,Apr,2024,14268,589.93,6385,2951,2945,1987,1
U267,Jun,2025,12975,536.36,3899,2529,2896,3651,4
U591,Nov,2023,19605,819.65,8344,2656,3764,4841,1
U379,Jan,2023,19213,790.13,8025,2245,4971,3972,4
U656,Aug,2024,22005,923.56,8965,3469,5454,4117,2
U242,Jul,2024,23455,974.67,10723,3510,5267,3955,1
U648,Nov,2023,21735,895.11,8936,4979,3967,3853,5
U700,Nov,2025,14835,610.18,6993,1891,3278,2673,5
U215,Sep,2024,14738,612.98,5107,2662,3469,3500,0
U311,Mar,2024,21549,897.15,9938,2380,4829,4402,4
U357,Feb,2025,16134,662.35,5418,3779,3870,3067,1
U489,Jan,2025,21508,887.05,9950,4427,3208,3923,5
U700,Mar,2023,18833,787.13,9192,2386,4135,3120,6
U678,May,2025,20353,835.48,7472,3681,4051,5149,2
U431,Nov,2023,13909,582.16,5646,1854,3126,3283,7
U611,Feb,2025,21319,888.11,9202,3530,3724,4863,2
U620,Dec,2024,24062,997.0,7601,3731,7626,5104,6
U357,Mar,2023,21850,903.42,8714,4002,4112,5022,6
U238,Apr,2023,23317,956.45,8676,5079,5639,3923,0
U641,Jul,2023,13963,584.01,6625,2279,2075,2984,2
U297,Mar,2025,17153,705.72,8153,2241,3106,3653,2
U685,Sep,2024,22481,928.68,9895,3407,4920,4259,1
U611,Aug,2023,12966,538.99,5590,2417,2659,2300,4
U639,Apr,2023,12889,531.62,5758,2267,2081,2783,3
U489,Jan,2023,15061,624.99,5620,2146,3060,4235,7
U454,Jan,2023,18461,771.84,7031,4217,3042,4171,2
U396,Jan,2024,18166,753.35,7461,3158,3308,4239,7
U286,Jan,2025,23821,999.27,11615,2837,4087,5282,7
U522,Aug,2024,18967,793.72,8436,2364,3965,4202,7
U210,Mar,2023,23381,966.41,9590,5421,4975,3395,2
U205,Jun,2024,22940,949.72,10416,3209,5428,3887,3
U323,Mar,2023,21858,905.43,8178,5221,3977,4482,2
U530,Nov,2025,23258,968.14,10375,3634,4808,4441,1
U553,May,2025,20101,829.91,7681,3442,4369,4609,1
U318,Jul,2025,19379,813.32,6897,4246,4561,3675,3
U494,Feb,2023,21633,900.12,9127,2525,4693,5288,5
U597,Jun,2024,19280,798.18,8432,2903,4382,3563,2
U359,Jun,2025,13067,544.18,5120,2070,2985,2892,5
U503,Nov,2023,16223,671.56,6701,3557,3008,2957,7
U428,Mar,2023,23115,966.62,10143,3967,5084,3921,2
U565,Jun,2024,24445,1016.13,11086,3645,4127,5587,4
U416,Oct,2025,24048,986.98,11521,3172,4630,4725,2
U636,Oct,2023,21018,865.45,7795,4206,3848,5169,1
U384,May,2024,16607,695.25,8142,1949,3568,2948,0
U215,Dec,2025,15985,664.38,6832,2281,3887,2985,6
U357,Feb,2024,22284,934.82,10195,3127,5345,3617,0
U336,Sep,2024,15179,623.44,6678,2733,3353,2415,0
U461,Aug,2023,16538,682.94,5641,2992,4510,3395,0
U357,Mar,2023,24093,992.48,7572,4975,6746,4800,6
U247,Aug,2023,14362,596.8,6394,2630,2246,3092,5
U524,Sep,2024,14224,588.63,5721,3326,2163,3014,6
U532,Mar,2023,18371,756.1,8091,3628,2745,3907,5
U373,Mar,2024,13726,571.59,5426,2332,2436,3532,6
U330,Feb,2024,22198,922.02,8045,4948,4618,4587,6
U611,Aug,2023,17791,734.32,6351,4460,3449,3531,2
U295,Oct,2025,20073,832.62,8954,3334,4468,3317,5
U315,Jan,2025,20458,854.03,7269,3720,5422,4047,2
U443,Aug,2025,19013,783.44,8421,2283,3702,4607,4
U620,Jul,2024,12837,530.08,4836,3028,2133,2840,2
U492,Jul,2024,16584,685.68,7532,2256,3012,3784,0
U482,Mar,2024,24989,1043.21,8210,3570,5721,7488,3
U499,Jan,2023,12686,530.87,4325,2570,3155,2636,3
U483,Apr,2024,23553,974.54,10296,4894,4239,4124,1
U269,Sep,2023,12356,510.26,5091,2043,2654,2568,1
U348,May,2023,24007,1005.64,8181,5643,4083,6100,7
U211,Jan,2025,21063,884.63,10122,4018,2840,4083,2
U454,May,2025,22165,923.62,7872,4157,4869,5267,6
U530,Aug,2025,16647,699.01,6396,3261,4002,2988,6
U560,Aug,2023,22002,916.6,7490,4452,5516,4544,3
U238,May,2023,16418,685.18,6199,3963,3299,2957,0
U334,Dec,2023,22833,945.03,9095,4740,3828,5170,5
U400,Sep,2024,22420,928.93,8049,5533,5002,3836,0
U223,Jan,2023,18642,767.01,8460,2484,4281,3417,7
U503,Apr,2025,15391,643.69,5829,2505,3742,3315,0
U546,Mar,2025,24370,1021.86,10866,2892,4400,6212,2
U502,Feb,2023,22542,938.28,7696,4453,5189,5204,2
U563,Aug,2023,16357,676.26,6140,3829,3007,3381,4
U596,Jul,2025,16879,694.64,5090,3128,4526,4135,7
U418,Sep,2023,17319,714.67,7823,2142,4136,3218,0
U341,Feb,2025,14739,608.06,6266,1810,3701,2962,6
U304,Apr,2024,22922,953.87,10625,3559,3841,4897,6
U646,Jun,2025,21510,902.24,8413,3049,4234,5814,7
U410,Nov,2024,21727,891.86,9993,3159,4300,4275,0
U673,Mar,2023,16784,688.16,7209,3485,3220,2870,2
U681,Aug,2023,22635,941.62,6806,4381,5020,6428,2
U311,Mar,2024,21964,906.76,7703,4591,4501,5169,4
U304,Dec,2023,23401,980.05,9331,4227,5826,4017,4
U516,Feb,2024,12877,532.17,5456,2550,2581,2290,1
U371,Mar,2023,14870,613.98,4656,2361,3641,4212,7
U660,Nov,2025,23392,965.38,10316,5022,3909,4145,3
U692,Jun,2023,24336,1001.3,9946,4730,3907,5753,0
U556,Feb,2025,23939,995.42,9699,3619,4533,6088,7
U696,Aug,2025,23028,948.02,8253,3319,6737,4719,6
U524,Jan,2024,12292,509.19,5149,1642,2503,2998,0
U333,Jul,2023,21843,905.63,6673,5408,5201,4561,4
U576,Feb,2024,24823,1018.25,7768,5417,5396,6242,4
U493,Oct,2023,24598,1008.93,10989,3758,4695,5156,1
U528,Dec,2025,20728,860.63,7552,3512,4827,4837,3
U327,Jun,2025,14686,612.35,5424,3437,2502,3323,1
U306,Dec,2023,12233,513.08,4179,3019,2308,2727,6
U697,Feb,2023,22844,940.7,8889,4413,4028,5514,3
U292,Feb,2024,14374,590.82,4461,3022,3747,3144,5
U487,Oct,2023,14272,585.9,5138,3318,3085,2731,0
U578,Aug,2023,12966,537.26,5256,2697,2385,2628,1
U593,Dec,2023,12889,536.48,5067,2190,2291,3341,4
U251,Feb,2024,15863,663.72,7930,1717,3268,2948,1
U229,Jul,2023,18154,756.71,6857,3995,4335,2967,5
U662,Mar,2025,15400,634.61,5811,2241,3754,3594,1
U496,Aug,2024,20226,838.61,8104,2464,4745,4913,0
U497,Jul,2024,16542,693.28,5592,4036,3041,3873,5
U414,Aug,2025,15523,641.52,7377,2571,2533,3042,7
U467,Jul,2025,13763,571.15,5704,3048,2040,2971,7
U607,Nov,2025,15291,641.59,5174,3003,3155,3959,7
U457,Jun,2023,14488,604.65,6645,3021,2606,2216,4
U502,Jul,2025,22892,955.69,7024,4296,5459,6113,4
U301,May,2023,13558,559.3,6731,2354,2083,2390,7
U605,Jul,2024,16690,691.21,7894,2288,2606,3902,7
U546,Jan,2024,18121,744.45,7537,2119,4845,3620,7
U310,Jan,2025,14276,593.97,4600,2670,3936,3070,2
U620,Sep,2023,24198,994.63,8301,5525,5901,4471,7
U382,May,2025,16439,687.74,5850,2435,3932,4222,5
U671,May,2025,13103,547.9,4562,2570,3422,2549,2
U513,Mar,2023,19520,810.74,7798,2842,4163,4717,2
U201,May,2025,21611,889.1,10565,2374,3810,4862,0
U519,Mar,2024,17409,714.21,6769,3441,3697,3502,1
U638,Sep,2025,21670,905.73,9368,4802,3659,3841,4
U255,Sep,2023,24106,1002.81,10551,3553,4176,5826,4
U571,Jun,2023,23934,998.31,11352,3977,4183,4422,1
U624,Jan,2024,19869,820.67,6095,5381,4686,3707,4
U599,Jul,2023,14956,620.82,5696,3056,3297,2907,1
U349,Jul,2023,19710,822.84,9006,3581,3519,3604,5
U631,Oct,2024,18017,747.03,8341,2281,4208,3187,0
U657,Oct,2025,21574,897.51,10473,3313,3719,4069,7
U509,Apr,2024,22766,951.38,10029,3482,3704,5551,0
U337,Aug,2025,15384,634.05,5369,2946,3319,3750,6
U402,Jun,2024,21761,893.64,8729,4693,4383,3956,0
U636,Apr,2025,22086,917.27,6768,4474,5787,5057,1
U513,Apr,2024,22435,921.23,9633,2721,4171,5910,6
U317,Feb,2025,22058,921.29,9062,4952,3425,4619,1
U354,Feb,2024,12028,501.8,5212,2105,2382,2329,7
U625,Dec,2025,20897,875.2,10156,4134,3498,3109,3
U491,Apr,2024,21212,883.26,9279,3752,3747,4434,6
U263,May,2023,22255,913.95,8102,3027,5976,5150,7
U444,Aug,2025,21638,892.64,7351,4437,5675,4175,7
U225,Jun,2024,19756,825.96,9303,3294,3852,3307,4
U290,Apr,2025,18948,780.03,6420,3042,4868,4618,4
U275,Nov,2025,23856,994.76,7927,4686,6172,5071,3
U494,Jul,2024,23179,968.42,7911,4456,6019,4793,3
U586,Aug,2025,17755,733.82,7133,3447,4297,2878,0
U591,Feb,2024,15602,644.71,5068,2653,3735,4146,7
U410,Dec,2023,17062,709.06,8319,2765,2853,3125,3
U675,Jul,2025,23877,999.52,11777,3003,5117,3980,1
U618,Feb,2023,20071,827.41,9930,2933,2965,4243,7
U547,Feb,2025,19244,807.12,5923,2991,5352,4978,2
U217,Aug,2025,18372,764.26,8988,1946,4425,3013,1
U328,Feb,2025,19105,802.26,9542,2525,3914,3124,6
U627,Nov,2024,23560,968.07,11508,3072,4146,4834,3
U643,Sep,2023,15581,640.79,6765,2480,3547,2789,4
U564,Dec,2025,14762,617.44,6498,3242,2960,2062,1
U451,Jan,2024,24229,1014.34,7861,4983,5425,5960,4
U379,Sep,2025,12572,521.05,5969,2051,2260,2292,1
U382,Jan,2024,19705,821.98,6146,5265,3714,4580,4
U352,Oct,2025,24280,1016.54,8826,5937,4240,5277,5
U225,Oct,2023,12614,517.72,6284,2385,1610,2335,1
U655,Feb,2023,16050,667.26,6170,2169,4539,3172,6
U380,Jun,2025,12325,515.84,4020,2714,3312,2279,4
U398,Jun,2024,15740,651.61,7773,2881,2048,3038,2
U544,Jan,2025,12358,510.41,6139,2283,1854,2082,6
U361,Jul,2024,15777,659.41,5323,3299,3270,3885,0
U377,Aug,2025,17906,740.16,8468,1920,4366,3152,1
U485,Feb,2024,22563,925.15,8530,5539,4978,3516,2
U263,Aug,2023,13721,575.73,5162,2520,3430,2609,0
U691,Sep,2025,13349,555.21,4706,2408,3209,3026,1
U350,Jun,2023,15696,656.4,4849,3026,4521,3300,2
U354,May,2023,15896,664.85,5620,2926,3754,3596,2
U356,Dec,2025,16260,667.74,5052,2784,4109,4315,6
U570,Sep,2025,21788,897.03,10564,2979,4947,3298,5
U669,Dec,2024,21819,901.37,9433,4918,4311,3157,2
U249,Nov,2024,18941,782.66,9041,2708,3776,3416,5
U655,Sep,2023,22694,945.4,10063,3856,5172,3603,3
U537,Jan,2024,15808,657.98,5157,3937,3850,2864,6
U284,Nov,2024,17246,715.62,8418,2696,3395,2737,7
U561,Mar,2025,20384,840.05,9783,2808,4007,3786,4
U377,Sep,2024,22866,946.24,8451,4392,4581,5442,6
U348,Nov,2023,15845,658.26,5106,2392,4787,3560,0
U318,Feb,2024,14577,604.48,6425,1842,2855,3455,4
U542,Dec,2023,12091,497.27,5388,2271,1902,2530,4
U676,Apr,2025,16234,676.14,7782,3241,2448,2763,7
U263,Apr,2023,20672,849.06,6419,4919,5519,3815,5
U389,Feb,2024,18592,769.3,6104,2683,5019,4786,7
U560,Mar,2025,23108,963.84,9697,3762,4516,5133,7
U249,Mar,2024,24627,1010.2,10437,2845,4587,6758,4
U527,Jan,2025,20128,836.72,6173,4217,3990,5748,2
U457,Jun,2025,13075,540.45,4960,1936,3219,2960,5
U424,Aug,2024,14513,595.16,6049,3162,2529,2773,4
U341,Dec,2024,20168,830.73,9026,2460,3663,5019,5
U678,Mar,2025,18861,791.05,6850,2405,4167,5439,3
U415,May,2025,20990,871.53,8328,3674,4531,4457,5
U635,Jan,2024,24762,1039.94,11460,3073,5603,4626,1
U579,Oct,2023,24141,1002.45,11847,4273,4593,3428,2
U640,Jul,2024,12604,523.62,4361,3165,2552,2526,0
U411,Oct,2025,14979,620.01,5251,2027,3508,4193,1
U518,Jan,2024,19140,790.67,9339,2735,2870,4196,1
U232,Dec,2023,19065,786.46,7229,4726,3041,4069,7
U358,Nov,2024,16916,699.37,7505,3261,3439,2711,7
U485,Sep,2025,18800,779.45,7942,4241,3018,3599,1
U505,Aug,2024,12597,518.9,4498,1885,3370,2844,4
U629,Jul,2025,21724,895.57,9356,3021,4331,5016,5
U677,Oct,2025,19320,797.37,8329,2538,3947,4506,5
U486,Jul,2024,20705,858.21,8664,3136,4858,4047,6
U344,May,2025,17622,734.01,5637,4133,4344,3508,4
U624,May,2025,13877,580.84,6925,1619,3089,2244,2
U219,Nov,2023,24164,997.66,9184,4566,6144,4270,4
U218,May,2023,24035,989.85,10278,3492,4397,5868,4
U457,Jan,2023,13699,566.85,6536,2620,2681,1862,4
U278,Aug,2023,21221,889.04,8162,2629,6073,4357,2
U571,Dec,2025,24787,1016.51,11272,3306,5638,4571,6
U375,Nov,2024,17780,741.03,8789,2886,2580,3525,2
U698,Jan,2025,12716,527.42,4727,1752,3327,2910,3
U394,Apr,2025,16086,662.12,6129,2920,3953,3084,6
U676,Sep,2025,12665,523.33,6093,1887,2141,2544,3
U313,Sep,2024,19846,818.15,6587,4912,4476,3871,3
U314,May,2023,18611,779.39,5689,4200,4652,4070,3
U422,Apr,2025,22400,929.19,10791,3807,3529,4273,5
U366,Mar,2025,13079,543.6,6072,2735,2349,1923,1
U635,Mar,2023,20419,849.3,10097,4092,2621,3609,1
U519,Dec,2025,20340,846.95,6338,4630,4571,4801,3
U332,May,2024,13069,542.31,4328,2660,2995,3086,3
U585,Oct,2025,17263,708.09,5542,3769,4351,3601,0
U464,Jan,2025,19951,824.67,8712,3107,3522,4610,7
U613,May,2023,24919,1026.26,10495,5733,4220,4471,1
U255,Jun,2025,13363,556.97,4969,2862,3148,2384,7
U559,Jul,2025,16508,677.76,5141,2934,4712,3721,7
U331,Dec,2024,13755,571.71,5886,1664,3142,3063,0
U488,Sep,2023,12519,515.92,5183,1532,2578,3226,7
U466,Mar,2023,17463,732.55,5633,2850,3702,5278,6
U658,Feb,2024,23736,981.14,11435,3033,4331,4937,0
U667,Mar,2025,22514,930.4,7650,4206,5316,5342,7
U566,Dec,2023,19233,806.31,8629,2576,4415,3613,7
U362,Sep,2023,13102,542.65,6249,2235,2150,2468,4
U580,Dec,2025,12597,528.61,5239,1782,2251,3325,7
U681,Jul,2025,15273,626.56,5335,2361,3825,3752,5
U287,Sep,2023,24241,1001.31,8771,4552,6197,4721,6
U255,Feb,2025,17781,740.87,8484,3511,3353,2433,2
U676,May,2023,22797,954.99,8198,4287,5632,4680,1
U488,Apr,2025,18256,753.18,8201,2843,3506,3706,3
U378,Feb,2025,19258,807.5,9591,3051,2717,3899,7
U591,Sep,2024,22380,930.88,11189,2813,4526,3852,6
U549,Sep,2025,20780,868.62,8451,3337,4846,4146,3
U208,Jun,2024,18554,768.08,8633,2408,3785,3728,2
U521,Nov,2025,24664,1016.46,12283,3892,3534,4955,6
U513,Jun,2023,21599,905.24,8098,4583,4604,4314,1
U447,Aug,2023,20002,838.75,7010,4348,4801,3843,6
U523,Jun,2025,16846,699.07,5438,2862,4849,3697,3
U672,Jan,2025,24914,1021.64,8176,5957,5484,5297,3
U671,Apr,2023,23582,969.45,11100,3135,4112,5235,4
U643,Jul,2025,23632,982.45,9872,3165,5740,4855,7
U455,Feb,2024,21821,895.18,10359,3094,4164,4204,0
U528,Sep,2024,21186,877.03,9700,3670,3747,4069,6
U254,Aug,2024,16798,693.81,7302,2168,3737,3591,3
U449,Aug,2024,18605,776.1,7848,3545,4051,3161,5
U439,Jul,2024,22251,913.53,6890,5723,4007,5631,1
U429,Apr,2025,24764,1027.43,11749,3366,4699,4950,5
U267,Feb,2025,14986,623.1,5748,2679,2979,3580,2
U251,Mar,2024,12400,516.05,5108,1791,2601,2900,6
U297,Dec,2025,14855,615.07,4521,2813,3012,4509,4
U292,Jun,2025,22416,925.88,10921,2349,4653,4493,1
U695,Dec,2024,15412,642.41,7406,3128,2513,2365,4
U464,Dec,2025,12056,504.51,4926,2019,2699,2412,0
U618,May,2025,20022,834.79,8318,4187,3967,3550,3
U491,Dec,2025,13875,581.81,6118,1772,3261,2724,7
U296,Aug,2024,16543,690.13,5838,3880,2757,4068,1
U288,Jun,2025,16298,680.68,5612,3975,2858,3853,2
U278,Jun,2023,15768,649.14,6855,3058,3143,2712,7
U488,Jan,2023,17752,735.28,5696,4589,4025,3442,6
U320,Apr,2024,16833,698.32,6578,2393,4555,3307,0
U502,May,2023,24489,1010.33,9760,4349,4408,5972,0
U691,Dec,2024,13353,554.53,5024,2698,2960,2671,4
U600,Nov,2023,22602,933.25,7618,4783,4953,5248,0
U652,Mar,2023,16987,708.15,6303,3976,2817,3891,1
U700,Sep,2023,18597,771.22,6834,2860,4616,4287,4
U365,Jan,2024,16311,676.23,6522,2301,3285,4203,7
U382,Jun,2024,22794,956.98,9913,3228,4962,4691,0
U669,Jun,2025,14934,618.15,7372,2860,2163,2539,6
U598,Oct,2024,12022,497.26,3953,3132,2537,2400,7
U423,May,2023,22394,925.29,10628,3693,4210,3863,2
U511,Dec,2023,13209,553.39,4713,2551,2390,3555,6
U632,May,2024,22488,933.18,9406,4200,4242,4640,5
U666,Oct,2024,20940,871.1,8571,3998,4408,3963,1
U207,May,2024,12804,527.28,5267,1764,3167,2606,2
U530,Jun,2025,20325,844.32,9037,3807,4430,3051,2
U463,Aug,2023,16416,677.56,6177,2974,3333,3932,4
U361,Feb,2025,22629,944.32,8232,4369,5271,4757,3
U351,Jun,2025,20625,862.8,9705,2250,3778,4892,4
U285,Jan,2023,17141,715.03,5896,3968,3837,3440,1
U347,Apr,2023,16968,708.08,5702,4135,3747,3384,1
U312,Oct,2024,15671,650.54,4750,3537,3280,4104,4
U581,Mar,2024,23928,998.09,8186,5505,5141,5096,3
U603,Sep,2025,19292,799.13,7788,3503,3385,4616,6
U236,Mar,2024,19001,791.42,7746,3642,3670,3943,4
U485,Jun,2024,24231,999.75,8502,4387,6260,5082,1
U388,Jan,2023,14098,579.0,4433,3463,3017,3185,3
U282,Dec,2023,23109,957.02,10374,3739,5391,3605,1
U202,Jun,2024,20444,847.64,9232,3767,4002,3443,3
U585,Apr,2023,17061,703.88,8523,2768,3223,2547,3
U503,Aug,2024,21321,889.68,10234,3774,3431,3882,7
U397,Nov,2023,15264,626.95,7406,2805,2895,2158,4
U604,Sep,2023,17435,718.72,8013,2850,3562,3010,4
U211,Apr,2023,20493,855.55,8670,4287,4023,3513,4
U434,Oct,2023,18691,774.5,6087,3774,5293,3537,3
U586,Dec,2024,22169,924.56,9409,4993,4588,3179,3
U395,Oct,2025,14763,613.66,4594,3564,3553,3052,1
U671,Jun,2023,16005,671.42,7635,1960,3561,2849,2
U319,Jan,2024,15241,633.99,6040,3366,3365,2470,4
U596,Apr,2024,15057,617.56,6617,2619,3314,2507,7
U220,Jul,2023,12550,518.98,3896,3434,2260,2960,5
U461,Dec,2025,17574,723.05,7149,3583,3171,3671,1
U493,Jan,2023,17411,729.95,6272,2415,4390,4334,1
U622,Aug,2024,13587,558.48,4850,2437,2635,3665,0
U456,Dec,2025,22014,911.11,8319,4155,5668,3872,4
U422,Oct,2024,17920,738.77,5378,4612,4211,3719,6
U593,Dec,2023,17260,722.27,6788,3621,2983,3868,1
U426,Nov,2025,23409,966.99,9300,3864,4860,5385,0
U253,Jun,2024,23688,994.7,11195,4131,3376,4986,5
U628,May,2024,16409,673.4,6394,3158,2819,4038,7
U555,Oct,2024,24471,1006.45,9120,3457,6733,5161,5
U700,Nov,2023,17783,733.1,8872,2200,2722,3989,6
U542,Sep,2025,12712,531.5,5265,1997,2240,3210,4
U564,Feb,2023,22367,936.7,8824,3238,5413,4892,3
U480,May,2023,17406,714.89,6948,2405,3249,4804,0
U281,Jun,2023,19990,820.24,9232,2276,5029,3453,3
U402,Jul,2025,19420,810.68,7149,4596,3591,4084,5
U358,May,2023,24264,998.06,9167,3891,6128,5078,5
U320,Sep,2023,24041,988.88,10846,3405,5621,4169,2
U259,Jan,2023,18843,772.98,5927,3115,4749,5052,2
U694,Jul,2023,14433,592.47,6827,2244,2889,2473,7
U415,Oct,2024,15301,631.38,5906,2845,3057,3493,6
U328,Jul,2023,12270,503.87,5107,1730,2674,2759,2
U424,Apr,2024,21986,909.54,9926,3879,4267,3914,2
U409,Sep,2023,22654,947.68,8001,5049,5414,4190,6
U570,Dec,2025,24485,1011.87,11705,3511,4447,4822,1
U315,Nov,2024,23586,984.19,11695,3770,3526,4595,2
U409,May,2024,13079,537.47,5216,2362,2641,2860,1
U214,Apr,2024,23070,961.08,11244,2827,4301,4698,1
U209,Jul,2024,17322,715.69,5200,4194,3946,3982,4
U240,Apr,2025,24915,1040.2,11930,4678,4340,3967,1
U650,Mar,2023,20795,855.43,7532,4373,4521,4369,1
U437,Sep,2024,17257,723.03,6252,2913,3254,4838,2
U481,Nov,2025,19982,824.11,6906,5038,3618,4420,1
