user_id,num_people,num_children,bedrooms,has_ac,has_geyser,has_iron,has_washing_machine,has_dishwasher,has_induction,has_microwave,has_kettle,has_vacuum,has_room_heater,home_area_sqft,has_pool,has_garden,vacation_month,vacation_days,climate,city,electricity_provider,electricity_consumption_kwh
13999,2,1,2,0,0,0,1,0,0,0,0,1,1,959,0,0,Feb,0,Cold,Delhi,BSES Yamuna,380.76
14000,4,0,3,0,0,0,1,0,1,1,1,0,0,1393,0,0,Oct,24,Hot,Kolkata,CESC,93.87
14001,3,0,3,1,0,1,1,1,0,0,1,0,0,1309,0,0,Feb,8,Hot,Delhi,BSES Yamuna,467.65
14002,2,0,1,0,0,0,0,0,0,1,0,0,0,465,0,0,Jul,0,Hot,Chennai,TANGEDCO,168.32
14003,5,4,3,0,0,1,0,0,0,0,0,0,0,1453,0,0,May,8,Moderate,Bangalore,BESCOM,151.64
14004,3,0,1,1,0,0,0,0,0,0,0,0,0,682,0,0,Mar,0,Hot,Kolkata,CESC,399.01
14005,2,0,1,0,0,0,0,0,1,0,0,0,0,459,0,0,Sep,0,Hot,Kolkata,CESC,211.69
14006,7,5,5,0,1,1,0,0,1,0,1,0,0,2117,0,1,Jul,0,Moderate,Mumbai,MSEDCL,501.87
14007,6,1,5,0,1,1,1,1,1,1,1,0,0,2043,0,1,Jun,10,Moderate,Mumbai,MSEDCL,419.06
14008,3,2,1,1,0,0,1,0,0,0,0,0,0,609,0,0,Dec,22,Hot,Delhi,BSES Yamuna,129.53
14009,1,0,2,1,1,0,0,0,0,0,1,0,0,835,0,0,Jan,3,Moderate,Bangalore,BESCOM,387.57
14010,2,1,2,0,0,1,0,0,1,0,1,0,0,818,0,0,May,9,Hot,Kolkata,CESC,174.72
14011,1,0,2,1,0,1,1,0,0,0,0,0,0,890,0,0,Jun,7,Hot,Kolkata,CESC,366.87
14012,5,1,4,1,1,1,1,0,0,0,1,0,0,1900,0,1,May,18,Moderate,Mumbai,MSEDCL,256.79
14013,6,1,5,1,1,1,1,0,1,1,1,1,0,2211,0,1,Jul,4,Moderate,Bangalore,BESCOM,669.38
14014,6,1,3,1,0,1,1,0,1,0,0,1,0,1421,0,0,Oct,5,Hot,Kolkata,CESC,568.37
14015,1,0,2,1,1,1,0,0,1,1,0,0,0,1016,0,0,Jul,0,Moderate,Bangalore,BESCOM,540.5
14016,4,0,3,1,1,0,0,0,0,1,0,0,0,1422,0,0,Jun,9,Moderate,Mumbai,MSEDCL,375.42
14017,4,2,2,0,0,1,0,0,0,0,0,0,0,897,0,0,Aug,0,Hot,Chennai,TANGEDCO,225.59
14018,7,1,4,1,1,1,1,0,0,0,1,0,0,1618,0,0,Mar,0,Hot,Chennai,TANGEDCO,827.14
14019,4,0,4,0,1,0,1,0,1,0,1,1,0,1896,0,0,Jun,17,Moderate,Mumbai,MSEDCL,195.4
14020,6,0,3,1,0,1,1,0,0,0,1,0,0,1225,0,0,May,17,Moderate,Mumbai,MSEDCL,200.82
14021,2,1,2,0,1,0,0,0,0,1,0,1,0,827,0,0,May,15,Hot,Delhi,BSES Yamuna,200.96
14022,4,3,2,0,0,0,0,0,1,0,1,0,0,863,0,0,Jun,17,Moderate,Mumbai,MSEDCL,95.17
14023,2,0,1,0,0,1,0,0,0,0,1,1,0,723,0,0,Oct,13,Moderate,Bangalore,BESCOM,106.51
14024,3,0,4,1,1,0,0,0,0,1,1,1,0,1822,0,0,May,5,Hot,Chennai,TANGEDCO,628.3
14025,2,0,2,1,1,1,0,0,1,0,0,0,0,879,0,1,Aug,7,Moderate,Bangalore,BESCOM,399.67
14026,2,1,2,1,0,1,1,0,0,0,1,0,0,850,0,1,Jun,6,Hot,Chennai,TANGEDCO,436.98
14027,5,2,2,1,0,1,1,0,0,0,0,0,0,901,0,0,Nov,0,Moderate,Mumbai,MSEDCL,447.61
14028,6,4,4,1,1,1,1,0,0,1,1,0,0,1775,0,0,May,22,Hot,Kolkata,CESC,247.85
14029,2,1,1,1,1,0,0,0,0,0,0,0,0,409,0,0,Oct,16,Moderate,Bangalore,BESCOM,185.71
14030,3,2,4,1,0,1,1,0,1,1,0,0,0,1836,0,1,Oct,23,Moderate,Mumbai,MSEDCL,118.57
14031,7,3,4,1,1,1,1,0,1,0,0,0,0,1699,0,0,May,20,Moderate,Bangalore,BESCOM,239.67
14032,7,2,5,1,1,1,1,1,0,1,0,1,0,2377,0,0,May,24,Moderate,Mumbai,MSEDCL,150.11
14033,4,1,2,1,0,0,1,0,1,0,0,0,0,1027,0,0,May,18,Hot,Kolkata,CESC,220.53
14034,3,0,2,0,0,0,0,1,0,0,0,0,0,863,0,0,May,23,Hot,Chennai,TANGEDCO,81.17
14035,1,0,2,1,0,0,0,0,1,1,0,0,0,1179,0,0,Apr,0,Hot,Kolkata,CESC,505.81
14036,5,2,2,0,1,1,1,0,0,1,0,1,0,818,0,0,Oct,20,Hot,Chennai,TANGEDCO,185.88
14037,5,1,2,1,1,1,1,0,0,0,0,0,0,1131,0,0,Apr,9,Hot,Chennai,TANGEDCO,495.86
14038,2,1,3,0,1,1,0,0,0,1,0,0,0,1517,0,1,May,17,Moderate,Bangalore,BESCOM,154.95
14039,4,1,2,0,0,1,0,0,1,0,1,0,0,940,0,0,Oct,14,Moderate,Bangalore,BESCOM,148.6
14040,4,3,4,1,1,1,1,0,1,1,0,0,1,1624,0,0,Jun,22,Cold,Delhi,BSES Yamuna,241.71
14041,1,0,1,0,0,0,0,0,0,0,1,0,0,627,0,0,Mar,0,Hot,Chennai,TANGEDCO,180.86
14042,6,5,3,1,0,1,1,0,0,1,0,0,0,1288,0,0,May,10,Moderate,Mumbai,MSEDCL,349.55
14043,2,1,3,1,0,0,1,0,0,1,0,0,1,1291,0,0,Aug,5,Hot,Delhi,BSES Yamuna,630.86
14044,5,2,3,1,1,1,0,0,1,0,0,1,0,1241,0,0,May,13,Moderate,Bangalore,BESCOM,357.46
14045,5,4,4,0,0,1,1,1,0,1,0,0,1,1972,0,0,May,20,Cold,Delhi,BSES Yamuna,192.33
14046,4,2,3,1,0,1,1,0,0,0,1,0,0,1494,0,0,May,10,Hot,Delhi,BSES Yamuna,387.73
14047,5,4,5,1,1,1,1,0,1,1,0,1,1,2388,0,0,Apr,0,Moderate,Mumbai,MSEDCL,902.65
14048,2,0,2,0,1,1,0,1,0,0,0,0,1,880,0,0,May,17,Cold,Delhi,BSES Yamuna,220.23
14049,5,4,3,1,1,0,1,0,0,1,0,0,0,1306,0,1,Apr,0,Hot,Chennai,TANGEDCO,787.55
14050,2,1,1,0,0,1,0,0,0,0,0,0,0,510,0,0,May,24,Moderate,Mumbai,MSEDCL,60.0
14051,2,0,1,0,0,0,0,1,1,0,0,1,0,676,0,0,Jun,18,Hot,Chennai,TANGEDCO,113.57
14052,3,1,2,0,0,1,0,0,1,0,0,0,0,1013,0,0,Jul,0,Moderate,Bangalore,BESCOM,217.16
14053,4,0,1,0,0,1,0,0,0,0,0,1,0,630,0,0,Jun,11,Hot,Chennai,TANGEDCO,144.7
14054,4,1,2,0,0,1,0,0,1,1,0,0,0,1105,0,0,Jun,14,Hot,Delhi,BSES Yamuna,176.75
14055,4,0,2,0,0,0,1,0,0,1,0,0,0,920,0,0,Jun,5,Moderate,Bangalore,BESCOM,194.07
14056,1,0,1,0,0,0,1,0,0,0,0,0,0,533,0,0,Jun,11,Hot,Kolkata,CESC,122.01
14057,4,2,4,1,0,1,1,1,0,1,1,0,0,1905,0,0,Jun,7,Hot,Chennai,TANGEDCO,608.95
14058,4,0,1,0,0,0,0,1,0,1,0,0,0,607,0,0,May,16,Hot,Kolkata,CESC,148.82
14059,6,1,3,1,0,1,0,0,0,0,0,0,0,1570,0,0,Oct,23,Hot,Chennai,TANGEDCO,119.11
14060,3,2,2,0,0,1,1,0,0,0,0,0,0,1056,0,0,Jun,24,Hot,Chennai,TANGEDCO,69.71
14061,4,1,4,1,1,1,1,1,1,0,1,0,0,1784,0,0,Nov,0,Moderate,Mumbai,MSEDCL,706.01
14062,5,4,4,1,0,1,1,0,1,0,1,0,0,1885,0,0,May,11,Moderate,Mumbai,MSEDCL,350.93
14063,3,0,3,1,1,0,1,0,0,1,0,0,0,1562,0,0,May,22,Moderate,Bangalore,BESCOM,166.73
14064,6,5,3,1,0,1,0,0,0,1,1,0,0,1379,0,0,Dec,9,Moderate,Mumbai,MSEDCL,351.44
14065,3,1,1,0,0,0,0,0,1,0,0,0,0,447,0,0,Aug,0,Hot,Chennai,TANGEDCO,185.52
14066,8,1,6,1,1,1,1,0,0,1,1,0,0,2486,0,1,Jun,18,Hot,Kolkata,CESC,401.57
14067,7,2,4,1,1,1,1,0,0,1,0,0,0,1984,0,1,Aug,7,Hot,Kolkata,CESC,690.64
14068,5,2,4,0,0,0,1,0,0,0,0,0,0,1618,0,0,May,19,Hot,Chennai,TANGEDCO,120.69
14069,2,1,3,0,1,0,1,0,0,0,1,0,0,1245,0,0,Sep,6,Moderate,Bangalore,BESCOM,248.98
14070,1,0,2,0,0,0,0,0,0,0,0,0,0,1185,0,0,Apr,2,Hot,Chennai,TANGEDCO,148.94
14071,5,2,4,0,0,1,1,1,0,1,0,0,0,1655,0,0,Dec,6,Moderate,Mumbai,MSEDCL,287.51
14072,3,1,2,0,1,1,1,0,1,0,0,0,0,1028,0,0,May,23,Moderate,Bangalore,BESCOM,102.37
14073,6,5,3,1,0,1,1,1,1,0,0,0,0,1344,0,0,Feb,0,Hot,Delhi,BSES Yamuna,762.44
14074,3,0,1,1,0,0,0,0,0,0,0,0,0,491,0,0,Oct,13,Moderate,Bangalore,BESCOM,159.06
14075,7,3,5,0,0,1,1,1,1,0,0,1,1,2081,0,1,Oct,21,Moderate,Bangalore,BESCOM,216.12
14076,3,0,1,0,0,0,0,0,0,0,0,1,0,624,0,0,Aug,5,Hot,Delhi,BSES Yamuna,169.02
14077,2,1,2,0,0,0,0,0,1,0,0,0,0,878,0,0,Jun,23,Hot,Delhi,BSES Yamuna,62.6
14078,3,1,3,1,1,0,0,0,0,0,0,0,0,1349,0,0,Nov,0,Moderate,Mumbai,MSEDCL,467.41
14079,3,2,3,0,1,0,0,0,0,0,1,1,0,1560,0,0,Jun,9,Moderate,Bangalore,BESCOM,247.37
14080,2,0,3,0,1,1,1,0,0,1,1,1,0,1482,0,1,Sep,0,Moderate,Mumbai,MSEDCL,477.15
14081,5,1,2,1,0,1,1,0,0,1,1,0,0,1110,0,0,May,14,Moderate,Bangalore,BESCOM,237.03
14082,2,1,1,0,0,0,0,0,0,0,0,0,0,559,0,0,Aug,0,Moderate,Mumbai,MSEDCL,115.57
14083,2,0,3,1,0,1,0,0,0,0,1,1,0,1515,0,0,Dec,20,Moderate,Bangalore,BESCOM,163.39
14084,6,0,6,1,1,1,1,0,1,1,1,0,0,2764,0,0,May,6,Moderate,Bangalore,BESCOM,615.83
14085,4,0,4,0,1,1,0,1,0,0,0,0,0,1755,0,0,Aug,5,Moderate,Mumbai,MSEDCL,352.36
14086,3,0,2,1,0,0,0,0,0,0,0,0,0,955,0,0,Mar,0,Hot,Kolkata,CESC,413.52
14087,4,0,4,1,1,1,1,1,1,0,1,0,0,1975,0,0,Jun,10,Hot,Kolkata,CESC,595.19
14088,3,2,2,0,0,1,1,0,0,1,0,0,0,1001,0,0,May,9,Moderate,Bangalore,BESCOM,170.45
14089,6,0,3,1,0,1,0,0,1,1,0,0,0,1540,0,0,Oct,21,Hot,Chennai,TANGEDCO,240.78
14090,4,3,2,1,0,0,0,0,0,0,0,0,0,1141,0,0,May,16,Hot,Kolkata,CESC,249.04
14091,3,2,2,0,0,0,1,0,0,1,0,0,0,916,0,0,May,12,Moderate,Bangalore,BESCOM,130.89
14092,2,1,3,1,1,0,1,1,1,0,0,1,0,1353,0,0,Dec,11,Moderate,Mumbai,MSEDCL,399.68
14093,3,0,3,0,1,1,1,0,0,0,1,1,1,1563,0,0,Apr,0,Cold,Delhi,BSES Yamuna,640.03
14094,2,1,2,1,1,0,1,0,0,0,0,0,0,1130,0,0,Jun,5,Hot,Chennai,TANGEDCO,522.86
14095,2,0,2,0,0,0,1,0,0,0,0,0,0,918,0,0,Oct,21,Moderate,Mumbai,MSEDCL,61.01
14096,4,2,1,1,0,0,0,0,0,1,0,0,0,598,0,0,May,5,Hot,Delhi,BSES Yamuna,418.84
14097,4,1,3,1,1,1,1,0,0,1,0,1,0,1462,0,0,Jan,0,Hot,Kolkata,CESC,809.91
14098,5,1,2,0,0,1,0,0,0,0,0,0,0,983,0,1,Oct,18,Hot,Kolkata,CESC,129.92
14099,3,1,1,0,0,0,1,0,0,0,0,0,0,547,0,0,Jun,13,Moderate,Mumbai,MSEDCL,93.57
14100,2,0,3,1,0,1,1,0,0,0,1,0,0,1365,0,0,Apr,0,Hot,Kolkata,CESC,546.07
14101,3,2,3,1,1,0,1,0,1,1,0,0,0,1274,0,0,May,19,Moderate,Bangalore,BESCOM,231.9
14102,4,2,3,1,1,0,1,0,0,1,0,1,0,1435,0,0,Sep,4,Hot,Delhi,BSES Yamuna,681.84
14103,3,1,3,1,1,0,0,0,1,1,0,0,0,1513,0,0,Jun,14,Hot,Delhi,BSES Yamuna,377.82
14104,3,2,4,1,1,1,1,0,1,1,1,0,0,1871,0,1,Aug,6,Hot,Kolkata,CESC,708.0
14105,7,2,5,1,0,0,1,0,1,0,1,0,0,2178,0,1,Jun,16,Moderate,Mumbai,MSEDCL,235.61
14106,6,2,4,1,1,1,1,0,0,0,1,1,1,1882,0,1,Sep,5,Moderate,Bangalore,BESCOM,699.41
14107,5,3,3,1,0,0,0,0,0,1,0,0,0,1250,0,0,Oct,5,Hot,Chennai,TANGEDCO,440.62
14108,2,0,2,0,0,1,0,0,0,1,0,0,0,874,0,0,May,17,Hot,Kolkata,CESC,134.67
14109,7,2,6,1,1,1,1,1,1,1,1,0,0,2543,0,0,Nov,5,Hot,Chennai,TANGEDCO,898.16
14110,2,0,2,0,0,1,1,0,0,0,0,0,0,1142,0,0,Jun,24,Hot,Delhi,BSES Yamuna,76.23
14111,5,0,2,1,0,1,1,0,0,0,0,0,0,987,0,0,Apr,0,Hot,Delhi,BSES Yamuna,546.79
14112,3,2,2,1,0,0,1,0,0,0,0,1,0,922,0,0,Apr,3,Hot,Delhi,BSES Yamuna,459.84
14113,3,2,1,0,1,0,0,0,0,1,0,0,0,731,0,0,Aug,0,Hot,Kolkata,CESC,371.23
14114,4,3,5,1,0,1,1,0,0,1,0,0,0,2250,0,1,May,8,Hot,Kolkata,CESC,519.12
14115,5,2,3,1,1,1,0,0,1,1,1,0,0,1495,0,0,May,9,Moderate,Bangalore,BESCOM,409.21
14116,4,2,3,1,0,1,0,1,0,0,1,1,0,1522,0,0,Jun,18,Moderate,Mumbai,MSEDCL,181.73
14117,4,2,3,1,0,0,1,0,0,1,0,0,0,1329,0,0,Sep,9,Hot,Chennai,TANGEDCO,394.75
14118,4,2,2,0,1,0,1,1,1,1,1,0,1,1051,0,0,Mar,0,Cold,Delhi,BSES Yamuna,710.74
14119,3,0,1,0,0,1,0,1,1,0,0,0,0,757,0,0,May,16,Hot,Kolkata,CESC,177.79
14120,2,1,3,1,1,0,1,0,1,0,1,0,0,1379,0,0,Sep,0,Moderate,Bangalore,BESCOM,553.99
14121,3,1,3,0,1,1,0,0,0,1,1,0,0,1548,0,0,Nov,0,Moderate,Mumbai,MSEDCL,399.8
14122,2,0,2,0,0,0,0,0,1,1,1,1,0,909,0,0,Jan,0,Hot,Delhi,BSES Yamuna,311.83
14123,4,2,3,0,1,1,0,0,0,0,1,1,1,1537,0,0,Jul,0,Moderate,Bangalore,BESCOM,540.19
14124,4,2,2,0,0,0,1,0,0,1,0,0,0,877,0,0,Jun,13,Hot,Chennai,TANGEDCO,169.93
14125,5,1,2,0,0,1,0,0,0,0,1,0,0,801,0,1,Jun,10,Moderate,Bangalore,BESCOM,151.13
14126,1,0,2,0,0,0,1,0,0,0,1,1,0,1120,0,0,Apr,8,Moderate,Bangalore,BESCOM,169.71
14127,2,1,2,1,0,1,1,0,1,0,1,1,0,1075,0,0,Aug,4,Moderate,Bangalore,BESCOM,445.1
14128,3,2,4,1,0,1,1,1,1,1,0,1,0,1889,0,0,May,10,Hot,Chennai,TANGEDCO,549.12
14129,3,2,4,1,1,0,1,0,1,1,1,1,0,1896,0,1,Apr,0,Moderate,Mumbai,MSEDCL,700.62
14130,1,0,2,1,0,0,0,0,0,0,1,0,0,968,0,0,Oct,14,Hot,Kolkata,CESC,245.49
14131,5,1,3,1,1,1,1,0,0,0,1,0,0,1439,0,0,May,14,Moderate,Mumbai,MSEDCL,326.39
14132,5,1,3,0,0,0,0,0,1,0,1,1,1,1222,0,0,Apr,0,Moderate,Mumbai,MSEDCL,428.82
14133,4,3,2,0,1,1,1,0,0,1,0,0,0,1093,0,0,May,24,Moderate,Bangalore,BESCOM,61.21
14134,3,2,2,1,1,0,1,1,0,0,0,0,0,971,0,0,Apr,0,Moderate,Bangalore,BESCOM,533.64
14135,7,4,5,0,1,1,1,0,1,1,0,0,0,2322,0,0,Sep,0,Cold,Delhi,BSES Yamuna,625.7
14136,4,3,3,0,0,0,1,0,0,1,1,0,0,1517,0,0,Apr,8,Hot,Kolkata,CESC,273.99
14137,7,4,6,1,1,1,1,1,1,1,1,1,0,2795,0,0,Aug,4,Moderate,Bangalore,BESCOM,732.53
14138,2,0,2,1,0,1,1,1,1,0,0,0,0,1085,0,0,Apr,5,Moderate,Mumbai,MSEDCL,423.26
14139,3,1,3,0,1,0,0,1,0,1,0,0,0,1542,0,0,Apr,3,Moderate,Bangalore,BESCOM,350.2
14140,2,1,2,1,1,1,1,1,1,0,0,0,1,992,0,0,May,23,Cold,Delhi,BSES Yamuna,194.13
14141,2,1,2,0,0,1,0,0,0,0,1,0,0,968,0,0,Dec,21,Moderate,Mumbai,MSEDCL,60.0
14142,3,2,3,0,0,1,0,0,0,1,0,1,0,1317,0,0,Nov,4,Hot,Kolkata,CESC,244.12
14143,4,3,2,0,0,0,1,0,0,0,1,0,1,805,0,0,Feb,0,Hot,Kolkata,CESC,463.84
14144,5,3,2,0,0,0,0,0,0,0,0,1,0,1130,0,0,May,10,Hot,Chennai,TANGEDCO,150.22
14145,4,3,2,1,1,0,0,0,0,1,1,0,0,931,0,0,May,24,Hot,Chennai,TANGEDCO,149.7
14146,3,0,1,0,0,0,0,0,0,1,0,1,0,492,0,0,Apr,0,Moderate,Bangalore,BESCOM,212.55
14147,6,5,3,1,0,1,1,0,0,1,1,0,0,1450,0,0,May,22,Hot,Kolkata,CESC,182.03
14148,4,1,2,0,0,1,0,1,0,0,0,0,0,809,0,0,Aug,0,Hot,Delhi,BSES Yamuna,269.21
14149,3,2,1,0,1,1,0,1,1,0,0,0,0,450,0,0,Feb,7,Moderate,Bangalore,BESCOM,290.62
14150,2,0,2,1,0,1,1,0,1,0,1,0,0,1148,0,0,Jul,6,Moderate,Bangalore,BESCOM,395.81
14151,1,0,1,0,0,0,0,0,1,1,0,0,0,693,0,0,May,22,Hot,Kolkata,CESC,66.72
14152,6,3,3,1,0,1,1,0,1,1,1,1,0,1328,0,0,Jun,12,Hot,Kolkata,CESC,473.71
14153,1,0,1,0,1,0,0,0,0,1,1,0,0,791,0,0,Jul,5,Moderate,Bangalore,BESCOM,247.48
14154,3,0,3,0,1,1,0,0,0,1,1,1,0,1448,0,0,Aug,9,Moderate,Mumbai,MSEDCL,279.27
14155,1,0,1,0,0,0,1,0,0,0,0,0,0,501,0,0,Oct,6,Moderate,Mumbai,MSEDCL,112.93
14156,1,0,2,1,0,1,1,0,0,0,1,0,0,1136,0,0,Oct,9,Hot,Kolkata,CESC,352.66
14157,6,0,4,1,1,0,1,0,1,1,1,0,0,1682,0,0,Sep,0,Hot,Delhi,BSES Yamuna,889.31
14158,3,2,3,1,1,0,0,0,0,0,0,0,0,1390,0,0,May,19,Hot,Chennai,TANGEDCO,221.88
14159,4,1,1,1,0,0,0,0,0,0,0,0,0,542,0,0,Jan,9,Hot,Chennai,TANGEDCO,256.37
14160,6,5,4,0,0,1,1,0,1,1,1,1,0,1836,0,0,Nov,0,Hot,Delhi,BSES Yamuna,572.39
14161,2,0,2,0,1,0,1,1,0,1,0,0,0,1086,0,0,Jun,12,Cold,Delhi,BSES Yamuna,249.23
14162,7,1,4,1,0,1,1,0,1,1,0,1,0,1876,0,0,Jun,11,Hot,Kolkata,CESC,471.82
14163,4,1,3,0,1,1,0,1,0,1,0,1,1,1586,0,0,Apr,0,Cold,Delhi,BSES Yamuna,669.37
14164,4,3,3,0,1,1,0,1,0,1,0,1,0,1581,0,0,Jul,0,Moderate,Mumbai,MSEDCL,439.1
14165,6,2,6,1,1,1,1,1,0,1,1,0,0,2690,0,0,Dec,14,Moderate,Bangalore,BESCOM,407.81
14166,2,1,2,0,0,0,1,0,1,1,0,0,0,968,0,0,May,18,Moderate,Mumbai,MSEDCL,106.43
14167,4,1,3,0,0,0,1,0,1,0,0,0,0,1343,0,0,Sep,0,Moderate,Mumbai,MSEDCL,278.16
14168,1,0,2,1,1,0,0,0,1,1,0,0,0,983,0,0,May,13,Hot,Kolkata,CESC,395.45
14169,2,1,1,0,0,0,0,0,0,0,0,0,0,444,0,0,May,21,Moderate,Mumbai,MSEDCL,60.0
14170,4,0,1,0,0,1,0,0,0,0,0,0,0,642,0,0,Apr,0,Hot,Kolkata,CESC,221.94
14171,1,0,1,0,0,1,0,0,0,0,0,0,0,714,0,0,Jun,24,Hot,Kolkata,CESC,60.0
14172,5,3,3,0,0,1,0,0,0,0,1,0,0,1467,0,0,May,6,Hot,Chennai,TANGEDCO,255.55
14173,5,3,3,1,0,0,0,1,1,0,0,0,0,1452,0,0,Jan,0,Hot,Delhi,BSES Yamuna,637.35
14174,3,0,3,0,1,1,1,0,1,1,1,0,1,1595,0,0,May,7,Cold,Delhi,BSES Yamuna,528.23
14175,4,3,1,0,0,1,0,0,0,0,0,0,0,688,0,0,Feb,0,Hot,Chennai,TANGEDCO,210.97
14176,1,0,2,1,0,0,1,0,0,1,0,0,0,1011,0,0,May,8,Hot,Chennai,TANGEDCO,390.97
14177,4,1,5,1,0,0,1,0,1,1,1,1,0,2176,0,0,Dec,17,Hot,Delhi,BSES Yamuna,327.1
14178,2,1,2,1,0,1,0,0,0,1,1,0,0,820,0,0,May,7,Hot,Chennai,TANGEDCO,403.92
14179,5,1,3,0,1,0,1,1,1,1,1,0,0,1515,0,0,Jun,10,Moderate,Mumbai,MSEDCL,381.97
14180,4,3,3,0,1,1,1,0,0,1,1,1,0,1251,1,0,Mar,8,Moderate,Mumbai,MSEDCL,523.02
14181,4,0,3,0,1,0,0,0,1,0,0,1,1,1432,0,0,Apr,8,Cold,Delhi,BSES Yamuna,436.56
14182,6,4,3,0,1,0,1,1,0,0,0,0,0,1322,0,0,May,7,Moderate,Bangalore,BESCOM,336.29
14183,4,2,4,0,1,1,1,0,1,1,1,1,0,1961,0,1,May,20,Moderate,Bangalore,BESCOM,199.98
14184,5,4,2,0,1,1,1,0,0,0,0,0,0,899,0,0,Aug,8,Moderate,Mumbai,MSEDCL,257.54
14185,5,2,4,1,0,1,1,0,0,0,1,1,0,1813,0,0,May,21,Hot,Kolkata,CESC,203.82
14186,3,2,2,0,1,0,0,0,0,0,1,0,0,1126,0,0,Jan,0,Moderate,Bangalore,BESCOM,289.82
14187,3,1,2,1,0,0,0,0,0,0,0,1,0,934,0,0,May,5,Hot,Kolkata,CESC,371.37
14188,1,0,1,0,0,0,1,0,0,0,0,0,0,717,0,0,Jan,0,Cold,Delhi,BSES Yamuna,129.34
14189,3,0,3,0,0,1,1,0,0,1,0,1,0,1417,0,0,Nov,0,Moderate,Bangalore,BESCOM,300.7
14190,1,0,2,1,0,0,1,0,0,0,0,0,0,887,0,0,Jan,6,Moderate,Bangalore,BESCOM,270.97
14191,1,0,2,0,1,1,1,0,1,0,0,0,0,1079,0,0,Jan,0,Moderate,Bangalore,BESCOM,355.23
14192,3,0,2,0,0,1,0,0,0,1,0,0,0,839,0,0,May,6,Hot,Chennai,TANGEDCO,223.13
14193,4,0,4,1,1,1,1,0,1,1,1,1,0,1839,0,0,Jun,12,Hot,Delhi,BSES Yamuna,550.19
14194,4,3,4,0,1,1,1,0,1,0,1,0,0,1931,0,1,May,10,Moderate,Bangalore,BESCOM,343.11
14195,5,3,3,1,1,1,0,1,1,1,1,0,0,1335,0,0,Feb,8,Moderate,Bangalore,BESCOM,533.49
14196,5,3,3,1,1,1,1,0,0,0,1,1,0,1381,0,0,Oct,24,Hot,Kolkata,CESC,146.47
14197,5,3,2,1,0,1,0,0,0,1,0,0,0,1064,0,0,Aug,0,Hot,Kolkata,CESC,543.91
14198,4,0,2,0,0,0,1,0,0,0,0,0,0,1058,0,0,May,12,Moderate,Mumbai,MSEDCL,140.88
14199,7,3,4,1,1,0,1,0,1,1,0,1,0,1781,0,0,Jul,9,Hot,Delhi,BSES Yamuna,624.48
14200,1,0,1,0,0,0,0,0,0,0,0,0,0,420,0,0,May,8,Moderate,Bangalore,BESCOM,65.82
14201,3,0,2,0,1,0,0,0,0,0,0,0,0,1150,0,0,Jun,6,Hot,Chennai,TANGEDCO,279.3
14202,2,0,2,0,0,0,1,0,0,0,1,0,0,995,0,1,Oct,7,Hot,Kolkata,CESC,191.58
14203,1,0,2,0,0,0,1,1,0,0,0,0,0,1011,0,0,Mar,6,Hot,Kolkata,CESC,227.33
14204,1,0,2,1,1,0,0,1,1,1,0,0,0,815,0,0,Oct,10,Hot,Chennai,TANGEDCO,468.07
14205,6,4,3,1,0,1,1,1,1,0,1,1,0,1401,0,0,Sep,0,Hot,Kolkata,CESC,808.85
14206,3,1,1,1,0,0,0,0,0,1,0,0,0,762,0,0,Nov,4,Hot,Delhi,BSES Yamuna,409.93
14207,6,2,3,0,1,0,1,0,1,1,1,0,0,1417,0,0,Jun,24,Hot,Delhi,BSES Yamuna,113.37
14208,1,0,2,0,0,0,0,0,1,0,0,0,1,892,0,0,May,9,Cold,Delhi,BSES Yamuna,229.62
14209,2,1,2,1,0,0,1,0,1,1,0,0,0,932,0,0,May,15,Hot,Kolkata,CESC,262.83
14210,4,0,1,0,0,1,0,0,0,0,0,0,0,538,0,0,Jun,23,Hot,Kolkata,CESC,60.0
14211,6,4,3,1,0,1,0,0,0,1,1,0,0,1356,0,1,Mar,8,Hot,Kolkata,CESC,486.4
14212,1,0,2,0,0,1,1,0,1,0,0,0,0,1134,0,0,May,9,Hot,Delhi,BSES Yamuna,230.82
14213,5,1,3,1,0,0,0,0,0,1,0,0,0,1269,0,0,Aug,0,Hot,Delhi,BSES Yamuna,534.89
14214,5,1,3,0,1,1,1,0,1,0,1,0,0,1503,0,0,Jun,7,Moderate,Mumbai,MSEDCL,363.36
14215,2,1,3,0,1,1,0,1,1,0,0,0,0,1214,0,0,Feb,2,Moderate,Bangalore,BESCOM,365.48
14216,3,0,2,1,1,0,0,0,0,1,0,0,0,1034,0,0,May,23,Hot,Chennai,TANGEDCO,161.01
14217,1,0,2,1,0,1,0,0,0,1,1,0,0,1011,0,0,Jun,16,Hot,Kolkata,CESC,245.29
14218,2,0,2,1,0,0,1,0,0,0,1,0,0,1089,0,0,Aug,0,Hot,Delhi,BSES Yamuna,505.9
14219,5,1,3,0,0,0,1,1,0,0,1,0,0,1259,0,0,Jan,0,Moderate,Bangalore,BESCOM,315.6
14220,2,0,2,1,0,1,1,0,1,1,1,0,0,1051,0,0,May,17,Moderate,Mumbai,MSEDCL,235.65
14221,7,4,4,1,1,1,1,1,0,0,1,0,0,1601,0,0,Oct,14,Moderate,Mumbai,MSEDCL,376.84
14222,6,5,4,0,1,1,1,0,1,0,1,0,0,1835,0,0,Jan,0,Moderate,Bangalore,BESCOM,504.65
