user_id,num_people,num_children,bathrooms,has_garden,has_pool,washing_frequency,dishwasher_usage,shower_minutes_daily,vacation_days,climate
U1709,4,1,5,1,0,4,0,36,1,Arid
U1710,2,0,3,0,1,3,8,20,22,Temperate
U1711,6,2,3,1,0,4,12,36,17,Arid
U1712,4,3,4,0,0,5,7,48,21,Continental
U1713,1,0,3,0,0,6,1,9,28,Continental
U1714,2,0,1,0,0,2,1,20,25,Arid
U1715,6,5,4,1,0,7,7,30,11,Arid
U1716,3,0,1,0,0,1,10,42,8,Temperate
U1717,6,4,4,1,1,5,13,36,10,Arid
U1718,7,1,3,0,0,7,14,56,4,Tropical
U1719,1,0,1,1,0,5,0,13,25,Temperate
U1720,2,0,3,1,0,1,12,20,6,Arid
U1721,3,0,4,1,0,1,6,36,28,Arid
U1722,1,0,3,0,0,2,8,6,0,Continental
U1723,6,2,1,0,0,2,11,84,23,Temperate
U1724,1,0,1,0,0,2,14,9,24,Continental
U1725,2,0,3,0,0,4,2,10,28,Arid
U1726,5,1,2,1,0,5,6,40,4,Temperate
U1727,1,0,4,1,1,6,5,14,5,Tropical
U1728,7,0,4,1,0,1,14,35,12,Arid
U1729,1,0,3,0,0,5,6,13,10,Arid
U1730,6,1,2,1,0,7,6,36,7,Continental
U1731,6,1,1,0,0,5,9,66,19,Tropical
U1732,3,1,5,1,1,2,0,21,1,Arid
U1733,6,3,5,0,0,2,13,36,14,Continental
U1734,4,1,3,0,0,5,2,32,9,Continental
U1735,2,1,2,0,1,2,9,22,7,Arid
U1736,2,1,2,1,0,4,0,22,1,Temperate
U1737,5,4,4,1,0,1,4,65,20,Arid
U1738,5,3,1,0,0,7,2,35,14,Tropical
U1739,2,1,2,0,0,5,0,22,28,Arid
U1740,7,6,5,0,0,1,1,70,5,Temperate
U1741,5,2,1,1,0,4,9,70,4,Continental
U1742,3,2,1,0,0,7,4,33,21,Tropical
U1743,6,5,3,1,0,2,10,66,21,Tropical
U1744,2,1,2,1,0,3,2,28,2,Tropical
U1745,5,2,3,1,0,4,5,45,10,Tropical
U1746,2,1,2,0,0,3,8,26,10,Temperate
U1747,4,0,4,1,0,1,5,44,15,Temperate
U1748,1,0,3,1,1,5,1,11,2,Temperate
U1749,6,4,3,0,1,7,1,42,8,Temperate
U1750,2,0,5,1,1,2,14,10,2,Continental
U1751,1,0,3,1,1,7,12,9,18,Arid
U1752,5,0,2,0,0,4,12,60,10,Temperate
U1753,1,0,5,0,0,2,7,9,13,Arid
U1754,6,0,3,0,0,3,10,84,1,Tropical
U1755,2,0,3,1,0,3,7,14,6,Continental
U1756,4,1,4,0,0,6,5,52,9,Continental
U1757,7,4,3,1,0,7,9,42,9,Arid
U1758,5,4,1,1,0,5,6,35,19,Arid
U1759,2,0,5,1,1,3,0,16,0,Arid
U1760,6,2,1,0,0,5,14,84,5,Continental
U1761,5,4,5,1,0,6,11,25,20,Temperate
U1762,3,2,4,0,1,4,8,24,13,Continental
U1763,1,0,3,0,0,6,4,8,26,Temperate
U1764,7,0,3,1,0,5,8,91,1,Tropical
U1765,6,0,3,0,0,3,1,72,5,Temperate
U1766,3,1,5,1,0,1,13,18,0,Arid
U1767,2,0,3,0,0,5,7,22,2,Temperate
U1768,4,0,1,0,0,2,6,40,3,Temperate
U1769,5,1,3,0,0,1,10,55,12,Continental
U1770,1,0,4,1,0,7,13,8,2,Arid
U1771,5,1,1,1,1,5,3,45,14,Tropical
U1772,7,3,3,1,1,2,2,70,12,Temperate
U1773,2,1,3,0,0,7,3,26,21,Tropical
U1774,5,3,2,0,0,6,3,30,10,Arid
U1775,1,0,5,1,1,1,9,13,3,Temperate
U1776,2,1,1,0,1,5,9,28,29,Continental
U1777,5,1,2,0,1,4,7,25,16,Tropical
U1778,4,1,4,1,1,6,12,32,4,Continental
U1779,6,1,5,0,0,2,12,54,20,Tropical
U1780,2,1,1,1,0,4,3,26,24,Arid
U1781,6,5,3,1,0,3,13,60,23,Temperate
U1782,2,1,1,0,0,6,4,16,7,Tropical
U1783,4,0,3,0,0,6,1,24,20,Continental
U1784,6,5,5,0,0,5,12,54,23,Tropical
U1785,3,1,3,1,0,5,3,36,29,Tropical
U1786,1,0,4,1,0,2,6,12,9,Tropical
U1787,3,2,3,0,0,6,2,30,6,Tropical
U1788,5,3,4,0,0,5,13,25,16,Tropical
U1789,4,0,5,1,0,3,13,48,27,Tropical
U1790,3,2,5,1,0,7,0,24,6,Continental
U1791,2,0,1,0,0,7,12,12,26,Tropical
U1792,5,1,4,0,1,7,7,25,23,Tropical
U1793,5,3,4,0,0,5,7,55,18,Tropical
U1794,3,2,2,1,0,6,5,18,8,Temperate
U1795,3,2,2,1,0,7,6,24,23,Arid
U1796,4,1,2,0,0,1,14,32,1,Arid
U1797,1,0,3,1,0,4,9,14,21,Arid
U1798,3,1,2,0,0,6,10,15,19,Continental
U1799,7,1,4,0,0,3,1,42,18,Continental
U1800,3,1,3,0,0,6,4,15,26,Continental
U1801,6,2,5,1,0,3,11,60,5,Tropical
U1802,2,0,1,0,1,6,6,14,9,Arid
U1803,7,3,2,1,0,7,14,35,12,Tropical
U1804,7,0,5,0,0,4,8,84,24,Temperate
U1805,6,0,4,0,0,4,0,48,1,Arid
U1806,6,0,1,0,0,3,14,84,9,Temperate
U1807,5,1,5,1,0,6,2,55,9,Temperate
U1808,1,0,1,0,0,4,5,14,25,Tropical
U1809,2,0,2,1,0,2,13,12,4,Arid
U1810,4,1,4,0,0,6,6,40,21,Temperate
U1811,7,1,1,0,0,4,5,70,3,Arid
U1812,4,3,5,0,0,1,0,44,22,Temperate
U1813,3,1,2,0,0,1,3,15,1,Temperate
U1814,3,1,2,0,0,2,5,15,6,Tropical
U1815,4,0,5,0,0,4,7,24,17,Arid
U1816,3,2,5,1,0,1,9,18,16,Tropical
U1817,1,0,1,1,0,7,14,9,10,Tropical
U1818,6,1,3,0,0,6,13,30,20,Tropical
U1819,3,0,2,0,0,5,3,18,17,Tropical
U1820,5,4,1,0,0,4,6,50,7,Tropical
U1821,3,0,5,0,0,2,10,21,27,Temperate
U1822,2,1,1,0,1,4,2,16,27,Arid
U1823,1,0,5,1,0,3,7,5,11,Arid
U1824,2,0,4,0,0,3,0,18,23,Tropical
U1825,2,1,5,0,0,1,3,16,0,Arid
U1826,5,2,5,0,0,3,7,60,19,Temperate
U1827,1,0,5,0,0,2,9,7,29,Tropical
U1828,1,0,3,1,0,1,3,14,24,Continental
U1829,1,0,5,0,0,2,1,5,20,Continental
U1830,1,0,2,0,1,6,1,14,11,Temperate
U1831,1,0,2,1,1,2,3,9,26,Temperate
U1832,5,0,1,0,0,3,14,25,25,Continental
U1833,3,0,3,1,0,6,12,27,28,Tropical
U1834,2,0,1,1,0,3,3,26,5,Temperate
U1835,1,0,2,0,0,2,14,9,2,Continental
U1836,7,2,2,1,0,3,1,42,4,Tropical
U1837,3,0,4,0,1,3,6,18,13,Temperate
U1838,3,2,5,1,0,3,14,42,11,Arid
U1839,2,1,2,0,1,4,5,26,12,Arid
U1840,5,3,1,0,0,6,10,45,12,Arid
U1841,4,3,1,1,1,6,2,48,28,Tropical
U1842,4,3,5,1,0,7,7,56,16,Temperate
U1843,3,1,5,1,0,6,7,24,23,Continental
U1844,6,2,4,1,0,7,0,36,26,Temperate
U1845,6,4,3,0,0,2,2,48,14,Arid
U1846,2,0,1,0,0,7,4,16,5,Arid
U1847,4,0,5,0,0,7,1,52,11,Tropical
U1848,3,1,1,0,0,5,11,42,1,Continental
U1849,5,3,5,0,0,2,11,50,3,Tropical
U1850,4,2,2,1,1,6,4,56,19,Continental
U1851,3,0,1,0,1,1,10,30,24,Temperate
U1852,3,0,2,0,0,3,9,27,24,Tropical
U1853,1,0,1,0,0,3,2,10,20,Tropical
U1854,5,1,3,1,0,5,14,25,11,Tropical
U1855,1,0,4,1,0,1,8,9,2,Arid
U1856,2,0,2,1,0,4,10,20,16,Arid
U1857,1,0,5,0,0,7,0,12,5,Continental
U1858,7,1,3,1,0,2,3,56,23,Temperate
U1859,1,0,1,0,1,4,9,9,16,Tropical
U1860,7,4,2,1,0,1,5,56,26,Arid
U1861,4,0,1,1,0,5,14,44,16,Tropical
U1862,6,3,1,0,0,1,8,84,10,Continental
U1863,3,2,1,0,0,5,2,30,22,Continental
U1864,7,0,4,1,0,4,14,56,6,Temperate
U1865,5,1,4,0,0,4,2,50,1,Continental
U1866,1,0,5,1,0,1,14,8,18,Tropical
U1867,7,6,2,0,0,1,11,84,1,Temperate
U1868,5,4,3,0,0,7,4,35,21,Temperate
U1869,6,4,3,0,0,3,6,72,28,Arid
U1870,6,2,3,0,0,5,13,36,12,Tropical
U1871,1,0,1,0,0,3,4,10,23,Continental
U1872,2,0,4,0,0,2,10,24,23,Arid
U1873,1,0,2,1,0,2,7,5,15,Tropical
U1874,4,0,1,0,0,1,4,40,16,Tropical
U1875,7,0,4,1,1,4,6,91,10,Temperate
U1876,3,2,4,1,0,2,5,42,8,Temperate
U1877,2,0,2,1,0,2,13,28,26,Tropical
U1878,1,0,2,0,0,3,9,6,23,Arid
U1879,5,3,2,0,0,3,12,25,8,Temperate
U1880,2,0,1,0,0,7,1,12,28,Temperate
U1881,7,0,5,1,0,7,2,63,13,Tropical
U1882,2,1,2,1,0,2,10,20,12,Tropical
U1883,7,0,5,0,0,1,10,35,24,Temperate
U1884,1,0,1,0,0,3,3,11,10,Arid
U1885,7,4,5,1,0,2,4,56,11,Temperate
U1886,2,1,3,0,0,4,8,26,21,Tropical
U1887,5,2,5,1,0,3,5,50,2,Temperate
U1888,6,2,2,1,0,2,0,78,0,Tropical
U1889,2,1,1,1,0,7,2,10,26,Temperate
U1890,7,4,2,0,0,5,6,56,7,Tropical
U1891,6,1,3,0,0,3,7,36,25,Tropical
U1892,7,0,2,1,0,5,6,70,18,Arid
U1893,5,4,2,1,0,3,4,40,12,Tropical
U1894,7,5,2,0,0,3,14,91,6,Temperate
U1895,1,0,4,0,0,7,9,7,12,Tropical
U1896,3,2,3,1,0,6,7,15,25,Continental
U1897,2,1,2,1,0,6,8,10,5,Temperate
U1898,3,0,2,1,0,5,6,39,2,Arid
U1899,7,2,2,1,0,1,10,91,5,Temperate
U1900,5,1,1,0,0,2,8,45,27,Arid
U1901,2,1,4,0,0,1,0,12,2,Continental
U1902,7,5,1,1,0,1,13,91,12,Arid
U1903,6,2,4,1,0,6,8,72,12,Tropical
U1904,4,3,2,0,0,2,2,56,29,Continental
U1905,7,0,3,0,0,6,5,98,24,Continental
U1906,3,2,5,1,0,6,7,30,12,Arid
U1907,2,0,5,0,0,7,2,22,0,Temperate
U1908,3,0,2,0,0,6,3,30,28,Arid
U1909,2,1,1,1,0,4,6,18,7,Arid
U1910,7,4,3,1,1,1,11,56,4,Continental
U1911,1,0,4,1,0,7,6,11,19,Tropical
U1912,6,4,2,0,0,7,3,48,16,Temperate
U1913,7,3,3,1,0,1,8,98,8,Arid
U1914,3,2,3,1,0,7,12,42,12,Tropical
U1915,4,1,4,1,0,1,2,56,24,Tropical
U1916,4,3,3,1,1,4,11,52,12,Temperate
U1917,5,0,1,0,0,3,7,45,4,Tropical
U1918,2,0,1,0,0,7,7,24,13,Arid
U1919,3,1,1,0,0,5,12,30,10,Continental
U1920,5,2,3,0,1,5,3,40,24,Tropical
U1921,3,1,1,1,0,4,6,21,25,Continental
U1922,2,1,4,1,0,1,3,20,13,Temperate
U1923,7,5,3,1,0,5,12,35,24,Temperate
U1924,7,0,5,1,0,4,11,42,6,Tropical
U1925,4,3,3,0,0,6,0,44,23,Continental
U1926,7,4,4,0,0,2,0,56,16,Arid
U1927,7,6,5,0,0,5,13,63,3,Continental
U1928,1,0,3,0,0,2,0,14,9,Tropical
U1929,4,0,1,0,0,1,1,20,9,Continental
U1930,5,4,2,1,0,5,5,30,14,Continental
U1931,6,1,2,1,0,4,11,48,19,Temperate
U1932,1,0,1,0,1,3,9,12,11,Tropical
U1933,5,0,2,0,0,5,10,70,8,Continental
U1934,2,1,2,1,1,5,4,16,2,Tropical
U1935,1,0,1,0,1,5,10,7,14,Arid
U1936,5,3,1,1,0,5,1,35,11,Tropical
U1937,2,1,3,1,0,4,7,18,25,Arid
U1938,4,2,3,1,0,4,8,28,14,Tropical
U1939,6,3,1,0,0,3,6,72,25,Tropical
U1940,2,1,4,1,0,4,11,18,0,Continental
U1941,7,3,2,0,0,4,13,77,14,Continental
U1942,3,0,3,1,0,1,14,36,10,Arid
U1943,2,1,2,0,0,7,14,18,4,Arid
U1944,2,1,5,0,0,1,11,24,6,Temperate
U1945,6,5,1,1,1,7,8,42,11,Continental
U1946,3,1,4,1,0,2,3,33,19,Arid
U1947,7,0,5,1,1,3,12,84,24,Continental
U1948,5,3,5,1,0,7,6,55,5,Tropical
U1949,5,4,5,1,1,1,4,30,21,Temperate
U1950,2,1,1,0,0,3,4,24,2,Continental
U1951,3,2,3,1,0,3,2,30,9,Continental
U1952,3,2,1,1,0,5,8,42,25,Continental
U1953,7,4,3,1,0,6,12,49,20,Continental
U1954,6,0,5,1,1,6,9,48,25,Arid
U1955,4,0,5,0,0,6,4,44,21,Arid
U1956,5,1,4,1,1,3,5,35,29,Temperate
U1957,6,4,3,0,0,5,2,30,3,Tropical
U1958,1,0,5,0,0,2,9,10,12,Tropical
U1959,5,3,2,1,0,2,6,35,18,Temperate
U1960,6,4,4,0,0,6,8,84,4,Tropical
U1961,5,1,1,1,0,2,8,50,22,Arid
U1962,4,1,4,0,1,5,13,56,26,Continental
U1963,1,0,2,0,1,6,14,7,21,Tropical
U1964,4,0,3,1,1,7,12,40,17,Continental
U1965,7,4,1,1,1,7,9,56,0,Continental
U1966,1,0,1,1,0,5,13,8,20,Arid
U1967,2,1,3,1,0,2,9,28,20,Continental
U1968,6,1,4,1,0,6,4,84,27,Tropical
U1969,1,0,5,0,1,7,6,6,15,Arid
U1970,7,5,4,0,0,5,12,56,15,Temperate
U1971,7,0,2,0,0,4,11,56,15,Arid
U1972,4,3,5,1,0,7,11,44,27,Tropical
U1973,5,1,4,1,0,4,12,45,21,Arid
U1974,1,0,3,0,0,5,2,12,18,Tropical
U1975,6,2,2,1,1,5,5,66,15,Tropical
U1976,1,0,2,1,0,1,11,14,0,Arid
U1977,3,0,2,0,0,7,7,39,19,Tropical
U1978,5,2,5,0,0,1,12,60,19,Temperate
U1979,6,5,1,1,0,3,7,78,9,Tropical
U1980,6,0,5,1,0,7,1,30,1,Temperate
U1981,2,1,4,1,0,6,5,28,13,Temperate
U1982,4,1,1,0,1,3,6,28,7,Tropical
U1983,2,1,4,1,0,3,11,18,5,Continental
U1984,6,4,1,0,0,2,6,78,27,Temperate
U1985,5,2,5,0,0,4,2,60,2,Temperate
U1986,1,0,2,1,0,2,13,14,15,Arid
U1987,1,0,3,0,0,6,13,11,16,Temperate
U1988,5,0,2,1,0,5,8,30,11,Temperate
U1989,6,3,5,0,0,1,1,60,26,Temperate
U1990,7,1,1,1,0,6,10,56,18,Temperate
U1991,1,0,2,1,1,5,2,9,23,Continental
U1992,7,3,5,0,0,6,14,63,19,Temperate
U1993,1,0,4,1,0,5,10,8,2,Tropical
U1994,1,0,3,0,0,7,1,8,12,Continental
U1995,4,1,2,1,1,1,10,32,15,Temperate
U1996,4,1,1,0,0,5,8,24,10,Tropical
U1997,3,0,4,0,1,3,3,15,19,Tropical
U1998,2,1,5,0,0,6,1,12,26,Continental
U1999,5,3,3,0,0,1,2,55,15,Continental
U2000,5,0,1,1,0,5,12,25,19,Tropical
U2001,5,3,5,0,0,3,3,50,1,Continental
U2002,3,1,5,0,0,3,14,24,3,Continental
U2003,4,3,2,0,0,7,13,24,26,Arid
U2004,6,2,2,0,1,4,9,42,27,Continental
U2005,7,5,1,1,1,3,12,77,24,Arid
U2006,7,4,5,1,0,2,5,70,3,Continental
U2007,6,1,2,0,0,1,4,60,27,Continental
U2008,3,2,3,1,0,1,2,36,16,Tropical
U2009,6,5,3,1,0,1,9,72,0,Arid
U2010,5,0,5,0,0,5,7,50,0,Continental
U2011,2,1,2,1,1,6,7,10,29,Temperate
U2012,1,0,1,1,1,5,6,14,4,Continental
U2013,7,4,1,1,0,2,2,77,21,Tropical
U2014,4,1,1,1,0,6,13,48,11,Tropical
U2015,4,2,3,0,0,7,14,36,5,Tropical
U2016,3,0,2,1,0,3,0,24,5,Arid
U2017,4,0,2,1,0,5,4,44,24,Arid
U2018,5,0,3,0,0,6,0,50,16,Arid
U2019,7,6,1,1,0,3,5,70,25,Temperate
U2020,6,1,1,0,0,6,10,42,21,Arid
U2021,5,3,5,1,0,3,6,70,12,Tropical
U2022,3,0,4,1,0,6,14,24,7,Arid
U2023,5,3,2,0,1,5,14,45,23,Arid
U2024,6,2,2,0,0,5,11,78,11,Continental
U2025,2,0,2,1,0,2,4,24,14,Arid
U2026,3,0,4,0,0,7,3,21,18,Continental
U2027,2,0,5,0,0,7,1,20,28,Arid
U2028,1,0,4,0,0,4,4,14,20,Continental
U2029,2,1,1,0,1,1,8,10,25,Tropical
U2030,1,0,1,0,0,5,3,7,19,Arid
U2031,1,0,2,0,1,5,13,14,27,Tropical
U2032,2,0,3,0,0,3,1,22,16,Arid
U2033,3,2,2,1,0,4,12,33,8,Temperate
U2034,6,0,3,1,1,7,14,36,20,Temperate
U2035,5,2,4,0,0,5,5,35,17,Tropical
U2036,5,0,1,0,1,6,7,55,27,Tropical
U2037,6,0,3,1,0,7,1,60,1,Temperate
U2038,7,4,4,0,1,4,8,77,10,Temperate
U2039,7,5,1,0,0,1,6,98,22,Continental
U2040,1,0,3,0,0,6,13,13,19,Arid
U2041,1,0,2,1,0,3,12,12,16,Temperate
U2042,3,2,2,1,0,2,1,30,20,Tropical
U2043,4,3,2,1,1,6,10,32,17,Tropical
U2044,2,1,4,1,0,7,4,28,14,Temperate
U2045,1,0,2,1,0,1,4,13,6,Tropical
U2046,5,2,5,0,0,6,6,55,15,Arid
U2047,3,0,1,1,0,4,12,27,24,Continental
U2048,2,0,4,0,0,4,14,12,28,Arid
U2049,3,0,2,1,0,1,4,39,0,Continental
U2050,2,1,1,1,1,7,10,22,27,Continental
U2051,2,1,3,1,0,4,13,26,17,Temperate
U2052,6,3,2,0,0,6,5,78,26,Tropical
U2053,1,0,1,0,0,2,13,14,21,Continental
U2054,3,0,5,1,0,6,8,27,7,Temperate
U2055,3,2,3,1,0,2,2,33,6,Tropical
U2056,6,3,5,1,0,4,2,54,24,Tropical
U2057,5,3,1,0,0,6,7,35,29,Continental
U2058,5,1,5,1,1,4,9,70,1,Tropical
U2059,7,3,1,1,0,7,11,84,11,Arid
U2060,1,0,1,1,0,2,5,12,15,Tropical
U2061,1,0,5,1,0,7,11,13,8,Arid
U2062,4,1,1,1,0,4,9,40,19,Tropical
U2063,6,0,2,1,0,5,2,36,10,Continental
U2064,5,4,1,1,1,3,1,35,14,Continental
U2065,2,1,4,1,0,6,12,28,2,Temperate
U2066,3,1,1,0,0,5,1,30,22,Arid
U2067,1,0,4,0,0,7,1,5,20,Arid
U2068,3,2,1,1,0,4,14,18,12,Continental
U2069,3,2,1,1,1,4,4,36,20,Continental
U2070,4,3,5,1,0,3,14,48,27,Continental
U2071,5,3,2,0,0,4,11,50,12,Arid
U2072,1,0,2,0,0,3,4,7,1,Temperate
U2073,3,1,3,1,0,6,0,18,5,Arid
U2074,1,0,5,1,0,2,1,10,5,Continental
U2075,2,0,5,0,0,3,1,10,11,Temperate
U2076,4,0,2,0,0,3,14,56,3,Tropical
U2077,2,0,5,1,0,5,3,20,4,Tropical
U2078,1,0,2,0,0,4,6,13,22,Continental
U2079,7,1,5,1,0,6,2,77,29,Temperate
U2080,1,0,1,0,1,2,4,13,7,Continental
U2081,5,3,2,1,0,1,10,30,5,Arid
U2082,3,2,2,1,1,7,8,27,20,Arid
U2083,3,1,4,1,0,3,4,39,27,Temperate
U2084,2,0,5,0,1,1,8,22,2,Continental
U2085,4,1,5,1,0,4,0,52,22,Continental
U2086,7,0,2,0,0,7,8,70,7,Tropical
U2087,6,1,1,0,0,3,13,66,18,Temperate
U2088,3,2,1,1,0,1,4,42,20,Continental
U2089,5,4,1,1,0,5,7,45,10,Arid
U2090,2,0,5,1,0,1,4,20,17,Continental
U2091,2,0,4,0,1,7,13,10,9,Continental
U2092,6,4,2,0,0,5,11,30,25,Arid
U2093,5,4,3,0,0,7,5,30,27,Arid
U2094,4,3,4,1,0,2,7,32,19,Continental
U2095,5,3,3,1,0,4,1,65,11,Arid
U2096,4,2,4,1,0,6,2,44,19,Tropical
U2097,5,3,1,1,0,1,10,50,27,Tropical
U2098,5,2,5,0,0,3,8,25,28,Tropical
U2099,1,0,3,0,0,7,4,9,7,Arid
U2100,2,0,4,0,1,7,4,16,18,Arid
U2101,5,0,5,0,0,4,8,45,20,Arid
U2102,6,0,3,0,1,1,9,78,15,Temperate
U2103,5,3,2,1,0,3,2,35,26,Arid
U2104,3,1,4,0,0,3,13,24,20,Tropical
U2105,2,1,2,1,0,7,3,24,17,Tropical
U2106,3,1,1,0,0,6,6,21,8,Tropical
U2107,2,1,2,1,0,7,1,14,3,Temperate
U2108,3,0,2,1,0,6,7,39,8,Continental
U2109,5,0,4,1,0,7,4,45,24,Tropical
U2110,5,1,1,0,0,7,14,70,1,Temperate
U2111,1,0,2,1,1,3,0,5,8,Continental
U2112,6,1,5,1,0,6,2,66,8,Temperate
U2113,3,0,3,0,0,3,14,33,17,Temperate
U2114,4,1,2,0,0,1,8,40,10,Continental
U2115,1,0,1,0,0,7,4,10,12,Arid
U2116,3,0,2,1,0,2,7,21,5,Arid
U2117,3,0,3,1,0,6,0,21,8,Tropical
U2118,1,0,1,1,0,5,13,14,15,Continental
U2119,5,2,4,0,1,5,6,65,3,Tropical
U2120,3,1,1,0,0,5,6,15,1,Temperate
U2121,5,0,4,1,0,2,7,55,6,Arid
U2122,1,0,1,0,0,3,2,14,14,Tropical
U2123,5,1,3,1,0,3,0,55,24,Tropical
U2124,2,1,3,1,0,4,10,24,5,Arid
U2125,4,2,1,0,0,5,14,40,10,Temperate
U2126,7,1,2,1,0,5,8,84,26,Tropical
U2127,3,2,3,0,0,3,0,15,29,Tropical
U2128,6,4,4,1,0,5,10,30,19,Continental
U2129,4,1,4,0,0,3,5,52,16,Continental
U2130,7,4,5,1,0,7,8,56,3,Arid
U2131,5,4,4,0,0,7,13,35,18,Arid
U2132,3,1,5,0,0,3,1,30,6,Temperate
U2133,5,1,1,1,0,6,3,70,10,Temperate
U2134,2,1,1,0,1,3,1,26,12,Tropical
U2135,1,0,1,1,1,1,3,14,26,Continental
U2136,3,1,2,0,0,1,1,24,25,Temperate
U2137,7,5,2,1,0,1,11,91,20,Tropical
U2138,7,4,5,0,0,1,0,63,27,Tropical
U2139,2,0,4,1,0,2,10,22,2,Arid
U2140,2,1,4,0,0,4,2,14,13,Continental
U2141,3,2,1,0,0,4,7,21,1,Tropical
U2142,5,4,3,0,0,3,4,35,28,Arid
U2143,6,3,2,1,0,7,3,72,17,Tropical
U2144,7,4,2,0,0,5,4,70,4,Continental
U2145,7,2,1,1,0,1,5,91,12,Tropical
U2146,2,1,2,1,0,4,5,26,12,Tropical
U2147,4,0,1,0,0,4,4,48,23,Temperate
U2148,2,0,5,1,0,1,11,10,23,Temperate
U2149,6,2,4,0,0,7,10,60,13,Arid
U2150,5,4,3,0,0,2,11,40,11,Tropical
U2151,5,1,4,1,0,2,5,40,20,Arid
U2152,4,2,4,1,0,4,8,28,12,Continental
U2153,7,6,5,1,0,2,4,91,17,Arid
U2154,2,1,2,0,0,6,12,12,12,Tropical
U2155,5,3,3,0,0,1,5,25,3,Temperate
U2156,6,5,2,0,0,7,3,84,22,Temperate
U2157,3,0,4,1,0,4,12,21,29,Arid
U2158,1,0,1,1,0,1,2,8,21,Temperate
U2159,1,0,4,1,0,2,12,8,9,Tropical
U2160,1,0,2,0,0,1,11,10,22,Tropical
U2161,7,3,4,0,0,2,5,35,4,Continental
U2162,2,0,1,0,0,7,10,10,17,Temperate
U2163,4,3,5,0,0,2,10,24,7,Temperate
U2164,5,2,2,0,0,1,4,40,13,Continental
U2165,3,1,4,1,0,7,3,33,27,Arid
U2166,6,5,2,1,0,2,4,60,1,Continental
U2167,3,0,5,1,0,6,6,39,27,Temperate
U2168,6,3,4,0,1,3,0,66,7,Arid
U2169,7,2,4,0,0,1,13,63,15,Tropical
U2170,2,0,2,1,1,3,14,20,6,Tropical
U2171,1,0,2,0,0,1,0,14,2,Continental
U2172,2,0,1,1,0,2,10,26,28,Tropical
U2173,7,1,5,0,0,2,12,35,3,Temperate
U2174,4,2,1,0,0,7,0,52,28,Continental
U2175,4,2,4,1,0,4,1,40,6,Temperate
U2176,7,6,2,0,0,6,8,56,3,Temperate
U2177,6,5,4,1,0,4,12,54,8,Arid
U2178,5,1,4,1,0,3,4,25,22,Arid
U2179,5,1,3,0,0,2,13,55,16,Arid
U2180,6,5,3,0,0,4,8,72,16,Tropical
U2181,4,3,4,1,0,2,12,36,19,Arid
U2182,4,3,2,1,0,1,4,24,13,Temperate
U2183,4,2,4,0,0,4,14,48,13,Continental
U2184,2,0,3,1,0,3,13,28,28,Continental
U2185,4,2,2,0,0,7,6,44,24,Temperate
U2186,3,0,4,0,0,4,13,42,12,Tropical
U2187,1,0,5,0,0,2,13,13,3,Continental
U2188,4,1,5,0,0,5,14,32,12,Temperate
U2189,6,0,4,0,0,5,5,78,20,Temperate
U2190,1,0,2,1,0,7,1,8,16,Temperate
U2191,2,0,4,0,1,7,2,14,14,Continental
U2192,6,2,4,0,1,6,4,42,29,Continental
U2193,1,0,3,0,0,7,3,14,17,Arid
U2194,6,4,5,1,0,2,13,36,10,Arid
U2195,2,1,3,1,0,1,10,28,3,Temperate
U2196,3,1,3,0,0,4,5,21,27,Temperate
U2197,2,1,4,0,0,7,7,24,19,Temperate
U2198,2,0,3,0,0,5,7,24,10,Temperate
U2199,6,4,5,0,0,1,2,36,9,Continental
U2200,7,1,3,0,0,2,3,42,21,Arid
U2201,5,3,5,0,0,1,0,30,12,Tropical
U2202,4,2,3,0,0,2,1,56,21,Temperate
U2203,4,1,5,1,0,6,12,44,7,Arid
U2204,3,0,3,0,1,4,8,30,27,Temperate
U2205,3,2,3,1,0,1,14,15,12,Continental
U2206,4,2,2,1,0,4,11,24,8,Tropical
U2207,5,0,5,1,0,1,9,25,29,Arid
U2208,4,2,5,0,0,2,9,44,0,Arid
U2209,7,3,5,0,0,2,1,70,0,Tropical
U2210,5,1,1,0,1,1,11,30,14,Continental
U2211,3,1,3,1,0,6,5,18,21,Tropical
U2212,1,0,5,0,0,2,13,6,3,Arid
U2213,6,4,1,1,0,3,6,72,26,Tropical
U2214,7,5,2,1,0,3,5,77,19,Continental
U2215,7,3,5,0,1,4,7,35,0,Continental
U2216,3,0,5,1,1,7,8,24,24,Temperate
U2217,3,0,1,0,0,3,7,24,11,Tropical
U2218,2,1,3,0,0,3,4,22,10,Tropical
U2219,7,3,2,0,0,6,7,42,18,Arid
U2220,2,0,5,0,0,6,9,16,14,Continental
U2221,2,1,3,1,0,7,14,10,20,Tropical
U2222,6,3,2,0,0,5,14,48,9,Arid
U2223,2,1,4,0,1,7,9,10,0,Temperate
U2224,5,2,4,1,0,5,8,30,23,Tropical
U2225,4,0,2,1,1,6,13,24,2,Tropical
U2226,1,0,1,0,0,5,7,14,13,Arid
U2227,3,1,2,1,0,6,1,21,14,Arid
U2228,5,3,2,1,1,5,1,60,0,Continental
U2229,1,0,1,0,0,2,11,10,9,Continental
U2230,7,1,1,0,1,6,2,70,21,Continental
U2231,7,6,3,0,0,7,6,91,0,Tropical
U2232,7,2,3,1,0,4,8,84,14,Arid
U2233,5,4,1,1,1,4,7,30,2,Continental
