user_id,vehicle_count,vehicle_type,daily_distance_km,work_days,vacation_days,previous_month_liters,previous_bill,trip_frequency
U1872,2,Electric,21,17,8,0,0.0,Weekdays
U1873,2,Petrol,79,24,7,168,17256.85,Weekdays
U1874,1,Petrol,24,26,6,48,4620.84,Weekdays
U1875,1,Diesel,52,26,7,116,12072.02,Weekdays
U1876,2,Petrol,77,16,5,165,16649.38,Daily
U1877,2,Petrol,6,16,2,11,1126.21,Weekdays
U1878,2,Petrol,41,23,6,91,8673.56,Daily
U1879,2,Diesel,5,18,7,10,981.53,Weekdays
U1880,1,Diesel,8,18,14,17,1660.47,Daily
U1881,2,Petrol,104,21,7,233,24347.56,Daily
U1882,1,Petrol,58,24,0,117,11331.85,Rarely
U1883,1,Diesel,29,24,6,61,6226.3,Daily
U1884,1,Diesel,7,16,2,15,1431.41,Daily
U1885,1,Petrol,13,17,1,26,2521.4,Daily
U1886,1,Diesel,90,17,13,165,16233.69,Weekends
U1887,1,Petrol,91,20,1,198,20383.12,Weekdays
U1888,2,Petrol,80,17,13,145,14920.47,Weekdays
U1889,1,Diesel,78,25,14,168,17560.37,Weekends
U1890,1,Diesel,38,19,13,85,8854.25,Daily
U1891,1,Petrol,47,18,7,92,8814.99,Daily
U1892,1,Diesel,78,17,8,144,14875.01,Daily
U1893,1,Diesel,98,22,2,187,18608.69,Weekdays
U1894,1,Diesel,26,24,13,54,5597.58,Weekdays
U1895,1,Diesel,74,17,2,168,16110.0,Daily
U1896,2,Diesel,118,20,5,242,24981.1,Daily
U1897,1,Petrol,6,21,10,11,1062.56,Daily
U1898,1,Petrol,98,21,9,207,20356.05,Weekdays
U1899,1,Petrol,70,16,0,151,14388.56,Daily
U1900,2,Petrol,36,17,5,71,6832.85,Daily
U1901,1,Diesel,110,26,11,237,23571.37,Daily
U1902,1,Petrol,20,24,2,39,4024.15,Weekdays
U1903,1,Petrol,80,24,10,175,17978.92,Weekdays
U1904,1,Petrol,5,18,3,9,876.18,Daily
U1905,1,Petrol,76,21,8,146,14091.47,Weekdays
U1906,1,Petrol,52,16,2,116,11471.55,Weekdays
U1907,1,Diesel,54,17,0,112,11629.26,Rarely
U1908,1,Petrol,17,21,2,33,3165.17,Daily
U1909,1,Diesel,19,21,6,43,4318.45,Weekdays
U1910,2,Hybrid,57,24,12,122,11698.35,Daily
U1911,2,Petrol,48,17,6,91,9072.89,Daily
U1912,2,Petrol,12,26,10,25,2406.7,Weekdays
U1913,3,Petrol,78,15,4,174,16669.79,Daily
U1914,1,Diesel,50,26,13,107,10369.21,Daily
U1915,1,Diesel,73,17,0,140,13657.36,Daily
U1916,1,Petrol,118,19,10,250,24440.66,Daily
U1917,1,Petrol,23,21,7,48,4869.73,Daily
U1918,2,Diesel,115,18,9,254,24269.65,Daily
U1919,1,Petrol,42,25,7,79,7568.84,Weekdays
U1920,3,Petrol,15,25,9,32,3100.39,Weekdays
U1921,1,Diesel,47,15,11,85,8816.25,Daily
U1922,3,Diesel,24,20,9,51,5165.59,Weekdays
U1923,1,Diesel,24,16,12,54,5524.4,Weekends
U1924,1,Diesel,25,26,9,47,4639.07,Daily
U1925,1,Diesel,86,17,1,168,16318.21,Daily
U1926,1,Petrol,61,18,9,127,12113.21,Weekdays
U1927,1,Diesel,54,20,2,116,11586.7,Weekdays
U1928,1,Hybrid,78,20,3,153,15413.65,Daily
U1929,2,Diesel,102,21,0,217,22561.5,Daily
U1930,1,Petrol,30,19,3,67,6956.0,Weekdays
U1931,1,Petrol,34,21,4,73,7245.02,Rarely
U1932,1,Petrol,77,16,2,165,16373.9,Daily
U1933,2,Petrol,114,15,13,226,21834.14,Rarely
U1934,1,Petrol,119,26,10,268,26149.96,Daily
U1935,1,Diesel,35,24,14,67,6985.19,Daily
U1936,1,Diesel,46,22,9,87,8387.7,Daily
U1937,1,Petrol,72,15,1,142,14865.55,Weekdays
U1938,2,Diesel,65,26,12,138,13806.54,Daily
U1939,1,Petrol,65,16,5,145,14437.08,Daily
U1940,1,Petrol,74,25,7,138,13351.0,Weekends
U1941,2,Petrol,82,26,6,180,18290.77,Rarely
U1942,1,Petrol,72,24,10,158,15736.56,Daily
U1943,1,Petrol,94,20,13,196,19346.5,Daily
U1944,1,Petrol,115,15,0,250,24411.29,Weekdays
U1945,3,Petrol,116,24,3,219,20950.61,Weekdays
U1946,1,Diesel,107,17,2,201,20138.85,Daily
U1947,2,Petrol,21,21,5,46,4513.94,Weekends
U1948,1,Diesel,23,26,8,47,4797.7,Daily
U1949,1,Diesel,55,22,8,105,10734.7,Weekdays
U1950,1,Diesel,117,18,6,250,24580.27,Daily
U1951,3,Hybrid,74,26,14,166,16880.74,Weekdays
U1952,1,Petrol,67,17,11,141,13759.73,Daily
U1953,2,Petrol,97,15,8,191,19533.9,Weekdays
U1954,2,Diesel,79,26,7,161,15320.88,Rarely
U1955,1,Petrol,84,23,4,182,17565.93,Daily
U1956,1,Diesel,34,24,8,62,6041.91,Weekdays
U1957,1,Diesel,29,20,13,55,5650.11,Daily
U1958,1,Diesel,108,20,6,219,20950.36,Weekends
U1959,2,Hybrid,79,23,4,166,16082.17,Rarely
U1960,3,Electric,75,15,14,0,0.0,Weekdays
U1961,1,Diesel,30,20,7,58,5515.32,Weekdays
U1962,1,Petrol,60,26,14,109,11185.71,Rarely
U1963,2,Diesel,26,19,6,47,4728.25,Daily
U1964,1,Petrol,93,25,8,180,18721.22,Daily
U1965,2,Petrol,23,20,9,47,4479.58,Weekdays
U1966,1,Diesel,35,25,0,72,7035.4,Daily
U1967,2,Petrol,30,22,14,61,6241.06,Weekends
U1968,1,Petrol,46,19,12,92,9361.14,Weekdays
U1969,1,Petrol,45,16,8,86,8379.03,Daily
U1970,1,Diesel,104,26,14,208,20999.03,Daily
U1971,1,Petrol,27,26,6,50,5146.88,Daily
U1972,1,Diesel,51,16,0,94,8961.38,Weekdays
U1973,2,Petrol,17,24,0,33,3371.82,Daily
U1974,2,Diesel,93,19,4,213,20771.97,Daily
U1975,1,Diesel,70,17,7,137,14313.56,Weekdays
U1976,1,Petrol,70,24,8,158,15860.39,Weekends
U1977,1,Petrol,20,17,11,39,3718.02,Weekends
U1978,1,Petrol,77,22,5,155,15350.32,Rarely
U1979,1,Electric,32,21,11,0,0.0,Weekdays
U1980,1,Diesel,81,15,12,149,15243.26,Daily
U1981,1,Hybrid,39,26,9,73,7154.35,Weekends
U1982,1,Petrol,45,26,11,102,10276.77,Daily
U1983,1,Diesel,81,19,7,166,16764.51,Weekdays
U1984,1,Diesel,35,23,14,63,5999.71,Weekdays
U1985,4,Diesel,89,18,5,162,15679.71,Weekends
U1986,1,Electric,36,15,10,0,0.0,Daily
U1987,2,Petrol,58,22,5,129,12774.55,Daily
U1988,1,Petrol,102,19,3,206,19961.48,Weekdays
U1989,1,Diesel,76,16,10,143,14689.92,Daily
U1990,2,Diesel,63,26,4,139,13884.7,Rarely
U1991,2,Diesel,45,15,13,88,8632.78,Weekdays
U1992,4,Petrol,116,26,1,233,22511.71,Weekdays
U1993,1,Petrol,70,26,2,149,15065.63,Weekends
U1994,1,Petrol,106,26,2,209,21247.49,Weekdays
U1995,2,Petrol,100,17,13,211,21457.85,Daily
U1996,1,Diesel,58,23,11,130,12636.37,Daily
U1997,1,Diesel,44,15,10,96,9691.52,Weekdays
U1998,1,Petrol,32,18,4,63,6555.41,Weekends
U1999,1,Petrol,41,22,13,79,7784.02,Weekdays
U2000,2,Petrol,109,22,4,211,20489.72,Rarely
U2001,1,Petrol,69,24,5,136,13970.12,Daily
U2002,1,Diesel,109,26,4,223,21579.45,Daily
U2003,1,Hybrid,78,25,11,156,15215.85,Daily
U2004,1,Petrol,59,25,5,110,10560.71,Weekdays
U2005,1,Diesel,8,22,7,15,1465.18,Daily
U2006,1,Diesel,103,24,14,203,20117.98,Daily
U2007,1,Diesel,14,22,1,29,2773.61,Weekdays
U2008,2,Petrol,51,18,3,106,10994.01,Daily
U2009,1,Electric,79,22,12,0,0.0,Weekdays
U2010,1,Petrol,18,23,5,39,3934.36,Daily
U2011,2,Petrol,42,21,11,91,8982.87,Daily
U2012,2,Petrol,16,26,4,32,3254.35,Daily
U2013,1,Petrol,49,16,0,91,9037.92,Weekends
U2014,1,Petrol,21,23,8,43,4412.36,Daily
U2015,1,Petrol,84,25,2,167,17236.74,Daily
U2016,2,Petrol,39,22,1,72,7323.73,Daily
U2017,4,Diesel,70,19,8,160,15986.14,Daily
U2018,2,Diesel,79,26,6,156,16040.34,Weekends
U2019,1,Petrol,45,17,4,95,9494.57,Daily
U2020,2,Diesel,71,21,11,145,13936.69,Weekends
U2021,1,Diesel,33,16,5,61,5865.97,Daily
U2022,1,Diesel,22,17,11,40,4179.43,Weekends
U2023,1,Petrol,24,26,10,50,4856.78,Weekdays
U2024,3,Diesel,115,23,3,221,22798.19,Weekdays
U2025,1,Hybrid,18,18,0,34,3313.88,Weekdays
U2026,2,Diesel,38,18,3,86,8540.47,Daily
U2027,1,Petrol,53,17,8,107,10865.79,Weekdays
U2028,1,Petrol,58,19,0,105,10141.81,Daily
U2029,1,Diesel,35,17,9,68,6961.33,Daily
U2030,1,Petrol,62,23,2,129,13144.99,Weekdays
U2031,2,Petrol,108,17,14,212,21291.34,Daily
U2032,1,Petrol,46,16,14,83,8354.69,Weekends
U2033,2,Diesel,62,26,4,125,12007.21,Daily
U2034,2,Diesel,86,19,6,159,15798.16,Weekdays
U2035,3,Petrol,34,20,8,71,6806.47,Weekends
U2036,1,Electric,29,15,5,0,0.0,Weekdays
U2037,1,Petrol,67,26,2,121,12584.38,Weekdays
U2038,1,Diesel,23,25,12,44,4432.79,Weekdays
U2039,4,Diesel,76,20,6,152,15568.91,Weekends
U2040,3,Diesel,96,24,14,199,20047.03,Daily
U2041,1,Hybrid,12,17,13,23,2229.67,Weekdays
U2042,2,Petrol,99,18,3,192,19382.03,Daily
U2043,1,Diesel,7,20,2,16,1640.86,Daily
U2044,1,Petrol,71,22,13,129,12433.54,Daily
U2045,1,Diesel,112,23,6,256,26411.28,Daily
U2046,2,Diesel,90,20,10,164,16490.84,Weekdays
U2047,1,Diesel,85,21,10,165,15682.05,Weekends
U2048,2,Petrol,104,19,6,212,21241.93,Weekdays
U2049,2,Diesel,21,26,3,39,3859.31,Weekdays
U2050,2,Petrol,18,23,11,33,3232.83,Daily
U2051,1,Petrol,119,18,6,229,23521.18,Daily
U2052,1,Diesel,13,24,10,29,3015.85,Daily
U2053,1,Petrol,66,25,13,131,13444.08,Weekdays
U2054,1,Diesel,98,20,1,204,21107.42,Daily
U2055,1,Petrol,25,19,0,53,5516.65,Weekdays
U2056,3,Petrol,80,15,11,173,18013.85,Weekends
U2057,1,Diesel,41,19,14,87,8364.74,Weekdays
U2058,1,Petrol,100,19,1,196,19514.52,Weekdays
U2059,1,Petrol,15,23,3,27,2565.08,Weekdays
U2060,1,Diesel,24,15,7,46,4602.97,Daily
U2061,1,Petrol,39,19,2,74,7713.94,Daily
U2062,1,Diesel,57,21,14,106,10281.05,Weekends
U2063,3,Petrol,51,25,9,92,9328.6,Weekdays
U2064,1,Diesel,114,20,14,258,26172.5,Weekdays
U2065,4,Diesel,79,20,5,178,17195.43,Daily
U2066,2,Diesel,56,26,5,102,9933.3,Weekdays
U2067,1,Petrol,12,21,12,22,2191.64,Daily
U2068,3,Diesel,8,20,8,14,1356.35,Daily
U2069,1,Diesel,31,19,8,60,6051.0,Daily
U2070,2,Diesel,48,24,3,91,9085.93,Daily
U2071,1,Petrol,44,19,8,100,10019.2,Daily
U2072,2,Diesel,106,23,14,195,18787.21,Daily
U2073,2,Diesel,51,22,14,97,9716.73,Weekdays
U2074,2,Petrol,98,26,12,180,17189.06,Weekdays
U2075,2,Petrol,48,24,5,109,11315.87,Weekdays
U2076,1,Diesel,52,18,1,117,11516.6,Daily
U2077,1,Petrol,116,18,9,250,25890.84,Rarely
U2078,1,Electric,95,24,13,0,0.0,Daily
U2079,1,Diesel,89,19,10,168,17247.17,Daily
U2080,2,Diesel,56,17,5,107,10501.56,Weekdays
U2081,1,Petrol,88,22,1,177,17218.11,Daily
U2082,3,Petrol,72,21,7,157,15553.58,Weekdays
U2083,1,Hybrid,15,19,3,28,2666.78,Weekdays
U2084,2,Petrol,81,24,4,158,16461.63,Rarely
U2085,1,Diesel,77,17,7,161,15918.09,Weekends
U2086,2,Petrol,8,19,13,15,1573.28,Weekends
U2087,3,Petrol,80,17,10,167,17136.62,Daily
U2088,1,Petrol,77,24,7,153,14658.19,Weekends
U2089,1,Petrol,81,19,11,147,14935.48,Daily
U2090,2,Electric,52,15,13,0,0.0,Weekdays
U2091,1,Petrol,30,20,11,67,6528.29,Weekdays
U2092,1,Petrol,106,24,5,206,20098.52,Daily
U2093,1,Petrol,110,18,3,215,22394.56,Weekdays
U2094,1,Petrol,81,18,14,148,14799.97,Daily
U2095,1,Petrol,43,22,0,90,9152.52,Daily
U2096,1,Diesel,96,16,11,213,20833.42,Weekends
U2097,1,Petrol,62,18,6,122,12228.0,Daily
U2098,1,Petrol,23,16,7,44,4334.04,Daily
U2099,3,Petrol,92,15,8,209,20526.18,Daily
U2100,1,Electric,87,24,1,0,0.0,Weekends
U2101,3,Petrol,117,17,0,243,24078.89,Daily
U2102,1,Petrol,81,26,3,158,16052.85,Daily
U2103,1,Diesel,81,22,12,154,14971.95,Weekends
U2104,1,Diesel,62,20,4,133,13919.04,Daily
U2105,1,Petrol,32,26,9,65,6256.0,Daily
U2106,1,Petrol,70,21,11,144,14371.5,Weekdays
U2107,1,Diesel,14,16,0,25,2396.26,Weekdays
U2108,1,Petrol,90,20,4,185,17616.93,Weekends
U2109,1,Diesel,81,22,5,179,18656.59,Daily
U2110,2,Diesel,62,22,2,140,14434.54,Weekends
U2111,1,Petrol,77,18,11,142,14475.7,Weekends
U2112,1,Petrol,101,20,14,213,22077.86,Daily
U2113,2,Petrol,18,19,6,37,3812.05,Daily
U2114,1,Diesel,116,23,13,260,26382.82,Rarely
U2115,1,Petrol,88,22,5,191,19763.42,Daily
U2116,4,Petrol,19,16,3,43,4253.04,Weekdays
U2117,1,Diesel,100,26,2,228,22920.27,Weekdays
U2118,2,Electric,37,21,4,0,0.0,Weekdays
U2119,4,Petrol,21,21,2,45,4313.16,Weekends
U2120,1,Hybrid,28,25,9,57,5904.43,Daily
U2121,1,Petrol,34,26,8,64,6180.37,Daily
U2122,1,Petrol,66,15,8,125,12955.68,Weekends
U2123,1,Petrol,17,15,5,31,3041.51,Weekends
U2124,1,Petrol,66,26,12,145,14248.84,Weekdays
U2125,2,Petrol,51,18,10,100,9573.95,Rarely
U2126,1,Petrol,116,19,5,258,26795.62,Weekdays
U2127,1,Hybrid,20,18,11,42,4063.29,Daily
U2128,4,Diesel,70,21,13,149,15093.77,Weekends
U2129,2,Diesel,85,17,3,165,16737.55,Daily
U2130,1,Petrol,100,21,3,202,19757.93,Daily
U2131,1,Petrol,47,22,1,94,9856.52,Daily
U2132,1,Petrol,12,20,9,23,2199.76,Weekdays
U2133,1,Diesel,7,20,3,15,1516.18,Rarely
U2134,1,Hybrid,16,22,7,33,3293.25,Daily
U2135,1,Petrol,88,22,12,160,15592.77,Daily
U2136,2,Petrol,20,21,9,44,4251.96,Weekdays
U2137,1,Petrol,82,20,1,151,15458.0,Weekends
U2138,1,Petrol,84,20,8,168,17499.41,Weekdays
U2139,1,Petrol,63,24,13,131,12585.89,Weekdays
U2140,1,Diesel,53,25,0,95,9209.28,Weekdays
U2141,2,Diesel,67,20,12,142,14890.5,Daily
U2142,2,Petrol,66,22,1,140,13321.03,Daily
U2143,2,Petrol,111,15,14,236,23619.47,Daily
U2144,1,Electric,53,19,1,0,0.0,Weekends
U2145,1,Petrol,55,17,10,106,10348.95,Daily
U2146,1,Petrol,37,26,12,71,7215.75,Weekdays
U2147,1,Petrol,34,22,14,77,8042.6,Daily
U2148,1,Petrol,63,25,13,115,11442.75,Daily
U2149,2,Petrol,80,20,5,161,16501.57,Daily
U2150,1,Diesel,19,16,14,42,4261.35,Daily
U2151,1,Petrol,86,21,13,187,18649.4,Daily
U2152,1,Petrol,96,21,6,212,20245.6,Weekdays
U2153,1,Diesel,27,19,12,61,6247.47,Daily
U2154,1,Petrol,82,22,14,163,16077.1,Weekdays
U2155,3,Diesel,98,19,14,191,18573.78,Daily
U2156,2,Diesel,101,15,2,183,19120.33,Weekdays
U2157,3,Petrol,49,23,10,91,9348.89,Weekdays
U2158,1,Diesel,66,18,8,137,14333.31,Rarely
U2159,1,Petrol,83,16,4,155,15122.14,Daily
U2160,1,Electric,75,18,4,0,0.0,Daily
U2161,1,Petrol,19,23,10,34,3436.63,Weekends
U2162,2,Electric,110,16,11,0,0.0,Daily
U2163,1,Diesel,50,18,3,107,11177.56,Weekends
U2164,1,Petrol,68,16,8,131,13719.59,Daily
U2165,1,Petrol,106,19,7,229,23934.55,Weekdays
U2166,1,Electric,50,17,11,0,0.0,Daily
U2167,2,Diesel,60,24,3,131,13415.82,Weekends
U2168,1,Petrol,48,16,3,94,9185.62,Weekdays
U2169,1,Diesel,79,23,1,177,18062.9,Daily
U2170,1,Petrol,33,19,8,60,6288.37,Daily
U2171,1,Petrol,99,24,2,214,20414.23,Daily
U2172,2,Petrol,66,19,3,119,11979.72,Weekdays
U2173,2,Petrol,93,15,13,175,17911.17,Daily
U2174,3,Diesel,56,20,6,128,12484.3,Daily
U2175,2,Petrol,58,21,9,114,11086.64,Weekdays
U2176,1,Diesel,92,15,7,203,19407.5,Daily
U2177,2,Petrol,61,23,7,121,11608.64,Daily
U2178,1,Petrol,87,22,3,193,19602.53,Daily
U2179,1,Petrol,70,26,14,159,15908.28,Weekdays
U2180,2,Petrol,26,22,6,52,4955.64,Rarely
U2181,1,Petrol,24,21,9,49,5130.13,Daily
U2182,3,Petrol,37,19,0,78,7921.72,Weekdays
U2183,1,Diesel,76,17,5,172,17226.61,Daily
U2184,1,Petrol,29,26,5,55,5375.0,Daily
U2185,2,Petrol,50,23,5,105,10666.0,Weekdays
U2186,2,Petrol,77,21,11,151,14894.89,Daily
U2187,1,Diesel,102,25,1,194,19792.84,Weekdays
U2188,1,Hybrid,61,24,7,112,11404.48,Weekends
U2189,1,Petrol,91,24,13,192,18418.07,Weekends
U2190,1,Petrol,9,22,14,20,2081.85,Daily
U2191,1,Petrol,59,20,14,116,11584.89,Daily
U2192,2,Electric,65,26,4,0,0.0,Rarely
U2193,1,Petrol,93,25,4,197,20597.26,Daily
U2194,2,Petrol,12,19,1,24,2385.17,Weekdays
U2195,1,Petrol,20,22,3,45,4599.55,Daily
U2196,1,Petrol,52,17,11,103,10459.79,Daily
U2197,2,Petrol,113,26,8,210,20296.79,Daily
U2198,1,Diesel,65,21,8,121,12694.28,Weekends
U2199,1,Petrol,19,16,5,42,4184.71,Weekends
U2200,1,Diesel,69,17,10,158,15633.76,Daily
U2201,3,Petrol,26,26,14,50,5209.81,Weekends
U2202,2,Petrol,7,16,8,13,1303.8,Daily
U2203,1,Hybrid,106,19,3,216,22042.97,Daily
U2204,1,Petrol,58,21,14,124,12829.35,Weekdays
U2205,1,Diesel,18,25,10,37,3602.13,Weekdays
U2206,2,Petrol,40,24,0,91,8799.21,Daily
U2207,2,Petrol,86,25,1,189,18084.48,Daily
U2208,1,Electric,115,25,12,0,0.0,Rarely
U2209,1,Petrol,109,25,0,225,21825.83,Weekends
U2210,1,Diesel,86,24,7,168,16477.03,Weekends
U2211,2,Petrol,71,15,8,152,14874.43,Daily
U2212,2,Diesel,14,24,9,28,2745.28,Weekdays
U2213,1,Petrol,53,23,11,103,10473.1,Daily
U2214,1,Petrol,107,15,5,200,20908.23,Rarely
U2215,1,Diesel,115,15,1,237,23295.8,Daily
U2216,3,Hybrid,69,26,5,144,14267.01,Daily
U2217,1,Hybrid,95,24,8,198,20336.87,Daily
U2218,2,Diesel,61,22,11,113,11223.54,Weekends
U2219,1,Diesel,31,20,2,64,6672.67,Weekdays
U2220,1,Petrol,79,20,8,148,14804.76,Daily
U2221,1,Petrol,117,26,1,249,24520.86,Weekdays
U2222,1,Petrol,9,23,10,18,1884.88,Weekends
U2223,1,Petrol,75,18,4,166,16476.8,Daily
U2224,2,Petrol,87,22,10,190,18489.23,Weekends
U2225,1,Petrol,61,18,1,131,12677.79,Weekends
U2226,1,Petrol,97,16,6,208,21829.98,Daily
U2227,1,Diesel,19,25,10,39,3998.67,Daily
U2228,3,Petrol,103,22,9,188,18628.28,Daily
U2229,2,Petrol,115,26,14,244,25196.33,Daily
U2230,1,Petrol,105,21,8,213,21399.7,Daily
U2231,3,Diesel,80,18,6,162,15904.17,Weekdays
U2232,1,Diesel,34,23,11,67,6863.07,Weekdays
U2233,1,Diesel,24,23,4,54,5532.78,Daily
U2234,2,Petrol,41,22,14,78,7800.13,Weekdays
U2235,2,Petrol,7,15,3,13,1240.87,Weekdays
U2236,2,Petrol,77,21,11,175,16759.79,Weekends
U2237,1,Petrol,45,19,3,99,10185.86,Daily
U2238,1,Petrol,43,21,14,77,7949.08,Weekdays
U2239,3,Petrol,30,26,9,67,6819.45,Weekends
U2240,1,Petrol,6,23,7,11,1137.3,Weekdays
U2241,1,Electric,27,16,9,0,0.0,Daily
U2242,1,Electric,27,25,12,0,0.0,Daily
U2243,1,Petrol,89,18,9,184,17756.73,Weekends
U2244,1,Petrol,20,18,13,43,4251.73,Daily
U2245,3,Petrol,13,16,9,24,2391.39,Weekends
U2246,1,Petrol,17,17,9,31,3037.28,Weekends
U2247,1,Hybrid,32,25,9,68,6953.25,Daily
U2248,1,Petrol,31,22,0,60,6247.46,Weekdays
U2249,2,Diesel,55,26,4,125,12390.6,Daily
U2250,1,Petrol,68,23,13,137,14304.91,Daily
U2251,1,Electric,56,20,1,0,0.0,Weekdays
U2252,2,Petrol,85,24,12,182,18240.98,Weekdays
U2253,2,Diesel,42,16,10,82,8282.18,Daily
U2254,2,Petrol,104,16,8,194,18950.56,Weekends
U2255,3,Diesel,69,21,6,138,13639.04,Daily
U2256,1,Petrol,22,22,9,50,5026.62,Daily
U2257,2,Petrol,67,22,7,134,13992.26,Daily
U2258,1,Hybrid,55,20,5,108,10954.11,Daily
U2259,2,Hybrid,13,24,8,26,2556.61,Rarely
U2260,2,Diesel,17,22,5,30,2853.14,Weekdays
U2261,2,Diesel,44,15,6,82,8594.97,Weekdays
U2262,2,Diesel,59,23,6,131,13090.81,Weekdays
U2263,1,Petrol,113,26,8,258,26931.32,Daily
U2264,1,Petrol,83,15,10,155,15576.49,Daily
U2265,4,Petrol,47,17,7,97,9802.3,Weekdays
U2266,3,Diesel,48,26,12,109,11130.98,Weekends
U2267,1,Petrol,114,23,0,214,21016.89,Weekends
U2268,1,Petrol,72,25,3,136,13870.62,Daily
U2269,1,Diesel,37,19,6,83,8322.24,Daily
U2270,2,Diesel,28,23,10,60,6103.49,Daily
U2271,2,Petrol,40,23,7,75,7751.87,Daily
U2272,1,Petrol,119,20,6,237,22951.62,Daily
U2273,1,Petrol,109,25,11,199,20125.97,Weekdays
U2274,2,Petrol,14,15,2,28,2674.59,Daily
U2275,2,Petrol,104,24,14,227,21796.8,Weekdays
U2276,1,Diesel,24,21,3,49,4985.55,Weekdays
U2277,1,Diesel,109,20,11,231,22108.87,Daily
U2278,1,Diesel,113,23,6,221,22310.74,Weekdays
U2279,1,Petrol,112,21,7,210,20412.03,Daily
U2280,1,Diesel,79,26,6,142,13921.8,Weekdays
U2281,2,Petrol,16,25,5,35,3370.37,Weekends
U2282,2,Petrol,66,26,8,139,13550.65,Weekdays
U2283,1,Diesel,22,18,8,42,4334.94,Weekends
U2284,2,Petrol,98,21,10,196,19872.2,Daily
U2285,1,Petrol,112,16,12,246,25706.41,Weekdays
U2286,1,Diesel,116,20,6,240,22916.99,Weekdays
U2287,1,Petrol,105,20,7,204,20996.52,Weekdays
U2288,1,Diesel,67,16,5,129,13156.81,Weekends
U2289,2,Petrol,88,18,0,167,16300.69,Weekdays
U2290,4,Diesel,29,22,0,64,6546.67,Weekdays
U2291,1,Petrol,16,22,5,33,3371.46,Daily
U2292,1,Petrol,25,22,1,53,5278.45,Daily
U2293,2,Diesel,29,22,13,64,6520.73,Weekdays
U2294,1,Petrol,15,15,7,34,3381.16,Weekdays
U2295,1,Petrol,68,16,0,130,12786.21,Rarely
U2296,2,Petrol,77,26,12,145,14451.41,Daily
U2297,1,Petrol,54,18,1,109,11330.69,Daily
U2298,1,Petrol,66,26,7,119,11762.65,Weekdays
U2299,1,Petrol,93,23,11,204,20203.52,Weekends
U2300,2,Hybrid,103,17,5,230,23249.33,Weekends
U2301,1,Petrol,100,20,11,214,21941.42,Daily
U2302,1,Petrol,53,21,9,102,10439.31,Daily
U2303,2,Petrol,18,22,1,33,3141.53,Daily
U2304,1,Petrol,5,21,1,9,916.87,Daily
U2305,2,Hybrid,85,17,10,188,18707.04,Rarely
U2306,1,Petrol,29,20,13,57,5713.73,Daily
U2307,3,Electric,63,19,6,0,0.0,Daily
U2308,1,Petrol,76,26,4,147,15040.63,Daily
U2309,1,Diesel,73,24,4,167,17253.33,Daily
U2310,1,Petrol,9,18,7,19,1927.79,Weekends
U2311,1,Diesel,109,15,11,245,24656.57,Daily
U2312,2,Diesel,103,21,11,225,22215.98,Daily
U2313,4,Petrol,23,22,6,47,4529.8,Rarely
U2314,1,Petrol,27,16,11,50,5229.29,Daily
U2315,1,Petrol,13,21,13,25,2490.46,Weekdays
U2316,2,Hybrid,98,20,8,205,20635.74,Daily
U2317,2,Petrol,54,19,3,120,12301.29,Weekdays
U2318,1,Petrol,20,18,9,38,3636.0,Daily
U2319,1,Diesel,37,16,3,68,7041.41,Daily
U2320,1,Petrol,6,24,1,12,1235.64,Weekdays
U2321,2,Electric,18,20,2,0,0.0,Daily
U2322,1,Diesel,114,19,0,239,22757.54,Weekdays
U2323,1,Diesel,5,16,0,9,902.39,Daily
U2324,1,Diesel,94,24,6,180,17197.68,Weekdays
U2325,2,Petrol,62,21,13,123,12362.57,Weekends
U2326,1,Petrol,93,20,13,194,19823.79,Daily
U2327,1,Petrol,20,26,4,41,3944.96,Daily
U2328,1,Petrol,83,25,2,159,16209.86,Weekends
U2329,1,Diesel,94,23,6,211,20993.51,Weekdays
U2330,1,Hybrid,51,25,13,94,9692.86,Daily
U2331,1,Petrol,48,24,1,87,8729.22,Daily
U2332,1,Petrol,84,19,2,176,17311.57,Daily
U2333,1,Electric,18,23,0,0,0.0,Daily
U2334,1,Petrol,97,23,7,199,20691.0,Weekends
U2335,2,Petrol,28,15,1,63,6270.31,Weekdays
U2336,2,Petrol,115,19,14,247,24467.21,Weekdays
U2337,1,Hybrid,59,23,6,124,11829.44,Daily
U2338,2,Diesel,19,21,10,39,3847.09,Daily
U2339,1,Diesel,87,20,8,164,16973.39,Weekends
U2340,1,Diesel,76,20,5,153,15699.31,Daily
U2341,1,Petrol,38,25,1,74,7193.48,Daily
U2342,1,Petrol,6,21,1,13,1288.7,Daily
U2343,2,Diesel,31,15,8,59,5720.98,Weekdays
U2344,2,Petrol,78,18,9,158,16517.66,Daily
U2345,2,Diesel,103,15,7,233,23528.61,Daily
U2346,1,Hybrid,91,20,13,199,20406.17,Weekends
U2347,1,Diesel,117,18,13,267,27270.87,Weekdays
U2348,1,Diesel,76,15,13,159,16494.17,Daily
U2349,1,Diesel,96,23,8,188,19644.74,Weekdays
U2350,1,Diesel,27,26,3,59,5624.14,Daily
U2351,1,Petrol,72,18,3,140,14665.42,Daily
U2352,1,Petrol,18,26,14,33,3422.28,Weekdays
U2353,1,Petrol,67,20,14,144,14231.44,Daily
U2354,2,Diesel,110,21,1,233,24085.37,Daily
U2355,4,Petrol,97,22,13,217,22213.33,Weekdays
