user_id,month,year,units_consumed,state,city,electricity_provider,tariff_category,slab_rate_0_100,slab_rate_101_300,slab_rate_301_500,slab_rate_500_plus,fixed_charge,tax_percent,bill_amount
22011,Oct,2026,110.56,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,412.77
28591,Apr,2025,286.49,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1248.96
21734,Sep,2023,130.4,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,515.92
33871,May,2025,253.41,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,3413.63
22126,Feb,2024,392.81,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1911.8
22172,Oct,2026,330.04,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1821.45
28267,Aug,2026,194.29,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1249.2
34473,Jul,2025,101.63,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,621.83
32890,Aug,2025,866.07,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,8831.96
23472,Dec,2023,61.45,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,250.74
29029,Mar,2026,267.98,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,2620.75
25625,Apr,2025,164.11,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,671.77
28692,May,2023,950.0,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,11352.81
33885,Jun,2024,80.76,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,655.05
28330,Jan,2025,546.66,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,5008.62
22098,Apr,2024,298.56,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,2957.75
34083,Nov,2023,117.44,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,814.52
25069,Dec,2024,251.29,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,2878.34
33931,Oct,2026,482.1,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,2954.28
31889,May,2026,488.2,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,6744.29
30078,Jul,2024,57.3,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,311.89
26398,May,2026,134.72,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,538.39
34317,Jan,2023,95.07,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,450.44
22758,Nov,2026,1611.77,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,18647.01
23921,Jul,2024,650.25,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,7683.26
28187,Aug,2024,355.43,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,3483.94
21901,Jul,2024,161.72,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,1370.01
22611,Nov,2025,157.88,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1332.64
26901,Apr,2024,1593.88,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,24202.25
32179,Aug,2023,284.02,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,2435.33
21450,May,2026,103.14,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,611.54
28739,Oct,2026,73.88,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,369.9
25018,Sep,2025,40.46,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,181.34
32869,Dec,2025,633.92,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,6795.24
33661,Dec,2023,609.52,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,6479.19
28000,Oct,2024,390.05,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,5363.57
26053,May,2025,280.02,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,2791.23
30196,Jan,2026,878.12,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,9852.52
22097,Dec,2025,228.03,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,1941.46
28896,Sep,2025,76.45,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,380.21
26405,Dec,2024,375.05,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1812.03
30596,May,2025,323.58,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1501.73
29818,Jun,2023,463.01,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,3598.35
23332,Apr,2026,661.98,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,9468.73
32926,Jun,2024,360.71,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,2716.05
27463,Dec,2026,104.29,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,622.88
25106,Aug,2023,295.74,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,2627.89
22979,Mar,2023,71.94,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,614.76
32929,May,2025,101.8,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,369.5
22840,Feb,2025,357.48,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,3369.05
23385,Feb,2025,58.76,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,234.6
30852,Jul,2026,36.96,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,171.14
30054,Oct,2023,225.11,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1464.36
31049,Oct,2024,806.74,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,6132.78
33494,Nov,2025,204.18,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1349.89
20686,Oct,2026,91.33,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,336.45
34140,Jun,2025,375.18,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,2145.04
27532,Apr,2023,276.97,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1473.63
24284,May,2024,1178.16,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,13341.26
27737,Jan,2023,295.58,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1529.77
27711,Jul,2026,386.35,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,3711.69
21620,Aug,2025,44.24,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,324.68
33976,Sep,2023,70.78,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,456.59
33273,Aug,2026,45.68,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,197.01
32836,May,2025,78.04,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,557.97
26869,Mar,2024,359.03,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,2016.98
21432,Oct,2023,345.68,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,2357.73
29068,Nov,2025,139.83,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1142.85
24714,Sep,2025,484.63,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,4955.39
30654,Jun,2025,344.57,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,3220.87
29558,May,2025,130.28,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,1322.83
29436,Mar,2023,214.46,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1407.55
24999,Jun,2025,127.08,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1055.95
20163,Mar,2026,89.98,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,724.49
21975,Oct,2023,402.15,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,5532.6
23292,Dec,2025,192.59,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1272.64
28462,Jun,2023,103.71,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,714.26
20632,Apr,2026,97.53,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,470.78
20906,Feb,2026,564.03,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,3239.93
31664,Aug,2023,195.29,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,1912.8
31446,Apr,2025,59.37,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,524.32
22015,Sep,2025,67.98,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,342.83
29834,Jul,2026,65.16,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,345.18
27897,Dec,2025,68.92,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,270.08
20205,Feb,2026,34.88,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,367.52
20582,Apr,2025,40.94,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,179.57
25676,May,2026,144.05,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,918.84
29033,Mar,2024,287.32,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,2902.19
34125,Sep,2025,82.86,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,399.95
25348,May,2025,148.05,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,1289.47
29912,Feb,2025,103.72,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,627.69
33931,Nov,2023,88.92,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,707.36
22644,Mar,2025,349.69,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,3353.01
28018,Sep,2023,289.16,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1537.47
22298,Jul,2023,314.77,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1690.26
20875,Feb,2026,31.55,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,301.52
25561,Sep,2023,340.54,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1883.29
34532,Apr,2023,392.85,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,4077.03
20690,Sep,2024,218.46,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,915.58
24001,Feb,2025,151.98,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1095.52
34299,Dec,2023,629.56,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,6983.33
31334,Oct,2025,1142.19,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,13883.11
34975,Dec,2023,795.72,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,11570.9
29615,Apr,2026,177.75,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1152.78
34290,May,2024,244.4,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1778.02
20672,Feb,2023,160.56,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,1618.57
27928,Oct,2025,264.11,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,2632.8
21172,Jan,2026,115.63,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,940.52
25592,Jul,2025,384.22,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,4281.23
31919,Oct,2026,217.51,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1614.72
29136,Jan,2024,76.48,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,630.64
26343,Nov,2026,158.6,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1316.8
21450,Nov,2025,519.07,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,2829.57
31930,Aug,2025,1371.91,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,16617.73
22540,Mar,2023,242.9,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1594.69
23960,Oct,2026,531.46,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,5666.14
33184,Jun,2025,363.09,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,3611.3
26286,Jul,2023,276.94,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,2049.17
25433,Oct,2024,32.36,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,354.1
24261,Jan,2025,267.19,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,2586.04
22362,Jun,2023,48.69,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,450.69
26165,Jul,2025,129.68,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,934.22
33394,Jun,2026,841.12,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,8427.19
31845,Apr,2023,76.62,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,564.69
23671,Jan,2026,2090.51,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,33330.65
21754,Nov,2024,107.82,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,761.42
28101,Sep,2026,40.2,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,308.08
30545,Apr,2023,656.9,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,5191.06
21939,Jul,2025,259.51,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,2971.14
28563,Jul,2023,950.0,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,6465.76
25977,Feb,2026,47.62,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,273.41
33141,Jan,2026,173.58,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,875.54
32672,Aug,2025,142.02,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,570.04
30124,Aug,2024,172.13,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,854.35
26589,Jul,2023,261.51,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,2209.94
28617,Aug,2025,159.33,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,1623.18
26305,Mar,2025,357.86,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1980.73
27346,Nov,2025,293.51,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1260.71
32917,Feb,2023,165.34,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,1071.68
27876,Jul,2023,602.05,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,6542.69
29087,Aug,2023,886.63,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,9849.92
26634,Jan,2024,158.66,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,1371.35
34663,Dec,2025,235.69,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,2419.35
20598,Oct,2026,225.83,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1945.51
23063,Sep,2026,58.29,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,447.67
22337,Nov,2025,208.77,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1546.79
32881,Apr,2026,151.28,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,608.06
29880,Dec,2024,74.63,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,287.13
20573,Apr,2024,754.81,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,10876.26
27522,Mar,2023,981.32,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,11018.81
26172,Jun,2023,674.91,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,7472.45
27098,Jan,2023,148.59,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,1285.17
22091,Jun,2023,107.26,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,514.14
33993,Feb,2023,190.66,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,952.26
26567,Sep,2026,487.53,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,2993.28
31862,Feb,2026,704.68,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,4361.31
32465,Jul,2023,116.35,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,832.54
24625,Dec,2024,628.3,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,3771.55
21634,Jan,2026,39.87,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,180.1
33254,Dec,2024,211.73,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1072.7
21518,Jul,2024,45.01,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,261.11
32486,May,2025,936.88,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,6309.14
30850,Aug,2025,140.69,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,686.37
23649,Apr,2023,199.19,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1022.33
33141,Dec,2024,283.92,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,2060.82
31781,Oct,2026,1580.66,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,19526.26
21538,Jul,2025,32.54,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,211.56
34358,Jun,2025,279.48,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,1193.3
33369,May,2024,52.44,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,367.47
23138,Apr,2025,678.57,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,8016.35
26986,Jul,2025,316.52,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,2140.68
20098,Dec,2026,527.6,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,5487.31
31408,May,2024,366.49,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,4201.56
34192,May,2025,283.7,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,2451.57
32723,Jan,2024,186.82,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,764.87
32925,Feb,2025,49.07,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,279.99
23751,May,2026,217.49,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1120.19
31350,Mar,2024,391.89,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,3068.05
32876,Feb,2025,570.46,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,3825.17
28536,Apr,2026,437.0,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,5978.69
28175,Apr,2025,732.28,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,7926.49
28104,Apr,2024,69.28,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,510.16
25414,Apr,2025,39.95,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,243.71
34268,Mar,2024,1128.96,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,17362.25
24667,Dec,2024,96.61,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,681.35
20611,Jul,2025,686.0,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,5403.72
21728,Sep,2026,239.02,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1767.34
30483,Dec,2023,1951.34,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,23231.2
21855,May,2026,829.61,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,6436.56
30801,Apr,2026,1103.0,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,17001.01
25056,Nov,2025,223.17,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1160.93
30272,Feb,2026,224.12,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,1133.44
34727,Feb,2026,87.42,Delhi,Delhi,BSES Yamuna,Domestic,3.0,4.5,6.5,8.0,50.0,5.0,332.97
22325,May,2023,67.02,Karnataka,Bangalore,BESCOM,Domestic,4.5,6.5,7.7,8.5,100.0,9.0,444.0
32820,Jul,2026,328.32,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,3083.76
29370,Oct,2023,103.03,Tamil Nadu,Chennai,TANGEDCO,Domestic,3.5,5.0,7.0,9.0,80.0,10.0,486.04
34719,Oct,2025,227.42,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,3096.65
29284,Sep,2023,136.51,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,1123.23
34190,Jul,2024,253.77,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,2609.78
33172,May,2024,249.43,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,3342.14
34550,Oct,2023,248.89,Delhi,Delhi,BSES Yamuna,Commercial,6.5,8.0,9.5,11.0,180.0,5.0,2103.22
25775,Oct,2024,1937.0,Tamil Nadu,Chennai,TANGEDCO,Commercial,7.5,8.5,9.8,11.2,210.0,10.0,22918.59
26520,Oct,2025,177.63,West Bengal,Kolkata,CESC,Domestic,5.1,6.8,7.9,9.2,110.0,12.0,1297.24
30984,Jun,2024,83.05,Maharashtra,Mumbai,MSEDCL,Domestic,5.5,8.2,10.5,12.0,125.0,16.0,671.8
34549,Nov,2023,366.47,Maharashtra,Mumbai,MSEDCL,Commercial,9.5,11.0,12.5,14.0,300.0,16.0,4935.77
34415,Dec,2025,876.96,West Bengal,Kolkata,CESC,Commercial,8.5,9.5,10.2,11.5,250.0,12.0,10532.84
21750,Mar,2024,1406.49,Karnataka,Bangalore,BESCOM,Commercial,8.0,9.0,10.0,11.0,220.0,9.0,16061.3
