user_id,num_people,cooking_hours_daily,gas_stove_count,water_heating,cooking_type,vacation_days
U2384,2,2,1,Solar,Moderate,20
U2385,4,4,1,Electric,Light,12
U2386,3,3,1,Gas,Light,4
U2387,1,1,1,Gas,Light,14
U2388,4,4,1,Gas,Moderate,25
U2389,6,6,1,Gas,Moderate,7
U2390,1,1,2,Gas,Light,6
U2391,2,2,2,Electric,Moderate,13
U2392,6,6,1,Gas,Moderate,6
U2393,1,1,1,Gas,Heavy,21
U2394,6,6,2,Solar,Heavy,6
U2395,2,2,1,Gas,Moderate,22
U2396,3,3,2,Gas,Light,25
U2397,2,2,2,Gas,Light,29
U2398,2,2,2,Gas,Moderate,17
U2399,6,6,1,Gas,Heavy,29
U2400,7,7,1,Gas,Moderate,9
U2401,5,5,1,Gas,Moderate,17
U2402,4,4,2,Electric,Moderate,13
U2403,4,4,1,Electric,Moderate,9
U2404,3,3,2,Solar,Light,6
U2405,3,3,1,Electric,Moderate,29
U2406,4,4,1,Gas,Light,25
U2407,5,5,1,Gas,Light,6
U2408,4,4,1,Gas,Moderate,6
U2409,7,7,1,Gas,Light,4
U2410,5,5,1,Electric,Light,0
U2411,3,3,3,Electric,Light,13
U2412,1,1,1,Gas,Heavy,17
U2413,6,6,1,Gas,Moderate,12
U2414,7,7,1,Gas,Light,24
U2415,7,7,2,Solar,Moderate,7
U2416,3,3,2,Gas,Light,7
U2417,3,3,1,Electric,Moderate,9
U2418,2,2,2,Electric,Moderate,16
U2419,7,7,2,Solar,Heavy,5
U2420,2,2,1,Electric,Moderate,14
U2421,2,2,1,Electric,Heavy,14
U2422,6,6,1,Gas,Heavy,24
U2423,2,2,1,Gas,Heavy,15
U2424,5,5,2,Gas,Moderate,7
U2425,4,4,1,Gas,Moderate,18
U2426,1,1,2,Solar,Moderate,19
U2427,3,3,1,Gas,Light,14
U2428,5,5,1,Electric,Light,2
U2429,1,1,1,Gas,Moderate,5
U2430,7,7,1,Gas,Moderate,29
U2431,7,7,2,Solar,Heavy,24
U2432,7,7,2,Gas,Light,7
U2433,5,5,1,Gas,Light,15
U2434,5,5,1,Gas,Moderate,14
U2435,3,3,1,Electric,Moderate,12
U2436,4,4,1,Gas,Light,25
U2437,2,2,1,Gas,Heavy,19
U2438,7,7,1,Gas,Moderate,14
U2439,6,6,1,Electric,Moderate,17
U2440,4,4,2,Electric,Heavy,12
U2441,6,6,1,Gas,Moderate,23
U2442,3,3,1,Gas,Moderate,7
U2443,3,3,1,Electric,Heavy,13
U2444,3,3,1,Gas,Light,27
U2445,1,1,1,Gas,Moderate,10
U2446,6,6,2,Gas,Light,5
U2447,4,4,2,Electric,Light,29
U2448,4,4,1,Gas,Heavy,23
U2449,5,5,1,Gas,Moderate,24
U2450,5,5,1,Electric,Moderate,28
U2451,7,7,2,Gas,Heavy,0
U2452,5,5,1,Gas,Heavy,24
U2453,3,3,1,Gas,Heavy,1
U2454,4,4,1,Electric,Moderate,29
U2455,6,6,1,Solar,Moderate,12
U2456,3,3,1,Gas,Light,0
U2457,1,1,2,Gas,Moderate,23
U2458,5,5,1,Gas,Moderate,23
U2459,3,3,1,Electric,Moderate,26
U2460,3,3,1,Electric,Moderate,3
U2461,1,1,2,Gas,Heavy,23
U2462,2,2,3,Gas,Moderate,22
U2463,4,4,1,Electric,Moderate,28
U2464,6,6,2,Gas,Moderate,1
U2465,7,7,1,Gas,Light,20
U2466,2,2,1,Gas,Light,29
U2467,5,5,1,Gas,Moderate,25
U2468,3,3,1,Gas,Light,19
U2469,1,1,1,Electric,Moderate,15
U2470,1,1,1,Gas,Moderate,2
U2471,4,4,1,Gas,Light,16
U2472,2,2,2,Gas,Light,4
U2473,7,7,1,Gas,Moderate,25
U2474,4,4,1,Gas,Moderate,7
U2475,3,3,1,Gas,Moderate,11
U2476,4,4,2,Electric,Moderate,24
U2477,6,6,1,Gas,Moderate,22
U2478,1,1,1,Gas,Heavy,11
U2479,1,1,3,Gas,Moderate,26
U2480,5,5,1,Gas,Heavy,0
U2481,5,5,1,Electric,Light,0
U2482,7,7,2,Gas,Moderate,14
U2483,3,3,1,Solar,Moderate,16
U2484,6,6,1,Gas,Light,1
U2485,2,2,1,Electric,Light,16
U2486,4,4,1,Gas,Moderate,19
U2487,7,7,1,Electric,Light,25
U2488,3,3,1,Gas,Light,8
U2489,5,5,1,Gas,Heavy,11
U2490,4,4,1,Electric,Heavy,3
U2491,5,5,2,Electric,Moderate,12
U2492,4,4,1,Gas,Moderate,3
U2493,2,2,1,Gas,Heavy,6
U2494,3,3,2,Gas,Moderate,13
U2495,4,4,1,Electric,Light,26
U2496,6,6,1,Gas,Heavy,8
U2497,7,7,2,Gas,Moderate,22
U2498,1,1,1,Electric,Moderate,0
U2499,6,6,1,Electric,Moderate,0
U2500,6,6,2,Gas,Moderate,19
U2501,7,7,1,Electric,Heavy,3
U2502,1,1,1,Electric,Moderate,0
U2503,6,6,1,Gas,Heavy,21
U2504,4,4,1,Gas,Heavy,9
U2505,4,4,1,Electric,Moderate,1
U2506,4,4,2,Gas,Moderate,26
U2507,1,1,1,Solar,Moderate,20
U2508,6,6,2,Gas,Light,23
U2509,1,1,1,Gas,Light,14
U2510,4,4,2,Solar,Moderate,2
U2511,7,7,2,Gas,Moderate,24
U2512,6,6,1,Gas,Light,22
U2513,6,6,1,Electric,Light,8
U2514,5,5,1,Electric,Heavy,16
U2515,5,5,1,Gas,Moderate,20
U2516,2,2,2,Gas,Heavy,27
U2517,3,3,2,Electric,Moderate,12
U2518,5,5,1,Electric,Moderate,2
U2519,1,1,1,Gas,Light,3
U2520,5,5,1,Electric,Moderate,3
U2521,2,2,1,Electric,Moderate,10
U2522,6,6,1,Gas,Light,27
U2523,2,2,2,Electric,Moderate,6
U2524,6,6,3,Gas,Moderate,25
U2525,7,7,1,Gas,Moderate,10
U2526,7,7,1,Electric,Moderate,23
U2527,6,6,1,Electric,Moderate,10
U2528,3,3,1,Electric,Moderate,9
U2529,5,5,1,Gas,Heavy,4
U2530,1,1,1,Gas,Heavy,12
U2531,1,1,2,Gas,Heavy,28
U2532,4,4,1,Gas,Moderate,11
U2533,6,6,1,Gas,Moderate,9
U2534,1,1,2,Gas,Moderate,6
U2535,3,3,2,Gas,Light,18
U2536,6,6,1,Electric,Heavy,18
U2537,3,3,1,Gas,Moderate,18
U2538,1,1,1,Gas,Light,11
U2539,1,1,2,Gas,Light,19
U2540,4,4,2,Gas,Heavy,21
U2541,1,1,1,Gas,Light,14
U2542,6,6,1,Gas,Light,4
U2543,7,7,2,Electric,Moderate,23
U2544,6,6,1,Gas,Light,29
U2545,6,6,1,Electric,Heavy,13
U2546,4,4,1,Solar,Moderate,11
U2547,4,4,1,Electric,Moderate,28
U2548,1,1,1,Gas,Heavy,20
U2549,2,2,2,Solar,Moderate,10
U2550,2,2,2,Gas,Moderate,27
U2551,4,4,1,Gas,Moderate,4
U2552,1,1,1,Electric,Moderate,15
U2553,2,2,1,Gas,Moderate,29
U2554,1,1,1,Gas,Moderate,25
U2555,1,1,1,Gas,Heavy,17
U2556,1,1,2,Gas,Moderate,11
U2557,5,5,1,Gas,Heavy,26
U2558,6,6,1,Gas,Moderate,26
U2559,1,1,1,Solar,Moderate,4
U2560,5,5,2,Solar,Heavy,15
U2561,4,4,2,Electric,Light,11
U2562,2,2,2,Gas,Moderate,22
U2563,6,6,2,Electric,Moderate,1
U2564,7,7,1,Solar,Moderate,29
U2565,2,2,1,Electric,Light,28
U2566,6,6,1,Gas,Moderate,5
U2567,7,7,1,Gas,Moderate,22
U2568,2,2,1,Gas,Moderate,20
U2569,6,6,1,Gas,Heavy,24
U2570,2,2,1,Gas,Heavy,29
U2571,2,2,1,Electric,Moderate,3
U2572,7,7,1,Gas,Heavy,29
U2573,2,2,2,Gas,Moderate,29
U2574,2,2,1,Gas,Moderate,12
U2575,7,7,1,Gas,Moderate,9
U2576,4,4,1,Gas,Moderate,16
U2577,1,1,1,Electric,Light,13
U2578,3,3,1,Gas,Moderate,23
U2579,5,5,1,Electric,Moderate,14
U2580,3,3,1,Gas,Moderate,7
U2581,3,3,1,Gas,Heavy,22
U2582,6,6,1,Gas,Moderate,23
U2583,1,1,1,Electric,Light,17
U2584,6,6,1,Gas,Moderate,2
U2585,1,1,1,Electric,Moderate,24
U2586,7,7,1,Gas,Moderate,16
U2587,7,7,1,Electric,Light,23
U2588,1,1,1,Electric,Moderate,23
U2589,2,2,1,Gas,Heavy,6
U2590,4,4,1,Electric,Moderate,12
U2591,2,2,1,Gas,Heavy,29
U2592,4,4,2,Electric,Heavy,26
U2593,6,6,2,Gas,Light,15
U2594,4,4,2,Gas,Moderate,4
U2595,6,6,1,Electric,Moderate,3
U2596,7,7,1,Electric,Light,25
U2597,3,3,1,Gas,Moderate,9
U2598,7,7,1,Electric,Moderate,12
U2599,7,7,1,Gas,Light,9
U2600,3,3,1,Gas,Heavy,13
U2601,4,4,2,Electric,Moderate,25
U2602,4,4,1,Gas,Heavy,21
U2603,6,6,2,Gas,Moderate,11
U2604,2,2,1,Electric,Heavy,26
U2605,6,6,1,Gas,Moderate,0
U2606,2,2,1,Electric,Light,28
U2607,7,7,1,Gas,Moderate,20
U2608,3,3,2,Gas,Moderate,29
U2609,7,7,1,Gas,Moderate,19
U2610,1,1,1,Gas,Moderate,19
U2611,4,4,2,Electric,Light,6
U2612,2,2,1,Gas,Moderate,8
U2613,6,6,3,Gas,Moderate,7
U2614,3,3,1,Solar,Moderate,26
U2615,2,2,1,Gas,Moderate,12
U2616,6,6,1,Electric,Heavy,13
U2617,4,4,1,Gas,Moderate,11
U2618,7,7,1,Electric,Moderate,7
U2619,4,4,1,Gas,Heavy,20
U2620,5,5,2,Electric,Moderate,21
U2621,1,1,2,Electric,Light,17
U2622,5,5,1,Gas,Light,15
U2623,3,3,1,Gas,Moderate,28
U2624,2,2,1,Electric,Light,10
U2625,3,3,1,Gas,Moderate,15
U2626,7,7,1,Gas,Light,13
U2627,6,6,1,Gas,Light,2
U2628,4,4,1,Electric,Moderate,20
U2629,5,5,1,Gas,Heavy,1
U2630,5,5,3,Gas,Moderate,2
U2631,7,7,1,Gas,Heavy,3
U2632,5,5,1,Electric,Heavy,21
U2633,7,7,1,Solar,Light,4
U2634,3,3,1,Solar,Moderate,9
U2635,4,4,1,Gas,Moderate,19
U2636,2,2,1,Electric,Heavy,28
U2637,6,6,2,Gas,Moderate,1
U2638,2,2,1,Gas,Heavy,11
U2639,3,3,1,Gas,Light,26
U2640,6,6,3,Gas,Light,4
U2641,5,5,2,Solar,Moderate,4
U2642,1,1,1,Gas,Moderate,26
U2643,3,3,1,Electric,Light,22
U2644,3,3,1,Electric,Moderate,0
U2645,4,4,1,Electric,Light,3
U2646,2,2,1,Gas,Moderate,26
U2647,3,3,1,Gas,Heavy,20
U2648,3,3,1,Electric,Heavy,23
U2649,5,5,1,Gas,Moderate,11
U2650,5,5,1,Gas,Moderate,11
U2651,6,6,1,Gas,Moderate,15
U2652,7,7,1,Gas,Light,23
U2653,7,7,1,Electric,Moderate,16
U2654,1,1,1,Gas,Light,20
U2655,7,7,1,Gas,Heavy,9
U2656,4,4,1,Gas,Heavy,16
U2657,1,1,1,Gas,Moderate,16
U2658,6,6,1,Gas,Moderate,17
U2659,5,5,1,Gas,Light,1
U2660,7,7,2,Gas,Moderate,24
U2661,2,2,2,Gas,Moderate,3
U2662,5,5,1,Gas,Moderate,18
U2663,4,4,1,Gas,Light,10
U2664,5,5,1,Gas,Heavy,16
U2665,4,4,1,Gas,Moderate,11
U2666,4,4,1,Solar,Heavy,1
U2667,4,4,3,Gas,Heavy,5
U2668,6,6,1,Gas,Heavy,8
U2669,4,4,1,Gas,Light,4
U2670,4,4,2,Solar,Light,19
U2671,2,2,2,Gas,Moderate,28
U2672,1,1,2,Electric,Light,20
U2673,3,3,1,Gas,Moderate,8
U2674,1,1,1,Solar,Moderate,27
U2675,4,4,1,Electric,Moderate,28
U2676,2,2,1,Gas,Light,22
U2677,5,5,1,Gas,Heavy,7
U2678,2,2,1,Gas,Light,19
U2679,4,4,2,Gas,Moderate,26
U2680,2,2,1,Gas,Moderate,7
U2681,7,7,1,Gas,Moderate,21
U2682,2,2,1,Gas,Moderate,20
U2683,4,4,1,Gas,Light,28
U2684,6,6,1,Gas,Moderate,27
U2685,7,7,1,Gas,Light,22
U2686,2,2,1,Gas,Light,5
U2687,3,3,2,Solar,Moderate,2
U2688,3,3,1,Gas,Moderate,4
U2689,2,2,3,Electric,Moderate,8
U2690,6,6,1,Gas,Moderate,6
U2691,5,5,1,Gas,Heavy,27
U2692,4,4,1,Gas,Heavy,3
U2693,3,3,1,Gas,Moderate,6
U2694,5,5,1,Electric,Light,4
U2695,2,2,1,Electric,Moderate,10
U2696,5,5,2,Gas,Light,28
U2697,7,7,2,Solar,Moderate,14
U2698,1,1,1,Gas,Moderate,1
U2699,3,3,2,Solar,Moderate,12
U2700,2,2,1,Solar,Moderate,21
U2701,4,4,2,Gas,Light,15
U2702,6,6,1,Gas,Moderate,6
U2703,7,7,1,Gas,Moderate,7
U2704,2,2,2,Electric,Moderate,5
U2705,4,4,1,Gas,Moderate,23
U2706,6,6,2,Solar,Moderate,6
U2707,6,6,1,Electric,Moderate,17
U2708,2,2,1,Gas,Moderate,29
U2709,7,7,1,Gas,Light,21
U2710,5,5,1,Electric,Light,24
U2711,5,5,1,Gas,Moderate,27
U2712,6,6,2,Electric,Light,21
U2713,5,5,1,Gas,Moderate,19
U2714,1,1,2,Gas,Moderate,6
U2715,6,6,2,Gas,Heavy,2
U2716,6,6,1,Electric,Heavy,4
U2717,4,4,2,Gas,Light,0
U2718,5,5,3,Electric,Heavy,14
U2719,7,7,2,Gas,Moderate,25
U2720,6,6,2,Electric,Moderate,2
U2721,7,7,3,Gas,Light,7
U2722,1,1,1,Gas,Heavy,24
U2723,4,4,1,Electric,Light,8
U2724,2,2,2,Gas,Heavy,14
U2725,7,7,1,Gas,Light,9
U2726,6,6,1,Gas,Moderate,1
U2727,1,1,1,Electric,Moderate,19
U2728,3,3,2,Solar,Light,4
U2729,1,1,1,Gas,Light,18
U2730,1,1,2,Gas,Moderate,12
U2731,4,4,1,Electric,Light,10
U2732,2,2,1,Gas,Moderate,0
U2733,3,3,1,Solar,Moderate,21
U2734,5,5,1,Gas,Heavy,29
U2735,5,5,1,Solar,Moderate,14
U2736,7,7,2,Electric,Light,25
U2737,1,1,2,Electric,Moderate,17
U2738,4,4,1,Electric,Light,15
U2739,4,4,1,Gas,Heavy,8
U2740,5,5,2,Gas,Heavy,0
U2741,7,7,2,Gas,Moderate,10
U2742,7,7,1,Gas,Light,8
U2743,7,7,1,Gas,Heavy,22
U2744,3,3,1,Electric,Heavy,10
U2745,2,2,2,Gas,Heavy,12
U2746,3,3,1,Gas,Heavy,25
U2747,6,6,1,Gas,Moderate,1
U2748,6,6,1,Electric,Light,13
U2749,2,2,2,Gas,Moderate,5
U2750,5,5,1,Gas,Moderate,7
U2751,2,2,1,Electric,Moderate,17
U2752,4,4,1,Gas,Moderate,15
U2753,6,6,1,Gas,Light,20
U2754,1,1,1,Gas,Moderate,28
U2755,1,1,2,Electric,Moderate,11
U2756,5,5,2,Gas,Light,10
U2757,4,4,2,Electric,Moderate,5
U2758,3,3,2,Gas,Heavy,2
U2759,4,4,1,Electric,Heavy,13
U2760,1,1,2,Gas,Moderate,27
U2761,1,1,1,Gas,Moderate,1
U2762,6,6,1,Gas,Light,10
U2763,4,4,3,Gas,Moderate,21
U2764,4,4,1,Gas,Moderate,2
U2765,1,1,1,Electric,Moderate,17
U2766,3,3,1,Gas,Heavy,0
U2767,5,5,1,Solar,Moderate,29
U2768,7,7,1,Electric,Light,23
U2769,5,5,2,Gas,Light,0
U2770,4,4,3,Electric,Moderate,11
U2771,5,5,1,Gas,Moderate,14
U2772,1,1,1,Gas,Heavy,4
U2773,1,1,1,Solar,Moderate,26
U2774,4,4,2,Electric,Moderate,5
U2775,4,4,1,Gas,Moderate,15
U2776,7,7,1,Gas,Moderate,26
U2777,7,7,1,Gas,Moderate,11
U2778,6,6,1,Solar,Moderate,11
U2779,4,4,1,Gas,Moderate,2
U2780,3,3,2,Gas,Light,29
U2781,5,5,1,Gas,Heavy,22
U2782,4,4,1,Gas,Moderate,1
U2783,2,2,1,Gas,Light,6
U2784,6,6,2,Gas,Light,1
U2785,2,2,1,Gas,Light,20
U2786,1,1,1,Gas,Moderate,6
U2787,7,7,1,Solar,Light,10
U2788,5,5,1,Gas,Light,10
U2789,4,4,2,Electric,Moderate,13
U2790,2,2,1,Electric,Moderate,2
U2791,5,5,3,Electric,Light,13
U2792,1,1,1,Electric,Moderate,10
U2793,7,7,2,Gas,Moderate,3
U2794,3,3,1,Gas,Heavy,16
U2795,6,6,2,Gas,Moderate,15
U2796,5,5,1,Gas,Light,2
U2797,5,5,1,Electric,Moderate,24
U2798,3,3,2,Gas,Moderate,9
U2799,5,5,1,Electric,Light,20
U2800,1,1,1,Gas,Heavy,14
U2801,1,1,1,Solar,Moderate,7
U2802,3,3,1,Gas,Heavy,17
U2803,6,6,1,Gas,Moderate,2
U2804,4,4,1,Gas,Moderate,6
U2805,2,2,1,Electric,Moderate,29
U2806,4,4,2,Gas,Moderate,9
U2807,5,5,1,Solar,Moderate,19
U2808,2,2,2,Solar,Heavy,8
U2809,3,3,3,Electric,Moderate,13
U2810,3,3,1,Gas,Heavy,22
U2811,6,6,1,Electric,Heavy,13
U2812,2,2,1,Electric,Heavy,10
U2813,1,1,1,Gas,Moderate,27
U2814,2,2,2,Gas,Moderate,0
U2815,5,5,1,Gas,Light,3
U2816,1,1,1,Gas,Moderate,25
U2817,7,7,1,Gas,Light,26
U2818,7,7,1,Solar,Light,5
U2819,7,7,1,Gas,Light,21
U2820,3,3,1,Gas,Heavy,25
U2821,2,2,3,Solar,Heavy,21
U2822,7,7,1,Gas,Moderate,4
U2823,4,4,1,Electric,Moderate,2
U2824,6,6,2,Gas,Moderate,1
U2825,4,4,1,Gas,Moderate,2
U2826,7,7,2,Gas,Moderate,8
U2827,6,6,3,Gas,Moderate,18
U2828,5,5,2,Gas,Moderate,18
U2829,4,4,2,Electric,Moderate,16
U2830,2,2,1,Gas,Moderate,17
U2831,2,2,2,Electric,Moderate,10
U2832,4,4,1,Gas,Heavy,11
U2833,7,7,2,Gas,Light,2
U2834,2,2,2,Electric,Moderate,17
U2835,5,5,3,Gas,Moderate,23
U2836,1,1,2,Electric,Light,5
U2837,7,7,1,Solar,Moderate,6
U2838,5,5,3,Electric,Light,0
U2839,6,6,1,Gas,Moderate,5
U2840,5,5,2,Gas,Moderate,17
U2841,7,7,1,Electric,Moderate,12
U2842,6,6,1,Electric,Moderate,21
U2843,7,7,1,Gas,Light,18
U2844,2,2,1,Gas,Moderate,6
U2845,1,1,2,Gas,Light,18
U2846,7,7,1,Gas,Heavy,8
U2847,7,7,1,Gas,Heavy,2
U2848,2,2,1,Gas,Moderate,22
U2849,3,3,2,Electric,Heavy,11
U2850,2,2,1,Solar,Moderate,19
U2851,6,6,1,Gas,Heavy,23
U2852,2,2,1,Gas,Moderate,29
U2853,2,2,1,Gas,Light,17
U2854,1,1,1,Solar,Heavy,7
U2855,2,2,1,Solar,Light,8
U2856,7,7,1,Solar,Light,12
U2857,1,1,2,Electric,Light,7
U2858,4,4,2,Gas,Moderate,21
U2859,3,3,1,Electric,Moderate,9
U2860,1,1,3,Gas,Moderate,16
U2861,6,6,1,Gas,Heavy,6
U2862,4,4,1,Electric,Light,16
U2863,1,1,1,Gas,Heavy,22
U2864,1,1,1,Gas,Heavy,29
U2865,3,3,1,Gas,Light,17
U2866,7,7,1,Gas,Moderate,23
U2867,6,6,1,Electric,Heavy,1
U2868,5,5,2,Gas,Moderate,2
U2869,5,5,1,Gas,Moderate,28
U2870,1,1,1,Gas,Moderate,27
U2871,2,2,1,Gas,Moderate,18
U2872,6,6,1,Gas,Light,0
U2873,4,4,1,Electric,Moderate,20
U2874,2,2,1,Gas,Light,20
U2875,2,2,2,Electric,Moderate,9
U2876,6,6,1,Solar,Heavy,20
U2877,7,7,1,Electric,Moderate,13
U2878,1,1,1,Gas,Heavy,12
U2879,1,1,1,Gas,Moderate,8
U2880,1,1,1,Electric,Moderate,5
U2881,1,1,1,Gas,Moderate,5
U2882,5,5,1,Electric,Heavy,18
U2883,1,1,1,Electric,Moderate,20
U2884,5,5,1,Solar,Light,9
U2885,5,5,1,Solar,Heavy,22
U2886,7,7,1,Gas,Moderate,2
U2887,1,1,1,Gas,Light,17
U2888,3,3,1,Solar,Moderate,20
U2889,4,4,1,Gas,Heavy,18
U2890,2,2,1,Gas,Moderate,4
U2891,5,5,1,Gas,Moderate,24
U2892,6,6,1,Gas,Heavy,10
U2893,6,6,1,Electric,Moderate,9
U2894,4,4,2,Electric,Moderate,16
U2895,6,6,1,Gas,Light,3
U2896,3,3,2,Solar,Light,25
U2897,6,6,1,Electric,Moderate,20
U2898,2,2,1,Gas,Heavy,17
U2899,2,2,1,Gas,Light,27
U2900,5,5,1,Gas,Moderate,17
U2901,1,1,1,Electric,Light,0
U2902,7,7,1,Gas,Moderate,13
U2903,3,3,1,Gas,Light,7
U2904,5,5,1,Electric,Light,1
U2905,3,3,2,Gas,Light,18
U2906,1,1,2,Gas,Moderate,14
U2907,6,6,1,Gas,Moderate,27
U2908,6,6,1,Gas,Light,1
U2909,7,7,1,Electric,Heavy,3
U2910,1,1,1,Gas,Light,29
U2911,5,5,1,Gas,Moderate,0
U2912,7,7,3,Electric,Heavy,18
U2913,1,1,1,Solar,Moderate,20
U2914,4,4,1,Gas,Moderate,9
U2915,2,2,1,Gas,Light,0
U2916,7,7,2,Gas,Moderate,19
U2917,7,7,1,Electric,Moderate,21
U2918,5,5,1,Gas,Heavy,14
U2919,3,3,3,Gas,Light,3
U2920,4,4,1,Gas,Moderate,6
U2921,5,5,2,Gas,Moderate,29
U2922,1,1,1,Electric,Heavy,6
U2923,1,1,2,Electric,Light,21
U2924,1,1,1,Electric,Heavy,24
U2925,1,1,1,Gas,Moderate,17
U2926,3,3,2,Gas,Moderate,12
U2927,4,4,1,Gas,Light,9
U2928,6,6,1,Gas,Moderate,23
U2929,2,2,1,Gas,Moderate,7
U2930,3,3,1,Gas,Moderate,26
U2931,3,3,1,Gas,Light,9
U2932,6,6,1,Solar,Light,13
U2933,6,6,1,Electric,Heavy,13
U2934,2,2,1,Solar,Heavy,26
U2935,2,2,1,Gas,Moderate,19
U2936,6,6,1,Solar,Light,21
U2937,1,1,2,Gas,Moderate,10
U2938,3,3,2,Gas,Moderate,5
U2939,5,5,2,Electric,Heavy,20
U2940,2,2,1,Gas,Moderate,29
U2941,2,2,1,Gas,Heavy,0
U2942,6,6,1,Gas,Heavy,18
U2943,4,4,1,Gas,Heavy,6
U2944,5,5,1,Gas,Light,23
U2945,5,5,1,Electric,Light,17
U2946,2,2,1,Electric,Moderate,2
U2947,1,1,2,Gas,Moderate,19
U2948,4,4,1,Gas,Light,29
U2949,5,5,1,Gas,Light,10
U2950,2,2,1,Gas,Moderate,4
U2951,5,5,1,Solar,Moderate,18
U2952,7,7,2,Gas,Moderate,20
U2953,4,4,1,Electric,Moderate,23
U2954,4,4,1,Gas,Moderate,23
U2955,7,7,1,Electric,Moderate,29
U2956,3,3,1,Electric,Light,1
U2957,7,7,1,Gas,Moderate,21
U2958,6,6,2,Gas,Moderate,3
U2959,6,6,2,Electric,Light,24
U2960,2,2,2,Gas,Moderate,9
U2961,4,4,1,Gas,Moderate,1
U2962,3,3,2,Electric,Moderate,7
U2963,3,3,1,Gas,Moderate,0
U2964,5,5,1,Electric,Moderate,26
U2965,5,5,1,Gas,Moderate,5
U2966,7,7,1,Gas,Heavy,10
U2967,3,3,1,Electric,Light,26
U2968,7,7,2,Gas,Heavy,29
U2969,7,7,1,Gas,Moderate,27
U2970,5,5,1,Gas,Light,9
U2971,4,4,1,Gas,Light,12
U2972,7,7,2,Gas,Moderate,0
U2973,1,1,3,Gas,Moderate,1
U2974,4,4,2,Gas,Light,2
U2975,3,3,1,Gas,Light,8
U2976,3,3,1,Electric,Moderate,4
U2977,7,7,1,Electric,Light,9
U2978,4,4,1,Gas,Heavy,9
U2979,5,5,1,Electric,Moderate,11
U2980,5,5,1,Electric,Moderate,17
U2981,6,6,1,Gas,Moderate,25
U2982,3,3,3,Gas,Light,20
U2983,2,2,1,Gas,Heavy,20
U2984,6,6,1,Electric,Light,0
U2985,5,5,1,Gas,Moderate,2
U2986,4,4,2,Gas,Moderate,4
U2987,5,5,2,Electric,Light,24
U2988,4,4,2,Gas,Moderate,25
U2989,6,6,2,Gas,Heavy,16
U2990,3,3,1,Gas,Moderate,7
U2991,5,5,1,Gas,Heavy,16
U2992,7,7,1,Electric,Heavy,8
U2993,4,4,1,Electric,Moderate,5
U2994,3,3,1,Gas,Moderate,16
U2995,2,2,1,Gas,Moderate,7
U2996,4,4,2,Electric,Moderate,20
U2997,6,6,3,Gas,Light,6
U2998,2,2,2,Gas,Heavy,6
U2999,2,2,2,Gas,Moderate,14
U3000,1,1,1,Gas,Moderate,6
U3001,5,5,1,Gas,Moderate,21
U3002,4,4,1,Gas,Moderate,26
U3003,2,2,1,Gas,Heavy,7
U3004,1,1,2,Gas,Moderate,8
U3005,6,6,1,Gas,Light,27
U3006,3,3,2,Gas,Light,14
U3007,7,7,1,Gas,Heavy,1
U3008,7,7,1,Gas,Moderate,6
U3009,4,4,1,Gas,Heavy,14
U3010,2,2,1,Gas,Light,17
U3011,7,7,1,Gas,Light,21
U3012,5,5,1,Electric,Light,17
U3013,7,7,2,Electric,Moderate,9
U3014,7,7,1,Gas,Moderate,21
U3015,7,7,1,Gas,Light,17
U3016,1,1,1,Gas,Moderate,0
U3017,2,2,1,Gas,Moderate,6
U3018,5,5,3,Gas,Light,2
U3019,2,2,1,Gas,Moderate,13
U3020,4,4,3,Electric,Moderate,11
U3021,4,4,1,Gas,Light,13
U3022,4,4,3,Gas,Light,28
U3023,6,6,1,Gas,Moderate,3
U3024,7,7,1,Electric,Moderate,12
U3025,6,6,1,Gas,Heavy,15
U3026,1,1,1,Electric,Moderate,15
U3027,4,4,1,Electric,Light,21
U3028,5,5,1,Gas,Heavy,4
U3029,2,2,1,Gas,Heavy,19
U3030,7,7,1,Gas,Moderate,24
U3031,3,3,1,Electric,Heavy,5
U3032,5,5,2,Electric,Moderate,5
U3033,7,7,1,Gas,Moderate,17
U3034,6,6,1,Electric,Moderate,5
U3035,6,6,1,Gas,Moderate,6
U3036,5,5,2,Gas,Light,23
U3037,6,6,1,Solar,Heavy,29
U3038,4,4,1,Electric,Heavy,23
U3039,1,1,3,Gas,Moderate,15
U3040,2,2,2,Electric,Moderate,8
U3041,1,1,1,Solar,Light,25
U3042,7,7,1,Electric,Light,26
U3043,2,2,2,Electric,Light,12
U3044,2,2,1,Electric,Moderate,11
U3045,1,1,1,Gas,Heavy,18
U3046,5,5,1,Electric,Light,25
U3047,2,2,2,Gas,Light,22
U3048,1,1,1,Electric,Moderate,22
U3049,2,2,2,Gas,Light,0
U3050,3,3,1,Electric,Heavy,7
U3051,5,5,1,Gas,Moderate,3
U3052,4,4,1,Gas,Light,20
U3053,2,2,1,Gas,Light,29
U3054,3,3,3,Solar,Light,21
U3055,4,4,2,Solar,Moderate,18
U3056,4,4,1,Gas,Light,20
U3057,7,7,1,Solar,Moderate,25
U3058,2,2,1,Electric,Moderate,4
U3059,1,1,1,Gas,Light,16
U3060,2,2,1,Gas,Light,2
U3061,3,3,1,Solar,Moderate,18
U3062,4,4,1,Gas,Moderate,0
U3063,2,2,2,Electric,Heavy,28
U3064,1,1,3,Electric,Light,22
U3065,7,7,1,Electric,Light,0
